rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,2.36655e-06,0.50274,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|2|1|162,1,1.40639e-06,0.105297,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.000188834,1.66014,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|4|1|162,1,6.49028e-06,3.5408,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|5|1|162,1,2.35669e-07,0.197383,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|6|1|162,1,1.27052e-06,0.289442,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|7|1|162,1,3.99849e-07,0.0408134,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|cc|8|1|162,1,1.78907e-09,2.46072,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|sample|10|162,1,4.71374e-05,1.25857,5.40749,0.159015,4.8587e-08,True,32.0|162,84
1,8|84|sample|11|162,1,5.34493e-06,1.56798,1.55913,0.159015,4.8587e-08,True,22.0|162,84
1,8|84|sample|12|162,1,0.000739738,2.26304,1.55913,0.159015,4.8587e-08,True,22.0|162,84
1,8|84|sample|3|162,1,0.173721,2.36115,1.0637,0.159015,4.8587e-08,True,55.0|162,84
1,8|84|sample|4|162,1,7.94443e-05,0.889859,1.0637,0.159015,4.8587e-08,True,55.0|162,84
1,8|84|sample|5|162,1,0.0711541,2.13406,1.0637,0.159015,4.8587e-08,True,55.0|162,84
1,8|84|sample|6|162,1,0.00324359,0.730212,1.0637,0.159015,4.8587e-08,True,55.0|162,84
1,8|84|sample|7|162,1,7.93346e-08,1.07822,5.40749,0.159015,4.8587e-08,True,32.0|162,84
1,8|84|sample|8|162,1,1.25632e-06,1.02789,5.40749,0.159015,4.8587e-08,True,32.0|162,84
1,8|84|sample|9|162,1,0.000380271,0.994858,5.40749,0.159015,4.8587e-08,True,32.0|162,84
1,8|84|vc|1|2|162,1,2.50441e-05,0.513993,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|vc|2|2|162,1,5.89492e-08,0.0711983,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|vc|3|2|162,1,5.69301e-07,3.96576,5.40576,0.159015,4.8587e-08,False,69.0|162,84
1,8|84|vc|4|2|162,1,9.96272e-06,0.232795,5.40576,0.159015,4.8587e-08,False,69.0|162,84
