id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.000129259,1.30295,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|2|1|162,1,0.000869522,1.24229,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|3|1|162,1,0.000418418,1.12507,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|4|1|162,1,0.000532941,1.00868,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|5|1|162,1,0.00132965,1.25721,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|6|1|162,1,0.00060943,1.33211,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|7|1|162,1,0.00111874,1.20856,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|cc|8|1|162,1,0.000113892,0.984791,5.40501,0.159618,4.96743e-08,1,2.43404e-06,0.4687,5.40576,0.159015,4.8587e-08,False,69.0|162,84
8|84|sample|10|162,1,0.000779913,1.0936,5.40676,0.159618,4.96743e-08,1,0.000197748,1.1345,5.40749,0.159015,4.8587e-08,True,32.0|162,84
8|84|sample|11|162,1,0.000741409,1.92439,1.52485,0.159618,4.96743e-08,1,0.000211372,1.90063,1.55913,0.159015,4.8587e-08,True,22.0|162,84
8|84|sample|12|162,1,0.00078743,2.17779,1.52485,0.159618,4.96743e-08,1,0.000424753,2.11496,1.55913,0.159015,4.8587e-08,True,22.0|162,84
