id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.162551,-2.36404e-06,0,0,0,1.13398e-07,4.11493e-12,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,-0.236274,6.50959e-07,0,0,0,-2.07275e-07,2.01128e-12,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0.385234,-2.08271e-07,0,0,0,2.86137e-07,-1.38556e-13,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-0.0735283,-7.96574e-07,0,0,0,2.69297e-07,-8.61977e-13,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0.371052,5.38305e-07,0,0,0,-3.87778e-07,2.36255e-13,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-0.652772,2.37101e-06,0,0,0,2.87626e-07,-5.16476e-13,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-0.414765,1.05382e-06,0,0,0,-1.64292e-07,1.13043e-12,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-0.314728,1.71557e-06,0,0,0,-1.68169e-07,3.87468e-13,0,0,0,False,69.0|162,84
8|84|sample|10|162,0.0167213,1.07853e-06,0,0,0,-0.0720053,2.30749e-12,0,0,0,True,32.0|162,84
8|84|sample|11|162,-0.319859,-1.70088e-06,0,0,0,-0.0448931,-1.45928e-12,0,0,0,True,22.0|162,84
8|84|sample|12|162,0.225616,5.43477e-07,0,0,0,-0.0798919,-1.46727e-12,0,0,0,True,22.0|162,84
8|84|sample|3|162,-0.528667,-2.79481e-06,0,0,0,0.15372,-3.30047e-12,0,0,0,True,55.0|162,84
8|84|sample|4|162,0.152175,2.00392e-07,0,0,0,0.126444,-1.58096e-12,0,0,0,True,55.0|162,84
8|84|sample|5|162,0.268375,-3.43743e-06,0,0,0,-0.0189182,-1.57208e-12,0,0,0,True,55.0|162,84
8|84|sample|6|162,0.157402,6.73446e-07,0,0,0,-0.0133728,-3.39284e-13,0,0,0,True,55.0|162,84
8|84|sample|7|162,-0.381732,2.4391e-07,0,0,0,0.0530211,-1.17772e-12,0,0,0,True,32.0|162,84
8|84|sample|8|162,0.233837,-2.51172e-06,0,0,0,0.0444512,-3.49498e-12,0,0,0,True,32.0|162,84
8|84|sample|9|162,-0.165451,-1.05731e-06,0,0,0,-0.0273865,-1.70619e-12,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,-0.185091,-2.52449e-06,0,0,0,0.0577513,1.29585e-12,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0.417614,1.56088e-06,0,0,0,0.0403209,7.03437e-13,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,-0.0592829,-8.017e-07,0,0,0,0.0407434,-1.7919e-13,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0.330165,-4.81998e-07,0,0,0,0.0376258,4.78728e-13,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0.108039,-1.55713e-06,0,0,0,0.0406986,1.66755e-12,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0.508433,2.00944e-06,0,0,0,0.0465173,-3.80007e-12,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,-0.21925,-1.46304e-06,0,0,0,0.0314001,-2.93099e-12,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,-0.457411,-4.10002e-06,0,0,0,0.0217273,-2.38431e-12,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0.144721,-1.13779e-06,0,0,0,1.44186e-07,-3.76144e-12,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0.110484,-5.63808e-07,0,0,0,7.19053e-08,-2.22933e-12,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0.187516,4.0251e-07,0,0,0,2.9955e-07,1.03295e-12,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0.0262279,1.30852e-06,0,0,0,-3.90691e-07,-1.9007e-12,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,-0.148509,-7.77201e-07,0,0,0,-7.07646e-08,2.37499e-12,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0.129113,1.48918e-06,0,0,0,1.74828e-07,1.19016e-12,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0.714108,7.02495e-07,0,0,0,2.56968e-07,3.50386e-13,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,-0.66662,2.9143e-07,0,0,0,2.00978e-07,1.37712e-12,0,0,0,False,69.0|274,719
8|719|sample|10|274,0.149603,-1.64371e-06,0,0,0,0.000500543,-2.46736e-12,0,0,0,True,32.0|274,719
8|719|sample|11|274,-0.510033,2.54525e-06,0,0,0,-0.0271987,2.04992e-12,0,0,0,True,22.0|274,719
8|719|sample|12|274,-0.297869,4.52878e-07,0,0,0,-0.0154084,-1.29852e-12,0,0,0,True,22.0|274,719
8|719|sample|3|274,-0.688133,3.6752e-06,0,0,0,0.202802,2.30038e-13,0,0,0,True,55.0|274,719
8|719|sample|4|274,0.24627,-1.42798e-06,0,0,0,0.193376,-1.80922e-12,0,0,0,True,55.0|274,719
8|719|sample|5|274,0.407735,-2.99169e-06,0,0,0,0.0655507,1.3185e-12,0,0,0,True,55.0|274,719
8|719|sample|6|274,0.365743,-3.40102e-07,0,0,0,0.0979662,-3.1859e-12,0,0,0,True,55.0|274,719
8|719|sample|7|274,0.18951,5.26504e-08,0,0,0,0.0986908,-4.10516e-12,0,0,0,True,32.0|274,719
8|719|sample|8|274,0.0944309,-1.32106e-06,0,0,0,0.0777107,3.16902e-12,0,0,0,True,32.0|274,719
8|719|sample|9|274,0.426683,-1.9253e-07,0,0,0,0.00162838,1.00275e-12,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0.44762,-1.43022e-06,0,0,0,0.0710189,1.19993e-12,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0.289881,8.22635e-07,0,0,0,0.05778,9.52127e-13,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0.0483774,9.40548e-07,0,0,0,0.0484505,2.82441e-12,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,-0.145681,-1.80946e-06,0,0,0,0.0439779,1.64668e-12,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,-0.199095,1.37932e-06,0,0,0,0.0499415,-3.43103e-12,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0.384202,-1.00678e-06,0,0,0,0.0368152,-1.7204e-12,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,-0.174167,2.3534e-06,0,0,0,0.0261896,2.45759e-12,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0.380794,-1.23268e-06,0,0,0,0.0232574,4.60521e-13,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,-0.411571,-1.31443e-06,0,0,0,5.94017e-07,-3.95239e-13,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0.140462,-2.51145e-07,0,0,0,-7.85278e-08,-2.1827e-12,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,-0.0535049,9.42838e-07,0,0,0,-3.03198e-07,2.93099e-14,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,-0.195832,-9.80021e-07,0,0,0,-4.75114e-07,2.25153e-13,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0.202246,-8.21539e-07,0,0,0,-3.77121e-07,-1.63869e-13,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0.340096,-9.85549e-07,0,0,0,-2.60958e-08,-2.00728e-12,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0.133164,2.52849e-07,0,0,0,1.47484e-07,9.68114e-13,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0.189902,-2.59636e-06,0,0,0,-3.53633e-07,-1.13642e-12,0,0,0,False,69.0|322,488
8|488|sample|10|322,0.18365,-1.12518e-06,0,0,0,-0.135619,-1.32516e-12,0,0,0,True,32.0|322,488
8|488|sample|11|322,-0.922261,6.91552e-07,0,0,0,-0.102567,3.14682e-12,0,0,0,True,22.0|322,488
8|488|sample|12|322,0.174691,1.58454e-06,0,0,0,-0.109626,-5.24025e-13,0,0,0,True,22.0|322,488
8|488|sample|3|322,-0.131875,1.2969e-06,0,0,0,0.422206,2.57927e-12,0,0,0,True,55.0|322,488
8|488|sample|4|322,-0.31312,-3.40721e-07,0,0,0,0.430884,3.06422e-12,0,0,0,True,55.0|322,488
8|488|sample|5|322,1.2407,3.15815e-07,0,0,0,0.280688,2.26752e-12,0,0,0,True,55.0|322,488
8|488|sample|6|322,0.372944,2.22394e-06,0,0,0,0.263273,-6.63469e-13,0,0,0,True,55.0|322,488
8|488|sample|7|322,0.0367768,-2.39867e-06,0,0,0,0.0778701,2.31992e-12,0,0,0,True,32.0|322,488
8|488|sample|8|322,0.578844,-1.09578e-06,0,0,0,0.077146,-1.60227e-12,0,0,0,True,32.0|322,488
8|488|sample|9|322,0.773924,-3.4602e-06,0,0,0,-0.101878,-2.90967e-12,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0.358016,3.77892e-06,0,0,0,0.0688092,-1.64802e-12,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,-0.362655,7.51809e-07,0,0,0,0.0802971,-2.25597e-13,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,-0.162,-2.27992e-06,0,0,0,0.0671813,-2.21156e-12,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0.56227,5.31435e-07,0,0,0,0.0611408,1.28875e-12,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,-0.221019,-1.42335e-06,0,0,0,0.0611506,1.68399e-12,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,-0.0829438,-1.64194e-06,0,0,0,0.0579349,-1.01519e-12,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,-0.127598,-6.84596e-07,0,0,0,0.0558569,1.70131e-12,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0.125911,3.75149e-06,0,0,0,0.0458017,2.09077e-12,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,-0.228326,-2.23067e-06,0,0,0,-2.35325e-07,-1.90026e-12,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0.482253,2.66221e-06,0,0,0,1.72676e-07,-2.50999e-12,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0.00479498,-3.67201e-07,0,0,0,-4.68458e-07,-2.76401e-12,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0.890743,-6.53972e-07,0,0,0,1.43162e-07,1.11511e-12,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,0.0802581,-3.03498e-07,0,0,0,2.74634e-07,-9.04166e-13,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,-0.48044,1.02359e-06,0,0,0,2.07923e-07,-7.80265e-13,0,0,0,False,69.0|69,847
8|847|cc|7|1|69,0.0138942,-1.99437e-06,0,0,0,-8.2904e-08,-1.32072e-12,0,0,0,False,69.0|69,847
8|847|cc|8|1|69,0.14457,-1.67629e-06,0,0,0,2.07886e-07,-1.33582e-12,0,0,0,False,69.0|69,847
8|847|sample|10|69,0.610207,1.33525e-06,0,0,0,0.301762,-1.533e-12,0,0,0,True,32.0|69,847
8|847|sample|11|69,-0.354691,-4.9836e-07,0,0,0,-0.162993,3.27214e-09,0,0,0,True,22.0|69,847
8|847|sample|12|69,0.0815202,3.97548e-07,0,0,0,-0.0563342,-1.32189e-09,0,0,0,True,22.0|69,847
8|847|sample|3|69,-0.747733,-1.0233e-06,0,0,0,-0.0359521,1.7028e-09,0,0,0,True,55.0|69,847
8|847|sample|4|69,-0.138099,9.09043e-07,0,0,0,-0.0505132,2.09573e-09,0,0,0,True,55.0|69,847
