id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-7.40929e-09,4.22725e-10,-0.87107,0,0,0,1.64313e-14,-0.886951,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-6.1157e-09,-3.60231e-09,-1.39458,0,0,0,-2.57572e-14,-1.45394,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,4.11055e-09,1.43121e-08,-0.684287,0,0,0,5.59552e-14,-0.743468,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,3.81936e-09,2.39133e-09,-0.563975,0,0,-1.13687e-13,-2.0739e-13,-0.634573,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-1.92626e-09,-8.28786e-09,-1.14225,0,0,0,-7.10543e-15,-1.145,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-3.61639e-09,4.93726e-09,-1.15214,0,0,1.13687e-13,-9.14824e-14,-1.21951,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-3.03655e-11,8.54265e-10,-0.713109,0,0,2.27374e-13,-1.06581e-14,-0.814638,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-3.1337e-09,-8.77031e-09,-0.695872,0,0,-1.13687e-13,-5.90639e-14,-0.6905,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,4.06772e-09,2.94168e-10,-1.096,0,0,1.13687e-13,-8.43769e-14,-1.156,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,5.0569e-09,-4.59546e-09,-1.12814,0,0,2.27374e-13,-1.03917e-13,-1.08677,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,3.69635e-09,3.64969e-10,-0.397372,0,0,0,1.90958e-14,8.49345e-06,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-5.29603e-09,-2.4486e-09,0.466237,0,0,0,-5.9841e-14,7.77381e-06,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-6.57738e-09,1.52489e-09,-0.214121,0,0,0,2.13163e-14,1.01003e-05,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,3.31207e-09,6.47432e-10,-0.386164,0,0,0,-4.68514e-14,-1.91556e-06,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,2.60218e-10,-3.12006e-09,0.309832,0,0,-1.13687e-13,-2.9976e-13,2.80926e-06,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-9.16931e-10,-9.67706e-10,-0.513432,0,0,-1.13687e-13,6.58362e-14,-1.90405e-05,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,1.10087e-09,-4.57435e-09,0.327674,0,0,0,-8.84848e-14,-1.10019e-05,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-7.96671e-09,-1.52181e-09,-0.336907,0,0,0,1.22125e-15,-1.94187e-07,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-1.85226e-11,8.21207e-09,-0.255618,0,0,0,-2.09832e-14,1.22248e-05,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,2.14672e-09,4.7324e-09,0.567702,0,0,1.13687e-13,3.33067e-15,2.38437e-05,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-3.50265e-09,-3.31003e-09,-0.21274,0,0,0,2.44249e-15,5.95335e-07,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,5.27697e-09,-8.52134e-10,0.0299489,0,0,0,-1.90403e-14,-3.3921e-06,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-2.28277e-09,4.52222e-09,0.304055,0,0,0,2.10942e-14,-8.86692e-07,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,4.92262e-09,8.19255e-09,0.388505,0,0,0,3.40283e-14,7.31509e-06,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-7.14545e-11,2.30519e-09,-0.00507753,0,0,4.54747e-13,2.90878e-13,-0.00509559,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,6.69273e-12,-2.98784e-09,-0.742819,0,0,0,3.10862e-14,6.25764e-06,0,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,0,-2.80796e-09,5.15906e-09,-12.0065,0,0,-1.13687e-13,-2.09832e-14,-12.0969,0,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,0,-1.06244e-08,-5.22107e-10,-11.2764,0,0,0,3.20854e-14,-11.3085,0,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,0,-1.66042e-09,1.24851e-08,-11.0174,0,0,0,-4.34652e-14,-11.3765,0,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,0,5.31911e-09,-7.79326e-09,-10.6245,0,0,-1.13687e-13,-7.71605e-15,-11.2802,0,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,0,8.66556e-09,-4.71708e-09,-11.6405,0,0,0,-9.01779e-14,-12.0565,0,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,0,5.66092e-09,8.45244e-09,-11.1508,0,0,0,-5.82867e-16,-11.3696,0,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,0,3.51238e-09,1.01765e-08,-2.67768,0,0,1.13687e-13,3.5083e-14,-2.76729,0,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,0,1.04118e-09,1.02814e-09,-2.65382,0,0,1.13687e-13,1.3145e-13,-2.63872,0,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,0,1.21608e-08,-1.62599e-09,-1.76569,0,0,1.13687e-13,-6.9722e-14,-1.77963,0,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,0,-3.66224e-09,4.77989e-09,-2.39097,0,0,-1.13687e-13,1.77636e-14,-2.45025,0,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,0,-6.93422e-10,-2.87571e-09,-0.574943,0,0,0,-2.88658e-15,3.5867e-06,0,False,69.0|233,705
