rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,0,0.0717669,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,0,-0.697526,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,0,-0.134673,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,0,-0.0832985,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,0,-0.0776721,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,0,-0.111873,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,0,-0.237001,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,0,-0.314479,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,0,1.14064,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,0,0.137561,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,0,0.181777,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0,0.0106434,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0,-0.128176,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0,0.170626,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0,0.184078,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0,0.181346,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0,0.0985713,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0,-0.269568,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0,0.538399,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0,-0.143885,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,0,0.424967,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0,0.194798,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0,0.568808,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0,1.17966,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,0,-0.338153,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0,0.498451,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,0,0.565449,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,0,-0.452405,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,0,-0.434376,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,0,-0.209709,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,0,-0.164302,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,0,0.130939,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,0,-0.57912,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,0,0.331222,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,0,0.120908,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,0,-0.311327,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,0,-0.148447,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,0,-0.048702,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,0,-0.173488,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,0,-0.0228928,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,0,0.0811539,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,0,0.121965,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,0,-0.107696,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,0,-0.631888,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,0,0.237022,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,0,0.39671,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,0,0.492123,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,0,0.31157,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,0,0.333135,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,0,-0.828015,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,0,0.0810242,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,0,-0.554069,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,0,0.323266,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,0,-0.190885,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,0,-0.284803,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,0,0,0.399605,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,0,0,0.33268,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,0,0,-0.772802,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0,0,0,-0.295803,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0,0,0,-0.651387,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0,0,0,-0.639907,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0,0,0,0.0996031,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0,0,0,-0.0613154,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0,0,0,0.101508,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0,0,0,-0.872566,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0,0,0,0.0144616,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0,0,0,0.14022,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0,0,0,0.366728,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0,0,0,0.0639539,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0,0,0,0.0571634,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0,0,0,0.376791,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0,0,0,0.200634,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0,0,0,0.071798,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0,0,0,0.494331,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0,0,0,0.202285,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0,0,0,-0.0301936,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0,0,0,0.118494,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0,0,0,-0.525183,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0,0,0,0.872038,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0,0,0,-0.366399,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0,0,0,-0.170416,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0,0,0,0.137918,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0,0,0,0.126356,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0,0,0,-0.00354305,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0,0,0,-0.179957,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0,0,0,0.26083,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0,0,0,-0.0938847,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0,0,0,-0.223043,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0,0,0,-0.118188,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0,0,0,0.363637,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0,0,0,-0.587019,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0,0,0,0.40231,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0,0,0,0.47372,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0,0,0,0.122925,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0,0,0,-0.313544,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0,0,0,-0.511702,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0,0,0,-0.353698,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0,0,0,0.186755,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0,0,0,0.0346945,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0,0,0,0.201796,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0,0,0,0.307539,69.0|292,462
