id,importanceSampling
411|4,131.146462
411|3,132.372606
411|5,120.765081
411|6,153.600284
411|8,129.353150
411|7,128.248915
411|9,151.440543
411|10,151.964650
411|12,129.825327
411|11,130.515822
411|1,82.729916
411|2,148.510970
152|8,137.449235
152|7,143.547956
152|6,150.006652
152|5,156.565040
152|12,138.168835
152|11,134.943852
152|10,149.388254
152|9,141.157315
152|3,152.522414
152|4,144.771985
152|1,77.451871
152|2,152.630021
1056|8,139.902249
1056|7,143.034875
1056|6,146.670609
1056|5,151.224628
1056|12,130.258820
1056|11,131.640310
1056|10,145.644103
1056|9,142.671670
1056|4,141.431245
1056|3,142.750719
1056|1,77.120192
1056|2,164.759999
462|6,161.696745
462|5,164.228677
462|4,170.841725
462|3,166.353637
462|9,146.983474
462|10,140.679491
462|7,157.537319
462|8,151.072727
462|11,165.655198
462|12,173.678891
462|1,91.216650
462|2,163.353582
1159|8,151.896601
1159|7,155.217122
1159|5,157.821068
1159|6,158.213588
1159|11,134.153235
1159|12,142.645370
1159|9,153.025605
1159|10,155.775798
1159|4,147.874562
1159|3,148.267755
1159|1,49.162504
1159|2,162.413935
1197|7,133.191977
1197|8,130.130802
1197|6,137.544984
1197|5,137.926153
1197|12,132.337885
1197|10,137.701322
1197|9,146.689879
1197|3,132.680062
1197|4,128.232259
1197|11,130.059414
1197|1,48.961626
1197|2,160.771740
