id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0948392,0,-3.09592,0.0911822,0,-2.03486e-06,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.291699,0,-2.2417,-0.292458,0,-8.39964e-07,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.179101,0,-0.134313,0.174613,0,1.31504e-08,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.203092,0,-1.83557,0.209522,0,-2.48091e-06,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0770354,0,-1.46891,-0.0947221,0,-2.4002e-06,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.142945,0,-1.8864,-0.141103,0,1.07832e-06,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.0940975,0,0.142232,0.101168,0,6.07543e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.227014,0,-5.20886,0.218569,0,-1.7085e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.179687,0,-2.15864,-0.171049,0,8.48018e-07,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.0719368,0,-2.74781,-0.0771277,0,4.39206e-07,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0186023,0,1.04788,-1.11269e-08,0,-1.25634e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0164403,0,1.16284,5.9556e-09,0,-3.11026e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.00281471,0,-0.542673,1.08532e-09,0,-6.66761e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0174057,0,-1.03561,-1.92522e-09,0,4.70819e-09,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00383075,0,0.437066,2.99352e-09,0,3.05518e-07,69.0|274,411
