id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,-2.12639e-09,0,0,0,0,0,1.62168e-11,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,-4.52434e-09,0,0,0,0,0,-2.75988e-11,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,-1.31212e-09,0,0,0,0,0,1.01075e-11,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,8.76483e-11,0,0,0,0,0,-1.68741e-11,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,1.614e-09,0,0,0,0,0,1.13931e-11,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,5.56495e-10,0,0,0,0,0,-1.17208e-11,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,2.73799e-09,0,0,0,0,0,2.96478e-11,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,2.93269e-09,0,0,0,0,0,1.03406e-11,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-1.85886e-10,0,0,0,0,0,-5.06206e-12,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-2.15795e-10,0,0,0,0,0,-1.54101e-11,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-1.96312e-09,0,0,0,0,0,-1.79614e-11,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,1.78373e-09,0,0,0,0,0,2.21394e-11,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-2.78531e-09,0,0,0,0,0,-2.60438e-11,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-1.5936e-10,0,0,0,0,0,-2.70743e-11,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,6.6724e-10,0,0,0,0,0,-5.57714e-11,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,1.66907e-09,0,0,0,0,0,-1.06865e-11,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,3.12763e-09,0,0,0,0,0,-1.40136e-11,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,1.67482e-09,0,0,0,0,0,-4.94482e-12,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-1.58774e-09,0,0,0,0,0,-1.58269e-11,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,7.70418e-11,0,0,0,0,0,8.19078e-12,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,1.94284e-09,0,0,0,0,0,-1.64517e-11,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,1.30278e-09,0,0,0,0,0,-1.44826e-11,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,-7.91666e-10,0,0,0,0,0,-4.46976e-12,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,1.21619e-09,0,0,0,0,0,5.93792e-12,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,1.03843e-09,0,0,0,0,0,-2.91442e-11,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,5.93826e-09,0,0,0,0,0,-1.5933e-11,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,2.93406e-11,0,0,0,0,0,-2.5163e-10,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,-1.91408e-09,0,0,0,0,0,1.168e-11,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,-1.45538e-09,0,0,0,0,0,2.90283e-11,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,2.6132e-09,0,0,0,0,0,6.24443e-11,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-1.13348e-09,0,0,0,0,0,-2.73697e-11,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,-1.48717e-09,0,0,0,0,0,-2.75691e-12,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,2.08129e-09,0,0,0,0,0,-2.81148e-11,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,2.81833e-09,0,0,0,0,0,1.5381e-11,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,-4.27068e-10,0,0,0,0,0,-2.78266e-12,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,-4.18898e-09,0,0,0,0,0,1.75175e-11,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,7.36081e-10,0,0,0,0,0,2.41576e-11,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,1.65765e-10,0,0,0,0,0,9.90691e-12,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,0,-4.80215e-09,0,0,0,0,0,1.11646e-11,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,0,2.76171e-09,0,0,0,0,0,4.79779e-12,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,0,-2.57022e-09,0,0,0,0,0,3.02602e-11,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,0,-5.07448e-10,0,0,0,0,0,8.11617e-12,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,0,3.28602e-09,0,0,0,0,0,1.35201e-11,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,0,1.76618e-09,0,0,0,0,0,1.82332e-10,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,0,4.10606e-10,0,0,0,0,0,3.53539e-12,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,0,5.17417e-10,0,0,0,0,0,-1.57536e-11,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,0,-1.16589e-09,0,0,0,0,0,-5.97784e-11,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,0,-3.70164e-10,0,0,0,0,0,-2.06426e-11,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,0,-1.66319e-09,0,0,0,0,0,1.03686e-11,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,0,-2.38182e-09,0,0,0,0,0,-1.47122e-11,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,0,-3.11556e-10,0,0,0,0,0,-2.50848e-11,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,0,4.04925e-09,0,0,0,0,0,-1.46954e-11,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,0,4.2269e-10,0,0,0,0,0,1.35114e-11,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,0,-4.6121e-09,0,0,0,0,0,-1.18905e-11,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,0,5.22536e-11,0,0,0,0,0,8.72413e-12,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,0,-1.63067e-09,0,0,0,0,0,7.78622e-12,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,0,3.01061e-10,0,0,0,0,0,-3.49862e-11,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,0,1.10006e-09,0,0,0,0,0,3.27178e-11,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,0,-8.4454e-10,0,0,0,0,0,-1.05129e-11,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,0,1.45732e-09,0,0,0,0,0,-1.22413e-11,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,0,1.23037e-10,0,0,0,0,0,8.72377e-12,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,0,1.95721e-09,0,0,0,0,0,-1.90583e-11,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,0,-1.94668e-10,0,0,0,0,0,5.75318e-12,0,0,True,22.0|322,488
8|488|sample|3|322,0,0,0,1.52616e-09,0,0,0,0,0,-3.50617e-11,0,0,True,55.0|322,488
8|488|sample|4|322,0,0,0,2.79188e-09,0,0,0,0,0,1.39591e-11,0,0,True,55.0|322,488
8|488|sample|5|322,0,0,0,5.18689e-10,0,0,0,0,0,3.10321e-11,0,0,True,55.0|322,488
8|488|sample|6|322,0,0,0,4.14571e-12,0,0,0,0,0,1.74842e-11,0,0,True,55.0|322,488
8|488|sample|7|322,0,0,0,1.36171e-09,0,0,0,0,0,1.38451e-11,0,0,True,32.0|322,488
8|488|sample|8|322,0,0,0,-1.66472e-09,0,0,0,0,0,-1.2814e-11,0,0,True,32.0|322,488
8|488|sample|9|322,0,0,0,2.1209e-09,0,0,0,0,0,-1.19466e-11,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,0,0,3.01196e-10,0,0,0,0,0,-3.48512e-11,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0,0,-4.16576e-10,0,0,0,0,0,1.52403e-11,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0,0,2.72654e-09,0,0,0,0,0,1.37779e-11,0,0,False,69.0|322,488
