rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.37215,0.918173,2.25805,-2.33946,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.37215,0.918173,3.17928,-2.33946,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.37215,0.918173,2.03709,-2.33946,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.37215,0.918173,2.11464,-2.33946,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.37215,0.918173,2.63746,-2.33946,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.37215,0.918173,2.82363,-2.33946,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.37215,0.918173,2.276,-2.33946,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.37215,0.918173,2.06024,-2.33946,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.37215,0.918173,2.71293,-2.33946,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.37215,0.918173,2.45739,-2.33946,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.37215,2.04441,3.41535,-2.9222,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.37215,2.04441,0.0924933,-2.9222,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.37215,2.04441,2.95846,-2.9222,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.37215,2.04441,0.746566,-2.9222,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.37215,2.04441,1.69866,-2.9222,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.37215,2.04441,0.067131,-2.9222,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.37215,2.04441,3.38661,-2.9222,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.37215,2.04441,3.69989,-2.9222,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.37215,2.04441,0.605477,-2.9222,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.37215,2.04441,0.0609722,-2.9222,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.37215,2.04441,4.73487,-2.9222,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.37215,2.04441,0.270456,-2.9222,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.37215,2.04441,2.71927,-2.9222,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.37215,2.04441,14.2178,-2.9222,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.37215,2.04441,0.0981118,-2.9222,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.37215,2.04441,0.137484,-2.9222,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.37215,0.672075,3.12238,-3.48845,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.37215,0.672074,2.97853,-3.48845,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.37215,0.672074,2.9856,-3.48845,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.37215,0.672074,3.15683,-3.48845,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.13535,0.565394,4.70552,-4.32196,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.13535,0.565394,4.08856,-4.32196,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,1.13535,0.565394,4.53486,-4.32196,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,1.13535,0.565394,4.17846,-4.32196,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.732325,0.689546,2.61705,1.55238,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.732325,0.689546,2.4803,1.55238,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.37215,1.45971,0.561275,-2.20496,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,1.37215,1.45971,5.13957,-2.20496,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.37215,1.45971,1.55031,-2.20496,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.37215,1.45971,2.75594,-2.20496,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.37215,1.45971,6.85528,-2.20496,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,1.37215,1.45971,20.2923,-2.20496,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,1.37215,1.45971,10.4128,-2.20496,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.37215,1.45971,6.20787,-2.20496,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.37215,1.45971,0.489089,-2.20496,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.37215,1.45971,5.09478,-2.20496,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,1.37215,1.45971,0.0505193,-2.20496,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.37215,1.45971,4.55711,-2.20496,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.37215,1.45971,0.177974,-2.20496,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,1.37215,1.45971,16.4908,-2.20496,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,1.37215,1.45971,0.264715,-2.20496,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,1.37215,1.45971,1.89013,-2.20496,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,1.28594,0.886829,5.64274,-4.3035,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,1.28594,0.886829,6.17947,-4.3035,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,1.28594,0.886829,5.78754,-4.3035,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,1.28594,0.886829,6.03889,-4.3035,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,1.07693,0.793399,12.7327,-2.75083,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,1.07693,0.793399,11.6785,-2.75083,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,1.07693,0.793399,8.76659,-2.75083,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,1.07693,0.793399,8.15172,-2.75083,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,2.86881,0.94492,13.1373,-1.27443,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,2.86881,0.94492,14.5244,-1.27443,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,1.37228,-0.226083,0.0860635,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,1.37228,-0.226083,26.2365,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,1.37228,-0.226083,1.50442,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,1.37228,-0.226083,0.136288,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,1.37228,-0.226083,1.28024,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,1.37228,-0.226083,0.0851205,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,1.37228,-0.226083,0.156618,-2.95098,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,1.37228,-0.226083,0.0740654,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,1.37228,-0.226083,2.30581,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,1.37228,-0.226083,2.72845,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,1.37228,-0.226083,9.35592,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,1.37228,-0.226083,3.8226,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,1.37228,-0.226083,0.185269,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,1.37228,-0.226083,0.988086,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,1.37228,-0.226083,0.193054,-2.95098,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,1.37228,-0.226083,0.352675,-2.95098,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,1.45638,0.350377,1.49286,-2.52815,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,1.45638,0.350377,1.39045,-2.52815,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,1.45638,0.350377,1.49441,-2.52815,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,1.45638,0.350377,1.36638,-2.52815,55.0|292,462
