id,importanceSampling
411|4,132.902455
411|3,134.921390
411|5,156.606553
411|6,156.508409
411|8,132.428954
411|7,132.074254
411|9,151.928643
411|10,157.122815
411|12,130.678844
411|11,130.130520
411|1,82.974393
411|2,147.078299
152|8,143.121840
152|7,142.789301
152|6,148.024173
152|5,146.789823
152|12,139.591365
152|11,136.761050
152|10,141.501389
152|9,145.253811
152|3,142.523804
152|4,143.149220
152|1,77.841070
152|2,150.429082
1056|8,140.064382
1056|7,141.976332
1056|6,144.771432
1056|5,146.143360
1056|12,143.764604
1056|11,139.452845
1056|10,147.435525
1056|9,151.196501
1056|4,142.582868
1056|3,139.431130
1056|1,77.099250
1056|2,163.647492
462|6,162.670952
462|5,163.315393
462|4,168.615419
462|3,167.300061
462|9,139.722927
462|10,145.370412
462|7,153.192645
462|8,151.309368
462|11,163.653112
462|12,171.162672
462|1,90.958811
462|2,161.651726
1159|8,156.725120
1159|7,158.884773
1159|5,160.928822
1159|6,159.710066
1159|11,142.362287
1159|12,149.350314
1159|9,157.958957
1159|10,162.852802
1159|4,148.598401
1159|3,147.974601
1159|1,81.589604
1159|2,158.376227
1197|7,134.604817
1197|8,133.347216
1197|6,138.767979
1197|5,137.423293
1197|12,131.663637
1197|10,144.795050
1197|9,144.301460
1197|3,130.747724
1197|4,131.855973
1197|11,134.178041
1197|1,81.398814
1197|2,159.301910
