id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,136.574572
9|411|9|411|sample|3|274|3|274|70.0,98.495701
9|411|9|411|sample|5|274|5|274|70.0,158.647358
9|411|9|411|sample|6|274|6|274|70.0,160.361619
9|411|9|411|sample|8|274|8|274|70.0,136.168005
9|411|9|411|sample|7|274|7|274|70.0,134.588937
9|411|9|411|sample|9|274|9|274|70.0,157.188409
9|411|9|411|sample|10|274|10|274|70.0,159.165688
9|411|9|411|sample|12|274|12|274|70.0,136.349265
9|411|9|411|sample|11|274|11|274|70.0,135.289524
9|411|9|411|cc|1|1|274|1|274|69.0,-21.893038
9|411|9|411|cc|2|1|274|1|274|69.0,11.872600
9|411|9|411|cc|3|1|274|1|274|69.0,11.760744
9|411|9|411|cc|4|1|274|1|274|69.0,11.780685
9|411|9|411|cc|5|1|274|1|274|69.0,12.195782
9|411|9|411|cc|6|1|274|1|274|69.0,11.795540
9|411|9|411|cc|7|1|274|1|274|69.0,11.879873
9|411|9|411|cc|8|1|274|1|274|69.0,12.386798
9|411|9|411|vc|1|2|274|2|274|69.0,20.116680
9|411|9|411|vc|2|2|274|2|274|69.0,20.034258
9|411|9|411|vc|3|2|274|2|274|69.0,-12.996108
9|411|9|411|vc|4|2|274|2|274|69.0,20.138352
9|411|9|411|vc|5|2|274|2|274|69.0,20.554212
9|411|9|411|vc|6|2|274|2|274|69.0,-13.547881
9|411|9|411|vc|7|2|274|2|274|69.0,20.102831
9|411|9|411|vc|8|2|274|2|274|69.0,20.070005
14|783|14|783|sample|3|71|3|71|6.0,172.541218
14|783|14|783|sample|4|71|4|71|6.0,143.388425
14|783|14|783|sample|5|71|5|71|6.0,179.818264
14|783|14|783|sample|6|71|6|71|6.0,182.154779
14|783|14|783|sample|7|71|7|71|6.0,135.789412
14|783|14|783|sample|8|71|8|71|6.0,133.755106
14|783|14|783|sample|10|71|10|71|6.0,141.568963
14|783|14|783|sample|9|71|9|71|6.0,174.277644
14|783|14|783|sample|12|71|12|71|6.0,137.067997
14|783|14|783|sample|11|71|11|71|6.0,134.469229
14|783|14|783|cc|1|1|71|1|71|69.0,12.342948
14|783|14|783|cc|2|1|71|1|71|69.0,11.123246
14|783|14|783|cc|3|1|71|1|71|69.0,10.830357
14|783|14|783|cc|4|1|71|1|71|69.0,10.816877
14|783|14|783|cc|5|1|71|1|71|69.0,10.904878
14|783|14|783|cc|6|1|71|1|71|69.0,10.820722
14|783|14|783|cc|7|1|71|1|71|69.0,-22.700674
14|783|14|783|cc|8|1|71|1|71|69.0,10.954179
14|783|14|783|vc|1|2|71|2|71|69.0,20.667109
14|783|14|783|vc|2|2|71|2|71|69.0,20.882589
14|783|14|783|vc|3|2|71|2|71|69.0,20.547921
14|783|14|783|vc|4|2|71|2|71|69.0,20.704725
14|783|14|783|vc|5|2|71|2|71|69.0,-13.329410
14|783|14|783|vc|6|2|71|2|71|69.0,20.300671
14|783|14|783|vc|7|2|71|2|71|69.0,20.400394
14|783|14|783|vc|8|2|71|2|71|69.0,20.684753
14|491|14|491|sample|10|99|10|99|6.0,155.100486
14|491|14|491|sample|9|99|9|99|6.0,151.296544
14|491|14|491|sample|12|99|12|99|6.0,149.057777
14|491|14|491|sample|11|99|11|99|6.0,150.884554
14|491|14|491|sample|4|99|4|99|44.0,160.948858
14|491|14|491|sample|3|99|3|99|44.0,162.599349
14|491|14|491|sample|6|99|6|99|44.0,159.832288
14|491|14|491|sample|5|99|5|99|44.0,159.625835
14|491|14|491|sample|7|99|7|99|63.0,136.322918
14|491|14|491|sample|8|99|8|99|63.0,102.029821
14|491|14|491|cc|1|1|99|1|99|69.0,9.357018
14|491|14|491|cc|2|1|99|1|99|69.0,9.384627
