rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,52967,768.839,2.25658,1.5517,0.738452,0.291819,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,52967,768.839,0.803872,1.5517,0.437562,0.291819,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,52967,768.839,0.926038,1.5517,0.654301,0.291819,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,52967,768.839,0.914409,1.5517,0.845139,0.291819,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,52967,768.839,1.61932,1.5517,0.642501,0.291819,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,52967,768.839,2.07701,1.5517,0.347579,0.291819,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,52967,768.839,0.689234,1.5517,0.966668,0.291819,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,52967,768.839,0.468648,1.5517,1.00503,0.291819,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,52967,768.839,0.870777,1.5517,0.396217,0.291819,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,52967,768.839,0.409594,1.5517,0.490246,0.291819,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,52967,766.078,1.21023,-0.397621,0.398865,0.291819,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,52967,766.078,0.592586,-0.397621,0.813609,0.291819,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,52967,766.078,1.87664,-0.397621,3.19038,0.291819,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,52967,766.078,0.606234,-0.397621,0.270309,0.291819,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,52967,766.078,2.36483,-0.397621,2.90977,0.291819,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,52967,766.078,1.1854,-0.397621,1.86846,0.291819,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,52967,766.078,0.75788,-0.397621,0.111367,0.291819,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,52967,766.078,1.68867,-0.397621,5.68043,0.291819,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,52967,766.078,1.1344,-0.397621,1.37354,0.291819,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,52967,766.078,0.75294,-0.397621,0.562306,0.291819,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,52967,766.078,0.596736,-0.397621,0.144239,0.291819,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,52967,766.078,0.609076,-0.397621,62.0667,0.291819,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,52967,766.078,2.45453,-0.397621,1.79974,0.291819,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,52967,766.078,1.17609,-0.397621,0.475164,0.291819,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,52967,766.078,1.95675,-0.397621,4.06548,0.291819,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,52967,766.078,2.62529,-0.397621,0.00818092,0.291819,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,52967,767.538,2.12978,0.129707,0.0121626,1.88852,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,52967,767.538,0.708701,0.129707,0.0910107,1.88852,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,52967,767.538,2.09628,0.129707,0.0660824,1.88852,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,52967,767.538,0.480067,0.129707,0.107717,1.88852,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,52967,767.538,1.12484,0.129707,0.08289,1.88852,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,52967,767.538,0.64599,0.129707,0.00335935,1.88852,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,52967,767.538,0.680673,2.23335,0.0685877,1.88852,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,52967,767.538,2.04672,2.23335,0.0874758,1.88852,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,52967,767.538,0.723297,2.23335,0.31912,1.88852,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,52967,767.538,0.526947,2.23335,0.0839139,1.88852,True,6.0|233,705
