id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0.179318,0,0,0,0,0.109734,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,-0.437806,0,0,0,0,-0.456327,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,0.266331,0,0,0,0,0.211557,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,0.297297,0,0,0,0,0.279021,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,-0.150544,0,0,0,0,-0.145691,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-0.201312,0,0,0,0,-0.21627,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,0.156937,0,0,0,0,0.120149,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,0.293047,0,0,0,0,0.262536,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-0.2866,0,0,0,0,-0.314078,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-0.0869194,0,0,0,0,-0.136875,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-0.0350087,0,0,0,0,-8.98824e-08,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,0.045461,0,0,0,0,-2.66081e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,0.0766919,0,0,0,0,2.22686e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-0.0587281,0,0,0,0,-5.55546e-08,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0.0474797,0,0,0,0,6.51537e-09,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0.00254058,0,0,0,0,2.91158e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0.0254586,0,0,0,0,-1.13774e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.0258792,0,0,0,0,3.32676e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-0.0704532,0,0,0,0,-3.6026e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,0.0173901,0,0,0,0,-1.90453e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-0.110312,0,0,0,0,2.82673e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-0.0129921,0,0,0,0,-2.08992e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-0.021773,0,0,0,0,-1.28742e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0.00322909,0,0,0,0,-4.39136e-08,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-0.0619938,0,0,0,0,-2.46433e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,0.0144586,0,0,0,0,-8.54092e-08,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,3.94493,0,0,0,0,3.91197,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,4.01673,0,0,0,0,3.93729,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,3.45847,0,0,0,0,3.45396,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,3.53077,0,0,0,0,3.44816,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,-2.05453,0,0,0,0,-2.17953,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,-1.97047,0,0,0,0,-2.02024,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,3.90164,0,0,0,0,3.91015,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,3.98307,0,0,0,0,3.94047,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,-3.37224,0,0,0,0,-3.38864,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,0,-3.39432,0,0,0,0,-3.38163,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,0,0.180547,0,0,0,0,6.36259e-08,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,0,0.0267144,0,0,0,0,3.37989e-07,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,0,0.199168,0,0,0,0,1.28514e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,0,0.00434035,0,0,0,0,-2.79809e-07,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,0,-0.0420297,0,0,0,0,-1.63917e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,0,-0.105723,0,0,0,0,-2.74272e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,0,0.0540771,0,0,0,0,2.21247e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,0,0.0517414,0,0,0,0,6.94389e-08,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,0,-0.104898,0,0,0,0,-3.19638e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,0,-0.0897775,0,0,0,0,-3.05935e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,0,0.0358111,0,0,0,0,1.21135e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,0,0.0131224,0,0,0,0,-1.1064e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,0,-0.0709577,0,0,0,0,1.41583e-07,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,0,0.0187001,0,0,0,0,-1.35029e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,0,-0.0127298,0,0,0,0,3.21767e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,0,-0.00582032,0,0,0,0,-2.14938e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,0,-2.48006,0,0,0,0,-2.45945,0,0,True,6.0|99,491
