id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.0396204,0,0,0,0,0,-2.37729e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,-0.0900727,0,0,0,0,0,-2.06278e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.431465,0,0,0,0,0,2.58173e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,-0.156381,0,0,0,0,0,-1.34378e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-0.0718956,0,0,0,0,0,8.57658e-08,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,-0.0353225,0,0,0,0,0,2.04702e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,-0.368927,0,0,0,0,0,-3.80018e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,0.0142483,0,0,0,0,0,1.95195e-08,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-0.791043,0,0,0,0,0,-0.745096,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-0.961975,0,0,0,0,0,-0.972116,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-0.79017,0,0,0,0,0,-0.787238,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-1.70624,0,0,0,0,0,-1.6956,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-1.68548,0,0,0,0,0,-1.64385,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-2.16309,0,0,0,0,0,-2.21851,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-2.24063,0,0,0,0,0,-2.19051,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-0.878451,0,0,0,0,0,-0.868707,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-0.82871,0,0,0,0,0,-0.830508,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.793018,0,0,0,0,0,-0.747741,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-0.0902267,0,0,0,0,0,-5.95753e-08,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-0.0527598,0,0,0,0,0,-2.87626e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,-0.264706,0,0,0,0,0,-1.85035e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-0.113963,0,0,0,0,0,-7.56323e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,0.0760637,0,0,0,0,0,-2.00907e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,0.139322,0,0,0,0,0,-1.70346e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-0.0981453,0,0,0,0,0,-1.68903e-07,0,0,False,69.0|162,84
