rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,1.37768e-07,0.765486,-8.44761e-09,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,3.37903e-08,1.08734,1.3195e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,1.36846e-07,0.70982,-4.50898e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,-1.67847e-07,0.620986,4.0319e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,-6.38927e-08,0.885433,-3.5362e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,4.26232e-08,0.959598,-2.94295e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,8.38235e-08,0.682109,-1.51699e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,-9.45701e-08,0.689946,-1.23429e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,9.11047e-08,0.955753,1.06165e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,-3.79852e-08,0.929299,4.78198e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,1.8991e-07,-1.22502,-3.37431e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,-5.16538e-08,-1.90686,9.66245e-10,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,-1.68157e-08,-0.196533,3.44307e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,-1.43986e-07,-1.37427,-4.59923e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,-1.28684e-07,-0.362334,1.98185e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,4.5977e-08,-0.146103,-5.43949e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,-2.41872e-08,-2.63406,4.13832e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,-5.60722e-08,-1.9181,-1.38024e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,1.02159e-07,-1.58566,3.32562e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,2.75447e-08,0.514386,-4.20584e-09,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,4.06675e-08,0.22312,1.59355e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,8.77288e-09,2.70829,-5.69194e-09,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,8.40408e-08,1.35013,1.18589e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,-3.03636e-08,0.318042,-4.68515e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,-4.3411e-08,3.13988,-8.89615e-09,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,-7.56725e-08,-0.165546,5.06707e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,2.39816e-09,1.11832,3.0571e-09,65.0|322,152
