rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,2.05245e-08,1.05103,-1.2479e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-7.84093e-08,1.33732,-2.20377e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,1.97937e-09,0.916853,2.28719e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,-3.40707e-08,1.05367,3.09978e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,-3.82222e-08,1.15108,-5.79012e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,4.7754e-08,1.1739,-5.44452e-09,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,6.73448e-08,0.94657,4.96796e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,3.96716e-08,0.993789,-6.31521e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,-3.54778e-09,1.18043,1.89258e-08,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,-4.91161e-08,0.963556,2.64141e-08,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,5.06593e-08,0.95339,3.03264e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,5.09953e-08,-1.5491,-4.26246e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,2.25673e-08,0.261344,-2.64014e-10,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-4.94226e-09,0.567915,-2.32329e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-4.55094e-08,-2.60593,5.07729e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,8.71368e-08,-2.08797,-3.38532e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,6.93017e-08,0.436146,2.14936e-08,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-6.25388e-08,3.58875,-6.34649e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,3.62174e-08,2.91587,1.26928e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-4.93202e-08,0.038599,4.48172e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.17606e-08,2.0335,-3.50384e-08,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-1.52518e-08,0.0744957,3.24585e-08,0,0,False,69.0|274,411
