rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,498.229,1.43478,0.100345,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|2|1|162,498.229,1.43478,6.49739,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|3|1|162,498.229,1.43478,0.806746,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|4|1|162,498.229,1.43478,4.96216,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|5|1|162,498.229,1.43478,0.019237,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|6|1|162,498.229,1.43478,1.247,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|7|1|162,498.229,1.43478,1.25737,29997.3,13.3553,False,69.0|162,84
1,8|84|cc|8|1|162,498.229,1.43478,8.1279,29997.3,13.3553,False,69.0|162,84
1,8|84|sample|10|162,498.229,1.43469,2.79846,29997.3,13.3553,True,32.0|162,84
1,8|84|sample|11|162,498.229,1.43476,2.12707,29997.3,13.3553,True,22.0|162,84
1,8|84|sample|12|162,498.229,1.43476,2.38957,29997.3,13.3553,True,22.0|162,84
1,8|84|sample|3|162,498.229,0.803572,0.785784,29997.3,13.3553,True,55.0|162,84
1,8|84|sample|4|162,498.229,0.803572,1.40028,29997.3,13.3553,True,55.0|162,84
1,8|84|sample|5|162,498.229,0.803572,0.881503,29997.3,13.3553,True,55.0|162,84
1,8|84|sample|6|162,498.229,0.803572,0.84224,29997.3,13.3553,True,55.0|162,84
1,8|84|sample|7|162,498.229,1.43469,2.33508,29997.3,13.3553,True,32.0|162,84
1,8|84|sample|8|162,498.229,1.43469,2.37045,29997.3,13.3553,True,32.0|162,84
1,8|84|sample|9|162,498.229,1.43469,2.84784,29997.3,13.3553,True,32.0|162,84
1,8|84|vc|1|2|162,498.229,1.43478,0.546383,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|2|2|162,498.229,1.43478,0.078026,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|3|2|162,498.229,1.43478,13.6099,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|4|2|162,498.229,1.43478,0.261588,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|5|2|162,498.229,1.43478,0.447662,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|6|2|162,498.229,1.43478,0.263715,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|7|2|162,498.229,1.43478,1.09262,29997.3,13.3553,False,69.0|162,84
1,8|84|vc|8|2|162,498.229,1.43478,0.25776,29997.3,13.3553,False,69.0|162,84
1,8|719|cc|1|1|274,498.229,1.43478,0.792219,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|2|1|274,498.229,1.43478,1.83288,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|3|1|274,498.229,1.43478,0.196275,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|4|1|274,498.229,1.43478,0.243032,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|5|1|274,498.229,1.43478,0.0227798,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|6|1|274,498.229,1.43478,0.332227,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|7|1|274,498.229,1.43478,1.69234,29997.3,26.9329,False,69.0|274,719
1,8|719|cc|8|1|274,498.229,1.43478,0.263915,29997.3,26.9329,False,69.0|274,719
1,8|719|sample|10|274,498.229,1.43475,6.76774,29997.3,26.9329,True,32.0|274,719
