id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,497.252,1.43125,1.88369,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|2|1|162,497.252,1.43125,1.91274,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|3|1|162,497.252,1.43125,3.2271,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|4|1|162,497.252,1.43125,1.4359,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|5|1|162,497.252,1.43125,1.85419,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|6|1|162,497.252,1.43125,1.51614,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|7|1|162,497.252,1.43125,1.88946,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|cc|8|1|162,497.252,1.43125,2.57645,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|sample|10|162,497.252,1.43116,2.88884,29920.3,13.354,498.229,1.43469,2.88455,29997.3,13.3553,True,32.0|162,84
8|84|sample|11|162,497.252,1.43123,1.95216,29920.3,13.354,498.229,1.43476,1.99435,29997.3,13.3553,True,22.0|162,84
8|84|sample|12|162,497.252,1.43123,2.4333,29920.3,13.354,498.229,1.43476,2.44796,29997.3,13.3553,True,22.0|162,84
8|84|sample|3|162,497.252,0.799475,0.992365,29920.3,13.354,498.229,0.803572,1.06754,29997.3,13.3553,True,55.0|162,84
8|84|sample|4|162,497.252,0.799475,1.19752,29920.3,13.354,498.229,0.803572,1.22758,29997.3,13.3553,True,55.0|162,84
8|84|sample|5|162,497.252,0.799475,1.06711,29920.3,13.354,498.229,0.803572,1.13673,29997.3,13.3553,True,55.0|162,84
8|84|sample|6|162,497.252,0.799475,0.946422,29920.3,13.354,498.229,0.803572,0.91234,29997.3,13.3553,True,55.0|162,84
8|84|sample|7|162,497.252,1.43116,2.3225,29920.3,13.354,498.229,1.43469,2.34693,29997.3,13.3553,True,32.0|162,84
8|84|sample|8|162,497.252,1.43116,2.5634,29920.3,13.354,498.229,1.43469,2.54523,29997.3,13.3553,True,32.0|162,84
8|84|sample|9|162,497.252,1.43116,2.80945,29920.3,13.354,498.229,1.43469,2.85037,29997.3,13.3553,True,32.0|162,84
8|84|vc|1|2|162,497.252,1.43125,2.69065,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|2|2|162,497.252,1.43125,2.0629,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|3|2|162,497.252,1.43125,1.45659,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|4|2|162,497.252,1.43125,1.72689,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|5|2|162,497.252,1.43125,1.31807,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|6|2|162,497.252,1.43125,2.06606,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|7|2|162,497.252,1.43125,2.04295,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|84|vc|8|2|162,497.252,1.43125,5.91787,29920.3,13.354,498.229,1.43478,0.357018,29997.3,13.3553,False,69.0|162,84
8|719|cc|1|1|274,497.252,1.43125,2.68641,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|2|1|274,497.252,1.43125,1.89032,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|3|1|274,497.252,1.43125,2.09931,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|4|1|274,497.252,1.43125,1.91198,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|5|1|274,497.252,1.43125,2.65335,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|6|1|274,497.252,1.43125,1.67751,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|7|1|274,497.252,1.43125,2.07715,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|cc|8|1|274,497.252,1.43125,1.54079,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|sample|10|274,497.252,1.43122,6.7277,29920.3,26.7905,498.229,1.43475,6.85388,29997.3,26.9329,True,32.0|274,719
8|719|sample|11|274,497.252,1.4312,8.44244,29920.3,26.7905,498.229,1.43473,8.82713,29997.3,26.9329,True,22.0|274,719
8|719|sample|12|274,497.252,1.4312,9.98685,29920.3,26.7905,498.229,1.43473,9.71583,29997.3,26.9329,True,22.0|274,719
8|719|sample|3|274,497.252,1.43121,0.875681,29920.3,26.7905,498.229,1.43474,0.849931,29997.3,26.9329,True,55.0|274,719
8|719|sample|4|274,497.252,1.43121,0.793759,29920.3,26.7905,498.229,1.43474,0.826483,29997.3,26.9329,True,55.0|274,719
8|719|sample|5|274,497.252,1.43121,0.885964,29920.3,26.7905,498.229,1.43474,0.852083,29997.3,26.9329,True,55.0|274,719
8|719|sample|6|274,497.252,1.43121,0.915906,29920.3,26.7905,498.229,1.43474,0.934427,29997.3,26.9329,True,55.0|274,719
8|719|sample|7|274,497.252,1.43122,6.60497,29920.3,26.7905,498.229,1.43475,6.8522,29997.3,26.9329,True,32.0|274,719
8|719|sample|8|274,497.252,1.43122,6.7756,29920.3,26.7905,498.229,1.43475,6.96626,29997.3,26.9329,True,32.0|274,719
8|719|sample|9|274,497.252,1.43122,6.87947,29920.3,26.7905,498.229,1.43475,6.95921,29997.3,26.9329,True,32.0|274,719
8|719|vc|1|2|274,497.252,1.43125,1.95604,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|2|2|274,497.252,1.43125,1.76338,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|3|2|274,497.252,1.43125,1.11785,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|4|2|274,497.252,1.43125,1.73832,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|5|2|274,497.252,1.43125,1.66192,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|6|2|274,497.252,1.43125,3.1268,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|7|2|274,497.252,1.43125,1.0762,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|719|vc|8|2|274,497.252,1.43125,4.57256,29920.3,26.7905,498.229,1.43478,0.357018,29997.3,26.9329,False,69.0|274,719
8|488|cc|1|1|322,497.252,1.43125,2.04168,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|2|1|322,497.252,1.43125,1.94847,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|3|1|322,497.252,1.43125,2.04373,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|4|1|322,497.252,1.43125,1.44079,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|5|1|322,497.252,1.43125,2.76739,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|6|1|322,497.252,1.43125,2.07792,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|7|1|322,497.252,1.43125,1.65065,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|cc|8|1|322,497.252,1.43125,2.16054,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|sample|10|322,497.252,0.511585,17.256,29920.3,13.3543,498.229,0.508853,17.845,29997.3,13.3556,True,32.0|322,488
8|488|sample|11|322,497.252,1.43121,5.52391,29920.3,13.3543,498.229,1.43474,5.58197,29997.3,13.3556,True,22.0|322,488
8|488|sample|12|322,497.252,1.43121,5.88624,29920.3,13.3543,498.229,1.43474,6.40366,29997.3,13.3556,True,22.0|322,488
8|488|sample|3|322,497.252,1.11896,0.299866,29920.3,13.3543,498.229,1.11464,0.302199,29997.3,13.3556,True,55.0|322,488
8|488|sample|4|322,497.252,1.11896,0.265623,29920.3,13.3543,498.229,1.11464,0.267919,29997.3,13.3556,True,55.0|322,488
8|488|sample|5|322,497.252,1.11896,0.326111,29920.3,13.3543,498.229,1.11464,0.295767,29997.3,13.3556,True,55.0|322,488
8|488|sample|6|322,497.252,1.11896,0.270573,29920.3,13.3543,498.229,1.11464,0.280157,29997.3,13.3556,True,55.0|322,488
8|488|sample|7|322,497.252,0.511585,11.7151,29920.3,13.3543,498.229,0.508853,11.6993,29997.3,13.3556,True,32.0|322,488
8|488|sample|8|322,497.252,0.511585,11.6603,29920.3,13.3543,498.229,0.508853,12.3256,29997.3,13.3556,True,32.0|322,488
8|488|sample|9|322,497.252,0.511585,15.4122,29920.3,13.3543,498.229,0.508853,14.8016,29997.3,13.3556,True,32.0|322,488
8|488|vc|1|2|322,497.252,1.43125,1.54113,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|2|2|322,497.252,1.43125,1.88662,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|3|2|322,497.252,1.43125,1.45752,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|4|2|322,497.252,1.43125,3.03388,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|5|2|322,497.252,1.43125,1.54355,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|6|2|322,497.252,1.43125,1.64217,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|7|2|322,497.252,1.43125,1.90543,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|488|vc|8|2|322,497.252,1.43125,2.04641,29920.3,13.3543,498.229,1.43478,0.357018,29997.3,13.3556,False,69.0|322,488
8|847|cc|1|1|69,497.252,1.43124,2.20776,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|2|1|69,497.252,1.43124,2.36652,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|3|1|69,497.252,1.43124,2.08431,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|4|1|69,497.252,1.43124,2.92061,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|5|1|69,497.252,1.43124,3.51209,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|6|1|69,497.252,1.43124,9.95635,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|7|1|69,497.252,1.43124,1.85499,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|cc|8|1|69,497.252,1.43124,1.43834,29920.3,13.3543,498.229,1.43477,0.357018,29997.3,13.3556,False,69.0|69,847
8|847|sample|10|69,497.252,1.43119,22.8544,29920.3,13.3543,498.229,1.43472,22.635,29997.3,13.3556,True,32.0|69,847
8|847|sample|11|69,497.252,1.43126,3.60554,29920.3,13.3543,498.229,1.43479,3.72968,29997.3,13.3556,True,22.0|69,847
8|847|sample|12|69,497.252,1.43126,3.26275,29920.3,13.3543,498.229,1.43479,3.39123,29997.3,13.3556,True,22.0|69,847
8|847|sample|3|69,497.252,0.566058,4.15898,29920.3,13.3543,498.229,0.565793,4.10514,29997.3,13.3556,True,55.0|69,847
8|847|sample|4|69,497.252,0.566058,4.87337,29920.3,13.3543,498.229,0.565793,4.4632,29997.3,13.3556,True,55.0|69,847
8|847|sample|5|69,497.252,0.566058,2.99622,29920.3,13.3543,498.229,0.565793,2.96392,29997.3,13.3556,True,55.0|69,847
