id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.23518,0.890712,3.0673,0.121017,2.27283,0.890712,3.0644,-0.0147857,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.30484,0.890712,3.0673,0.0147459,1.30315,0.890712,3.0644,0.0150555,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.50255,0.890712,3.0673,0.819449,2.47343,0.890712,3.0644,-0.00756908,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.66417,0.890712,3.0673,-0.127128,2.69048,0.890712,3.0644,0.0190576,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.77984,0.890712,3.0673,-0.520665,1.75188,0.890712,3.0644,-0.0675159,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.64565,0.890712,3.0673,0.0992877,1.63058,0.890712,3.0644,-0.0355281,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.25553,0.890712,3.0673,0.0514947,2.31205,0.890712,3.0644,0.0119781,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.64862,0.890712,3.0673,-0.520192,2.632,0.890712,3.0644,-0.00775561,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.59199,0.890712,3.0673,-1.09944,1.58849,0.890712,3.0644,-0.0152721,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.7649,0.890712,3.0673,-1.16387,1.7906,0.890712,3.0644,0.00735266,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.99867,2.68387,3.01107,0.262905,1,2.68387,3.0082,-2.03328e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.59132,2.68387,3.01107,-0.270726,1,2.68387,3.0082,-3.4321e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.04828,2.68387,3.01107,0.0332363,1,2.68387,3.0082,1.56773e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.45162,2.68387,3.01107,-0.0892312,0.999999,2.68387,3.0082,4.34708e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.97821,2.68387,3.01107,0.0803349,1,2.68387,3.0082,3.40127e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.29955,2.68387,3.01107,0.0216468,1,2.68387,3.0082,1.01536e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.84401,2.68387,3.01107,-0.114068,1,2.68387,3.0082,1.46706e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.59839,2.68387,3.01107,0.223655,1,2.68387,3.0082,-6.27474e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,2.23108,2.68387,3.01107,-0.237758,1,2.68387,3.0082,-1.38825e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.86412,2.68387,3.01107,0.269082,1,2.68387,3.0082,-9.80359e-08,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.63389,2.68387,3.01107,0.130794,1,2.68387,3.0082,-2.95334e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.23403,2.68387,3.01107,0.500389,1,2.68387,3.0082,-1.86289e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.60512,2.68387,3.01107,0.500191,1,2.68387,3.0082,-3.51458e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.02306,2.68387,3.01107,-0.402098,1,2.68387,3.0082,8.62415e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,2.73159,2.68387,3.01107,0.0673011,1,2.68387,3.0082,2.6851e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,2.2245,2.68387,3.01107,0.0202481,1,2.68387,3.0082,1.34834e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,1.2452,0.680824,3.0673,-0.858148,1.25246,0.680824,3.06439,-0.0325924,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.39995,0.680824,3.0673,0.605002,1.38886,0.680824,3.06439,0.0308039,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.4314,0.680824,3.0673,0.785508,1.43249,0.680824,3.06439,0.143091,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.27604,0.680824,3.0673,2.07519,1.28984,0.680824,3.06439,0.158652,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.670087,0.605949,3.8067,0.25247,0.67819,0.605949,3.84883,0.0245028,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.798266,0.605949,3.8067,-0.244516,0.805046,0.605949,3.84883,-0.0183582,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.76877,0.605949,3.8067,-0.285781,0.783575,0.605949,3.84883,0.106465,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.947796,0.605949,3.8067,-0.378901,0.947725,0.605949,3.84883,0.0155269,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.962302,0.6754,3.06652,3.82295,0.915421,0.6754,3.06361,5.69981,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,1.12676,0.6754,3.06652,-0.137241,1.11679,0.6754,3.06361,0.177126,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,2.30359,3.25162,3.09338,-0.132497,1,3.25162,3.08958,-4.74766e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,2.67087,3.25162,3.09338,-0.204303,1,3.25162,3.08958,3.7797e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,2.51822,3.25162,3.09338,-0.102681,1,3.25162,3.08958,-2.74953e-08,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,3.23096,3.25162,3.09338,-0.139429,1,3.25162,3.08958,-3.32523e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,2.32262,3.25162,3.09338,0.0871328,1,3.25162,3.08958,-2.23977e-07,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,2.23615,3.25162,3.09338,0.104425,1,3.25162,3.08958,3.92956e-07,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,2.30802,3.25162,3.09338,-0.0855614,1,3.25162,3.08958,-1.09299e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,2.21547,3.25162,3.09338,-0.024071,1,3.25162,3.08958,2.19314e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,2.95769,3.25162,3.09338,0.358993,1,3.25162,3.08958,1.81292e-07,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,3.39806,3.25162,3.09338,-0.041355,1,3.25162,3.08958,2.7925e-08,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,2.86211,3.25162,3.09338,0.00394714,1,3.25162,3.08958,-1.73861e-07,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,2.5061,3.25162,3.09338,0.826998,1,3.25162,3.08958,2.67336e-07,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,2.98461,3.25162,3.09338,-0.371118,1,3.25162,3.08958,3.61083e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,2.26573,3.25162,3.09338,0.228862,1,3.25162,3.08958,9.42655e-08,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,1.71607,3.25162,3.09338,-0.352399,1,3.25162,3.08958,5.55349e-07,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,2.23693,3.25162,3.09338,0.0039461,1,3.25162,3.08958,-2.00907e-07,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.349253,1.15216,2.40529,-0.994854,0.346885,1.15216,2.39022,0.00137766,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.345188,1.15216,2.40529,0.498372,0.339072,1.15216,2.39022,0.0926278,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.349479,1.15216,2.40529,-0.693782,0.346358,1.15216,2.39022,0.0153337,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.333201,1.15216,2.40529,-0.550695,0.327465,1.15216,2.39022,0.0115142,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.114079,0.990997,3.06724,-0.693788,0.114545,0.990997,3.06434,-0.043165,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.138572,0.990997,3.06724,-0.964733,0.137515,0.990997,3.06434,0.00956741,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.206984,0.990997,3.06724,-0.665333,0.209983,0.990997,3.06434,-0.043635,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.226787,0.990997,3.06724,-0.45228,0.225829,0.990997,3.06434,-0.0530353,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.424331,1.13298,3.0673,-0.423146,0.415678,1.13298,3.06439,0.0488341,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.382816,1.13298,3.0673,-0.760757,0.375521,1.13298,3.06439,0.0313124,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,2.20998,1.42906,3.06731,-0.0461731,1,1.42906,3.0644,7.90403e-08,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,3.26171,1.42906,3.06731,0.0544821,1,1.42906,3.0644,3.16353e-07,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,1.8586,1.42906,3.06731,0.124286,1,1.42906,3.0644,4.67767e-07,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,2.68826,1.42906,3.06731,0.350493,1,1.42906,3.0644,-4.43004e-07,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,2.53198,1.42906,3.06731,-0.269408,1,1.42906,3.0644,1.3253e-07,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,2.51302,1.42906,3.06731,0.070927,1,1.42906,3.0644,1.50446e-07,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,2.54294,1.42906,3.06731,-0.225914,1,1.42906,3.0644,1.32807e-07,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,2.59068,1.42906,3.06731,0.152787,1,1.42906,3.0644,4.78223e-07,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,2.47705,1.42906,3.06731,-0.221303,1,1.42906,3.0644,4.24807e-08,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,2.12805,1.42906,3.06731,-0.208802,1,1.42906,3.0644,-7.06304e-08,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,2.75452,1.42906,3.06731,-0.0634891,1,1.42906,3.0644,-2.14442e-07,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,2.0461,1.42906,3.06731,-0.439804,1,1.42906,3.0644,3.37096e-07,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,2.0297,1.42906,3.06731,0.209892,1,1.42906,3.0644,1.12925e-07,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,2.97172,1.42906,3.06731,-0.392337,1,1.42906,3.0644,9.13238e-08,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,2.08344,1.42906,3.06731,0.154272,1,1.42906,3.0644,-2.68914e-07,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,2.69843,1.42906,3.06731,-0.207553,1,1.42906,3.0644,3.93689e-07,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,0.358528,0.415802,1.0364,0.142718,0.351788,0.415802,1.03517,0.00187198,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,0.479516,0.415802,1.0364,0.267617,0.463924,0.415802,1.03517,0.00137275,55.0|292,462
8|462|8|462|sample|4|292|4|292|55.0,0.403892,0.415802,1.0364,-0.133686,0.383375,0.415802,1.03517,0.000107438,55.0|292,462
8|462|8|462|sample|3|292|3|292|55.0,0.457077,0.415802,1.0364,0.993738,0.438715,0.415802,1.03517,0.000312383,55.0|292,462
8|462|8|462|sample|9|292|9|292|32.0,0.0996252,0.978735,4.2296,-1.05463,0.0984261,0.978735,4.23291,0.00807122,32.0|292,462
8|462|8|462|sample|10|292|10|292|32.0,0.100736,0.978736,4.2296,-0.963136,0.0993641,0.978735,4.23291,0.0121067,32.0|292,462
8|462|8|462|sample|7|292|7|292|32.0,0.112715,0.978736,4.2296,-0.613484,0.113663,0.978735,4.23291,0.0584548,32.0|292,462
8|462|8|462|sample|8|292|8|292|32.0,0.117532,0.978736,4.2296,-0.225464,0.116844,0.978735,4.23291,-0.000875272,32.0|292,462
8|462|8|462|sample|11|292|11|292|22.0,0.855859,0.937885,3.06739,-0.396124,0.858047,0.937885,3.06449,0.00230869,22.0|292,462
8|462|8|462|sample|12|292|12|292|22.0,0.866285,0.937885,3.06739,3.047,0.837757,0.937885,3.06449,5.95459,22.0|292,462
8|462|8|462|cc|1|1|292|1|292|69.0,3.40951,0.22309,3.0673,-0.0905476,1,0.22309,3.06439,-5.6487e-07,69.0|292,462
8|462|8|462|cc|2|1|292|1|292|69.0,2.81745,0.22309,3.0673,-0.449783,1,0.22309,3.06439,4.37534e-08,69.0|292,462
8|462|8|462|cc|3|1|292|1|292|69.0,2.14793,0.22309,3.0673,-0.270131,1,0.22309,3.06439,3.62948e-07,69.0|292,462
8|462|8|462|cc|4|1|292|1|292|69.0,2.3406,0.22309,3.0673,-0.538392,1,0.22309,3.06439,-5.48515e-07,69.0|292,462
8|462|8|462|cc|5|1|292|1|292|69.0,2.22226,0.22309,3.0673,-0.193935,1,0.22309,3.06439,2.92258e-07,69.0|292,462
8|462|8|462|cc|6|1|292|1|292|69.0,2.53348,0.22309,3.0673,-0.0325765,1,0.22309,3.06439,2.18563e-07,69.0|292,462
8|462|8|462|cc|7|1|292|1|292|69.0,2.61916,0.22309,3.0673,-0.00312322,1,0.22309,3.06439,-3.20343e-07,69.0|292,462
8|462|8|462|cc|8|1|292|1|292|69.0,2.67904,0.22309,3.0673,0.00792556,1,0.22309,3.06439,3.19807e-07,69.0|292,462
8|462|8|462|vc|1|2|292|2|292|69.0,1.90758,0.22309,3.0673,-0.165178,1,0.22309,3.06439,-3.1661e-07,69.0|292,462
8|462|8|462|vc|2|2|292|2|292|69.0,2.39005,0.22309,3.0673,-0.242475,1,0.22309,3.06439,-1.49666e-07,69.0|292,462
8|462|8|462|vc|3|2|292|2|292|69.0,2.86989,0.22309,3.0673,-0.163087,1,0.22309,3.06439,-3.15876e-07,69.0|292,462
8|462|8|462|vc|4|2|292|2|292|69.0,2.66159,0.22309,3.0673,0.00223068,1,0.22309,3.06439,-4.88546e-07,69.0|292,462
8|462|8|462|vc|5|2|292|2|292|69.0,2.64377,0.22309,3.0673,-0.388692,1,0.22309,3.06439,1.24299e-09,69.0|292,462
8|462|8|462|vc|6|2|292|2|292|69.0,2.68906,0.22309,3.0673,-0.0361233,1,0.22309,3.06439,6.73355e-07,69.0|292,462
8|462|8|462|vc|7|2|292|2|292|69.0,2.95327,0.22309,3.0673,-0.0913604,1,0.22309,3.06439,-4.39941e-08,69.0|292,462
