id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|3|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|5|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|6|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|8|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|7|274,3.5503,772.123,0.250963,634.266,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|9|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|10|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|12|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|sample|11|274,3.5503,772.123,0.250963,634.265,37597.8,13.3657,3.5503,772.123,0.250856,634.265,37614.3,13.3658,True,70.0|274,411
9|411|cc|1|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|2|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|3|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|4|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|5|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|6|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|7|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|cc|8|1|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|1|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|2|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|3|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|4|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|5|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|6|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|7|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
9|411|vc|8|2|274,4.09928,770.019,0.0699225,0.693619,37597.8,13.3657,4.09928,770.019,0.0697387,0.693619,37614.3,13.3658,False,69.0|274,411
14|783|sample|3|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|4|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|5|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|6|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|7|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|8|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|10|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|9|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|12|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|sample|11|71,0.776106,770.204,0.250973,331.2,37597.8,13.3657,0.776106,770.204,0.250867,331.2,37614.3,13.3658,True,6.0|71,783
14|783|cc|1|1|71,7.95939,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|2|1|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|3|1|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|4|1|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|5|1|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|6|1|71,7.95939,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|7|1|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|cc|8|1|71,7.95939,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|vc|1|2|71,7.95939,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|vc|2|2|71,7.95939,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|vc|3|2|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|vc|4|2|71,7.95939,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
14|783|vc|5|2|71,7.9594,771.425,0.0699228,1.21917,37597.8,13.3657,7.95939,771.425,0.0697391,1.21917,37614.3,13.3658,False,69.0|71,783
