rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-3.77369e-07,1.22962e-06,0,-6.98647e-06,0,0,True,70.0|274,411
1,9|411|sample|3|274,2.3945e-06,7.09141e-07,0,-2.96496e-06,0,0,True,70.0|274,411
1,9|411|sample|5|274,2.00236e-06,3.67302e-06,0,-2.72259e-06,0,0,True,70.0|274,411
1,9|411|sample|6|274,-4.61894e-06,-2.53518e-06,0,-7.2656e-07,0,0,True,70.0|274,411
1,9|411|sample|8|274,7.11854e-07,-1.31316e-06,0,-3.46324e-06,0,0,True,70.0|274,411
1,9|411|sample|7|274,-3.36598e-06,5.17585e-06,0,8.09897e-06,0,0,True,70.0|274,411
1,9|411|sample|9|274,1.25585e-06,-8.31365e-06,0,-1.549e-06,0,0,True,70.0|274,411
1,9|411|sample|10|274,3.70719e-06,8.57757e-06,0,-1.09205e-06,0,0,True,70.0|274,411
1,9|411|sample|12|274,-1.35471e-06,1.65707e-07,0,-8.5954e-06,0,0,True,70.0|274,411
1,9|411|sample|11|274,-1.12246e-06,4.00462e-06,0,8.915e-07,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,1.06721e-06,-2.68722e-06,0,1.1697e-06,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,-1.31449e-06,-5.32261e-06,0,9.10023e-06,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-2.7996e-06,-9.34805e-07,0,6.42878e-06,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-2.13024e-06,-6.67139e-06,0,1.07777e-05,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,-2.74976e-06,4.37254e-06,0,-1.50771e-06,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-1.08283e-06,5.11704e-06,0,3.19865e-06,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-5.20982e-07,-3.43519e-06,0,1.9262e-06,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,4.34484e-07,-4.76696e-06,0,7.41598e-06,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,-1.59656e-06,8.51161e-06,0,-3.97964e-06,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,1.3974e-07,-2.35285e-06,0,-1.2344e-06,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,1.69266e-06,-6.56469e-06,0,-2.21289e-06,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,2.18596e-06,1.1674e-06,0,2.51238e-07,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-3.22535e-07,1.28479e-06,0,1.82542e-06,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,-1.12053e-06,-1.06577e-05,0,-1.23066e-06,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,1.72915e-06,-1.22163e-05,0,1.24968e-06,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,-3.08542e-06,4.98744e-06,0,6.98223e-06,0,0,False,69.0|274,411
1,14|783|sample|3|71,-2.67945e-07,3.50221e-06,0,8.87187e-07,0,0,True,6.0|71,783
1,14|783|sample|4|71,-2.66636e-06,1.44511e-08,0,1.87574e-06,0,0,True,6.0|71,783
1,14|783|sample|5|71,1.06233e-06,-1.82826e-06,0,-4.04931e-07,0,0,True,6.0|71,783
1,14|783|sample|6|71,-1.57236e-06,5.08978e-06,0,-5.70833e-06,0,0,True,6.0|71,783
1,14|783|sample|7|71,3.38692e-06,1.03332e-05,0,-2.18685e-06,0,0,True,6.0|71,783
1,14|783|sample|8|71,-2.7832e-06,6.71589e-06,0,3.93315e-06,0,0,True,6.0|71,783
1,14|783|sample|10|71,-5.61191e-06,-1.31537e-06,0,-3.49847e-07,0,0,True,6.0|71,783
1,14|783|sample|9|71,-8.28366e-07,-1.35665e-05,0,-6.47248e-06,0,0,True,6.0|71,783
1,14|783|sample|12|71,-3.98403e-06,-6.74579e-06,0,3.47186e-06,0,0,True,6.0|71,783
1,14|783|sample|11|71,-4.07473e-06,7.48451e-06,0,-4.23646e-06,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,-2.57113e-06,5.54348e-07,0,8.62028e-07,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,2.01946e-06,-5.60555e-06,0,-2.89587e-06,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,1.3709e-06,5.65779e-07,0,-5.13632e-06,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,-1.468e-06,1.17782e-06,0,-4.25182e-06,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,-3.66187e-06,-1.54286e-06,0,1.56923e-06,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,-3.02376e-06,-2.21625e-06,0,3.80896e-06,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,1.76811e-08,-7.75253e-06,0,1.54298e-06,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,4.24002e-07,-4.12668e-06,0,1.04403e-06,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,-2.60898e-06,2.40604e-06,0,3.15144e-08,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,-3.74326e-06,1.12029e-05,0,-5.08238e-06,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,-4.64507e-06,-6.25157e-06,0,4.12556e-06,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,2.59593e-07,-9.05996e-07,0,2.27396e-06,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,-9.39943e-07,2.94352e-06,0,2.3176e-06,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,1.39712e-07,5.62302e-06,0,-1.66758e-06,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,1.08634e-06,9.79015e-06,0,-3.04648e-06,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,1.66674e-06,-2.16971e-06,0,2.26953e-06,0,0,False,69.0|71,783
1,14|491|sample|10|99,-1.97543e-06,-4.46948e-06,0,-6.06094e-07,0,0,True,6.0|99,491
1,14|491|sample|9|99,4.33821e-06,1.06749e-06,0,4.15423e-06,0,0,True,6.0|99,491
1,14|491|sample|12|99,1.71609e-06,-1.04528e-05,0,5.16024e-06,0,0,True,6.0|99,491
1,14|491|sample|11|99,4.63669e-06,2.91312e-07,0,7.69306e-06,0,0,True,6.0|99,491
1,14|491|sample|4|99,5.21427e-06,1.2324e-06,0,-4.75192e-06,0,0,True,44.0|99,491
1,14|491|sample|3|99,6.60909e-07,2.69562e-06,0,7.56724e-06,0,0,True,44.0|99,491
1,14|491|sample|6|99,8.91092e-07,9.68431e-07,0,3.44231e-07,0,0,True,44.0|99,491
1,14|491|sample|5|99,5.23581e-06,-3.13061e-06,0,-2.50616e-06,0,0,True,44.0|99,491
1,14|491|sample|7|99,3.84002e-07,-3.44521e-06,0,2.94533e-06,0,0,True,63.0|99,491
1,14|491|sample|8|99,-2.1793e-07,6.46156e-06,0,-1.65484e-06,0,0,True,63.0|99,491
1,14|491|cc|1|1|99,6.70646e-06,1.02802e-06,0,2.05825e-06,0,0,False,69.0|99,491
1,14|491|cc|2|1|99,2.70385e-08,-7.32908e-06,0,1.47047e-06,0,0,False,69.0|99,491
1,14|491|cc|3|1|99,4.29377e-06,-6.75408e-06,0,-4.23323e-06,0,0,False,69.0|99,491
1,14|491|cc|4|1|99,-4.9269e-07,-1.00939e-05,0,-2.73037e-06,0,0,False,69.0|99,491
1,14|491|cc|5|1|99,8.44436e-08,-6.9777e-06,0,1.61548e-06,0,0,False,69.0|99,491
1,14|491|cc|6|1|99,2.26799e-06,-2.63549e-06,0,-2.49831e-06,0,0,False,69.0|99,491
1,14|491|cc|7|1|99,-3.40385e-07,1.04335e-06,0,3.65773e-06,0,0,False,69.0|99,491
1,14|491|cc|8|1|99,1.06528e-06,-1.93455e-06,0,-7.44432e-07,0,0,False,69.0|99,491
1,14|491|vc|1|2|99,-1.88451e-06,1.66984e-06,0,-9.48615e-07,0,0,False,69.0|99,491
1,14|491|vc|2|2|99,5.02605e-06,6.90573e-06,0,9.95459e-06,0,0,False,69.0|99,491
1,14|491|vc|3|2|99,1.12826e-06,-5.29517e-06,0,3.31279e-06,0,0,False,69.0|99,491
1,14|491|vc|4|2|99,4.39135e-06,1.01331e-06,0,-2.38237e-07,0,0,False,69.0|99,491
1,14|491|vc|5|2|99,1.59457e-06,-6.82819e-06,0,3.17994e-07,0,0,False,69.0|99,491
1,14|491|vc|6|2|99,1.89612e-07,-6.26748e-06,0,4.66194e-06,0,0,False,69.0|99,491
1,14|491|vc|7|2|99,-2.6268e-06,-1.98422e-06,0,5.01278e-07,0,0,False,69.0|99,491
1,14|491|vc|8|2|99,1.58454e-06,-4.05359e-06,0,-5.33431e-06,0,0,False,69.0|99,491
1,14|433|sample|4|99,4.62426e-07,4.68698e-07,0,-1.77908e-06,0,0,True,6.0|99,433
1,14|433|sample|3|99,3.07129e-06,7.54137e-06,0,-1.68399e-06,0,0,True,6.0|99,433
1,14|433|sample|6|99,1.06464e-06,1.71e-07,0,6.45568e-07,0,0,True,6.0|99,433
1,14|433|sample|5|99,5.0889e-07,-2.55336e-06,0,-6.05186e-08,0,0,True,6.0|99,433
1,14|433|sample|8|99,-2.68557e-06,8.759e-07,0,7.89371e-06,0,0,True,6.0|99,433
1,14|433|sample|7|99,-8.05363e-07,-6.02112e-06,0,-5.65427e-06,0,0,True,6.0|99,433
1,14|433|sample|10|99,2.67376e-06,5.45429e-06,0,-2.73137e-06,0,0,True,6.0|99,433
1,14|433|sample|9|99,-2.13846e-07,-8.00995e-06,0,-8.83734e-06,0,0,True,6.0|99,433
1,14|433|sample|11|99,-2.8468e-06,-2.42965e-06,0,-4.65974e-06,0,0,True,6.0|99,433
1,14|433|sample|12|99,1.56521e-06,-7.9954e-06,0,-6.61694e-06,0,0,True,6.0|99,433
1,14|433|cc|1|1|99,9.3823e-07,8.32118e-06,0,-2.56257e-07,0,0,False,69.0|99,433
1,14|433|cc|2|1|99,-2.91668e-06,8.63145e-06,0,-2.19603e-06,0,0,False,69.0|99,433
1,14|433|cc|3|1|99,4.54309e-06,1.0073e-05,0,2.12046e-06,0,0,False,69.0|99,433
1,14|433|cc|4|1|99,-1.18731e-06,1.35007e-05,0,-4.88255e-06,0,0,False,69.0|99,433
1,14|433|cc|5|1|99,4.81841e-06,5.45393e-06,0,-4.47983e-06,0,0,False,69.0|99,433
1,14|433|cc|6|1|99,2.20817e-06,-8.20054e-06,0,5.01893e-06,0,0,False,69.0|99,433
1,14|433|cc|7|1|99,4.99191e-07,-4.20518e-06,0,-3.42469e-06,0,0,False,69.0|99,433
1,14|433|cc|8|1|99,-6.91377e-06,1.22366e-06,0,-3.42344e-06,0,0,False,69.0|99,433
1,14|433|vc|1|2|99,-4.42454e-07,2.95182e-06,0,-6.42935e-06,0,0,False,69.0|99,433
1,14|433|vc|2|2|99,-3.66713e-06,3.77046e-06,0,8.36608e-06,0,0,False,69.0|99,433
1,14|433|vc|3|2|99,-3.47903e-06,2.61391e-06,0,2.2494e-06,0,0,False,69.0|99,433
1,14|433|vc|4|2|99,5.4813e-06,5.03885e-06,0,1.39367e-06,0,0,False,69.0|99,433
1,14|433|vc|5|2|99,-8.243e-07,3.39803e-06,0,-2.36319e-06,0,0,False,69.0|99,433
1,14|433|vc|6|2|99,6.37762e-07,3.97228e-06,0,2.38275e-06,0,0,False,69.0|99,433
1,14|433|vc|7|2|99,6.79177e-07,8.73159e-06,0,2.92834e-06,0,0,False,69.0|99,433
1,14|433|vc|8|2|99,3.11423e-06,4.72634e-06,0,1.31118e-06,0,0,False,69.0|99,433
1,14|297|sample|3|71,4.33302e-07,3.64924e-06,0,-3.55875e-06,0,0,True,6.0|71,297
1,14|297|sample|4|71,-3.85826e-07,-3.09094e-06,0,-4.09441e-06,0,0,True,6.0|71,297
1,14|297|sample|5|71,3.27377e-06,4.6605e-06,0,1.10118e-05,0,0,True,6.0|71,297
1,14|297|sample|6|71,1.78045e-06,-2.6326e-06,0,-2.68867e-06,0,0,True,6.0|71,297
1,14|297|sample|8|71,-3.60959e-06,1.8995e-06,0,6.00253e-07,0,0,True,6.0|71,297
1,14|297|sample|7|71,-4.55969e-07,5.1946e-06,0,-4.92334e-07,0,0,True,6.0|71,297
1,14|297|sample|9|71,2.81224e-06,3.17619e-06,0,-1.22182e-06,0,0,True,6.0|71,297
1,14|297|sample|10|71,-2.70828e-06,-6.57657e-06,0,8.56819e-07,0,0,True,6.0|71,297
1,14|297|sample|12|71,8.11904e-07,6.29755e-06,0,-2.80572e-06,0,0,True,6.0|71,297
1,14|297|sample|11|71,1.81506e-06,2.19648e-06,0,1.09437e-05,0,0,True,6.0|71,297
1,14|297|cc|1|1|71,-1.27328e-06,-1.33336e-07,0,-6.20539e-06,0,0,False,69.0|71,297
1,14|297|cc|2|1|71,-1.54997e-07,-5.39926e-06,0,-2.38977e-06,0,0,False,69.0|71,297
