id,importanceSampling
411|4,152.099945
411|3,146.166913
411|5,172.530052
411|6,172.259239
411|8,147.119150
411|7,146.797780
411|9,169.046698
411|10,175.550803
411|12,144.008594
411|11,145.536337
411|1,82.979103
411|2,147.194036
152|8,149.326042
152|7,149.713425
152|6,157.285821
152|5,156.494621
152|12,154.596366
152|11,152.964494
152|10,161.817236
152|9,161.760903
152|3,151.617066
152|4,151.207243
152|1,77.842697
152|2,150.639717
1056|8,146.909575
1056|7,147.498468
1056|6,154.142262
1056|5,153.683398
1056|12,153.201667
1056|11,152.543794
1056|10,151.227329
1056|9,151.516970
1056|4,149.045210
1056|3,148.234031
1056|1,77.098931
1056|2,163.640115
462|6,173.111749
462|5,173.936146
462|4,179.110613
462|3,178.739971
462|9,155.061450
462|10,155.865644
462|7,164.876836
462|8,164.318068
462|11,162.393947
462|12,160.895806
462|1,90.953384
462|2,161.648005
1159|8,153.005944
1159|7,154.089513
1159|5,161.295472
1159|6,161.073853
1159|11,146.005135
1159|12,149.236562
1159|9,155.013245
1159|10,155.204663
1159|4,160.113299
1159|3,158.200997
1159|1,81.583644
1159|2,158.585223
1197|7,161.304630
1197|8,160.908142
1197|6,169.903208
1197|5,168.852778
1197|12,154.266380
1197|10,152.473025
1197|9,150.879466
1197|3,162.352080
1197|4,164.112205
1197|11,155.494438
1197|1,81.400557
1197|2,159.425015
