id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.510059,1.43492,-5.19893,0.504254,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.295473,1.43492,-5.19893,0.287498,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.570169,1.43492,-5.19893,0.567265,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.597221,1.43492,-5.19893,0.595168,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.390902,1.43492,-5.19893,0.38873,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.349699,1.43492,-5.19893,0.363646,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.525684,1.43492,-5.19893,0.51214,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.620341,1.43492,-5.19893,0.60276,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.352301,1.43492,-5.19893,0.345272,1.42809,-5.02941,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.409815,1.43492,-5.19893,0.397618,1.42809,-5.02941,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.205958,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.287722,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.246133,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.245479,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.191351,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.22808,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.264436,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.190289,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.276697,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.233837,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.226128,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.265595,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.203695,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.259104,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.197376,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.228056,1.65077,-5.19893,0.114855,1.64784,-5.02941,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.352128,1.65101,-5.19893,0.361798,1.64806,-5.02941,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.408095,1.65101,-5.19893,0.403425,1.64806,-5.02941,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.460075,1.65101,-5.19893,0.448079,1.64806,-5.02941,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.400073,1.65101,-5.19893,0.378129,1.64806,-5.02941,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.053373,1.07165,-5.19893,0.0519659,1.07004,-5.02941,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0633567,1.07165,-5.19893,0.062698,1.07004,-5.02941,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.061498,1.07165,-5.19893,0.0616635,1.07004,-5.02941,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0724736,1.07165,-5.19893,0.0727362,1.07004,-5.02941,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.137638,1.07497,-5.19893,0.136781,1.0933,-5.02941,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.15192,1.07497,-5.19893,0.153969,1.0933,-5.02941,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.267767,1.65106,-5.19893,0.114855,1.64812,-5.02941,69.0|322,152
