id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,-0.0636164,3.47708e-09,5.47119e-09,0,0,0,0,-5.21102e-07,3.4639e-14,3.37508e-14,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-0.104999,6.20906e-09,1.02411e-09,0,0,0,0,6.74402e-08,-8.88178e-16,6.21725e-14,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,-0.0706399,-9.03953e-09,-1.05348e-08,0,0,0,0,-1.15362e-07,4.08562e-14,4.08562e-14,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,-0.222585,2.84022e-10,5.74984e-09,0,0,0,0,-2.53283e-07,-2.30926e-14,5.32907e-15,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,-0.0365936,5.20697e-10,-8.17012e-11,0,0,0,0,-4.48675e-07,6.21725e-15,-8.88178e-15,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-0.114373,2.44006e-09,-8.72244e-09,0,0,0,0,-7.00726e-07,-1.15463e-14,2.30926e-14,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0.0116397,6.20461e-09,-8.60853e-10,0,0,0,0,-2.86484e-07,-1.86517e-14,-3.55271e-14,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-0.10076,-2.79931e-09,1.21738e-09,0,0,0,0,-1.21003e-07,-3.9968e-14,4.79616e-14,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0.702394,-2.06452e-09,6.81392e-09,0,0,0,0,0.692551,-3.59268e-13,1.14397e-12,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0.733119,4.9504e-09,-2.16014e-08,0,0,0,0,0.72084,-4.31211e-13,-1.35003e-12,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0.624428,6.32494e-09,-1.47843e-08,0,0,0,0,0.613119,-1.05693e-12,-5.66658e-13,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0.452175,-4.3288e-09,-5.07847e-10,0,0,0,0,0.456472,-5.55112e-13,7.90479e-13,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0.442304,-4.47152e-09,-1.6758e-08,0,0,0,0,0.442583,-2.99316e-13,1.20259e-12,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0.483869,3.03393e-09,1.01256e-08,0,0,0,0,0.478191,6.45706e-13,-1.66089e-12,0,0,True,55.0|162,84
