id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,29185.9,0.657758,1064.57,-2.63689,29186.1,0.657758,1064.58,-2.63689,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,29185.9,0.657678,1064.57,-3.41168,29186.1,0.657678,1064.57,-3.41168,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,29185.9,0.637932,963.698,0.138239,29186.1,0.637932,963.705,0.138239,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,29185.9,0.637932,963.698,0.138239,29186.1,0.637932,963.705,0.138239,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,29185.9,0.637932,963.698,0.138239,29186.1,0.637932,963.705,0.138239,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,29185.9,0.637932,963.698,0.138239,29186.1,0.637932,963.705,0.138239,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,29185.9,0.455784,306.02,-4.42192,29186.1,0.455785,306.024,-4.42192,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,29185.9,0.455784,306.02,-4.42192,29186.1,0.455785,306.024,-4.42192,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,29185.9,0.455784,306.02,-4.42192,29186.1,0.455785,306.024,-4.42192,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,29185.9,0.455784,306.02,-4.42192,29186.1,0.455785,306.024,-4.42192,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,29186.6,0.637932,1237.55,-3.25463,29186.8,0.637932,1237.56,-3.25463,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,29186.6,0.637932,1237.55,-3.25463,29186.8,0.637932,1237.56,-3.25463,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,29185.9,0.637932,306.131,-3.80192,29186.1,0.637932,306.135,-3.80192,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,29185.9,0.637932,2359.25,-1.48359,29186.1,0.637932,2359.27,-1.48359,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,29185.9,0.637932,2359.25,-1.48359,29186.1,0.637932,2359.27,-1.48359,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,29185.9,0.637932,2359.25,-1.48359,29186.1,0.637932,2359.27,-1.48359,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,29185.9,0.637932,2359.25,-1.48359,29186.1,0.637932,2359.27,-1.48359,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,29185.9,0.707792,9625.31,-5.46693,29186.1,0.707791,9625.32,-5.46693,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,29185.9,0.707792,9625.31,-5.46693,29186.1,0.707791,9625.32,-5.46693,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,29185.9,0.707792,9625.31,-5.46693,29186.1,0.707791,9625.32,-5.46693,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,29185.9,0.707792,9625.31,-5.46693,29186.1,0.707791,9625.32,-5.46693,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,29185.8,0.637932,2628.23,1.36668,29186,0.637932,2628.29,1.36668,22.0|276,1056
