rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.498296,1.43255,-2.06034,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.304379,1.43255,-12.3927,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.544677,1.43255,-8.92803,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.581223,1.43255,-16.1105,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.447282,1.43255,-7.60112,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.366975,1.43255,-14.7557,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.50146,1.43255,-11.2736,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.574614,1.43255,-11.6956,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.364655,1.43255,-17.4065,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.368744,1.43255,-9.7612,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.268157,1.67981,-16.5916,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.21331,1.67981,-7.90595,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.155799,1.67981,-2.30105,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.269155,1.67981,-13.9956,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.173823,1.67981,-19.8444,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0561362,1.67981,-13.0002,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0459894,1.67981,-14.0407,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.952256,1.67981,-16.2044,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.045554,1.67981,-17.5612,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0803659,1.67981,-9.70236,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.34676,1.67981,-12.6946,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.725799,1.67981,-8.04738,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0365199,1.67981,-11.2019,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0192969,1.67981,-11.729,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0717209,1.67981,-18.1011,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.146054,1.67981,-12.6131,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.252058,1.14646,2.41369,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.230795,1.14646,-7.44516,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.21761,1.14646,5.6738,65.0|322,152
