rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.568693,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.267771,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.670737,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.553221,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.369153,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.387127,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.516985,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.672597,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.343904,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.368202,1.4794,-12.8488,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.496195,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.820373,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.890554,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.954773,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0288703,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.80926,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.842346,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.198165,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.172521,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.167819,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.180632,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.337368,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.31455,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.756205,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.800765,1.4794,-12.8493,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.520556,1.4794,-12.8493,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.187199,1.08507,-12.8489,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.198518,1.08507,-12.8489,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.162506,1.08507,-12.8489,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.170125,1.08507,-12.8489,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0515952,1.08507,-12.8489,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0784204,1.08507,-12.8489,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0453569,1.08507,-12.8489,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0652108,1.08507,-12.8489,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.136943,1.08507,-12.8489,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.148289,1.08507,-12.8489,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.048207,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.15931,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.505742,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.197311,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.185324,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.113718,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.145333,1.08507,-12.8489,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.409898,1.08507,-12.8489,69.0|322,152
