rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|2|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|3|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|4|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|5|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|6|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|7|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|cc|8|1|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|sample|10|162,453.332,1.03726,4.88137,88390.2,13.5708,True,32.0|162,84
1,8|84|sample|11|162,453.332,1.03724,4.8773,88390.2,13.5708,True,22.0|162,84
1,8|84|sample|12|162,453.332,1.03724,4.8773,88390.2,13.5708,True,22.0|162,84
1,8|84|sample|3|162,453.332,0.489716,4.87733,88390.2,13.5708,True,55.0|162,84
1,8|84|sample|4|162,453.332,0.489716,4.87733,88390.2,13.5708,True,55.0|162,84
1,8|84|sample|5|162,453.332,0.489716,4.87733,88390.2,13.5708,True,55.0|162,84
1,8|84|sample|6|162,453.332,0.489716,4.87733,88390.2,13.5708,True,55.0|162,84
1,8|84|sample|7|162,453.332,1.03726,4.88137,88390.2,13.5708,True,32.0|162,84
1,8|84|sample|8|162,453.332,1.03726,4.88137,88390.2,13.5708,True,32.0|162,84
1,8|84|sample|9|162,453.332,1.03726,4.88137,88390.2,13.5708,True,32.0|162,84
1,8|84|vc|1|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|2|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|3|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|4|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|5|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|6|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|7|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|84|vc|8|2|162,453.332,1.03722,4.87731,88390.2,13.5708,False,69.0|162,84
1,8|719|cc|1|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|2|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|3|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|4|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|5|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|6|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|7|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|cc|8|1|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|sample|10|274,453.332,1.91139,4.8771,88390.2,13.5708,True,32.0|274,719
1,8|719|sample|11|274,453.332,1.03724,4.87726,88390.2,13.5708,True,22.0|274,719
1,8|719|sample|12|274,453.332,1.03724,4.87726,88390.2,13.5708,True,22.0|274,719
1,8|719|sample|3|274,453.332,0.574572,4.87734,88390.2,13.5708,True,55.0|274,719
1,8|719|sample|4|274,453.332,0.574572,4.87734,88390.2,13.5708,True,55.0|274,719
1,8|719|sample|5|274,453.332,0.574572,4.87734,88390.2,13.5708,True,55.0|274,719
1,8|719|sample|6|274,453.332,0.574572,4.87734,88390.2,13.5708,True,55.0|274,719
1,8|719|sample|7|274,453.332,1.91139,4.8771,88390.2,13.5708,True,32.0|274,719
1,8|719|sample|8|274,453.332,1.91139,4.8771,88390.2,13.5708,True,32.0|274,719
1,8|719|sample|9|274,453.332,1.91139,4.8771,88390.2,13.5708,True,32.0|274,719
1,8|719|vc|1|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|2|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|3|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|4|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|5|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|6|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|7|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|719|vc|8|2|274,453.332,1.03723,4.8773,88390.2,13.5708,False,69.0|274,719
1,8|488|cc|1|1|322,453.332,1.03722,4.87729,88390.2,23.3447,False,69.0|322,488
1,8|488|cc|2|1|322,453.332,1.03722,4.87729,88390.2,23.3447,False,69.0|322,488
1,8|488|cc|3|1|322,453.332,1.03722,4.87729,88390.2,23.3447,False,69.0|322,488
1,8|488|cc|4|1|322,453.332,1.03722,4.87729,88390.2,23.3447,False,69.0|322,488
