id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,2.53484e-07,0.160238,0,0,0,0,1.40554e-12,8.6522e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,2.80934e-07,-0.116619,0,0,0,0,-8.51319e-13,-9.22382e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,2.52942e-07,0.35816,0,0,0,0,-2.87104e-13,-3.167e-07,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-2.03364e-07,0.178101,0,0,0,0,-1.4444e-12,3.27588e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,3.53169e-07,0.0634836,0,0,0,0,-5.37348e-13,-2.09043e-07,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-2.71843e-07,0.141485,0,0,0,0,-8.06244e-13,-2.33486e-07,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-1.48918e-07,0.0193546,0,0,0,0,8.56426e-13,-1.59624e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-6.26471e-07,-0.122021,0,0,0,0,-1.39977e-12,-4.19686e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,5.4862e-07,-0.925401,0,0,0,0,-1.08373e-10,-0.908781,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,6.86437e-08,-1.43643,0,0,0,0,4.83218e-11,-1.40552,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,3.35332e-07,-1.15911,0,0,0,0,-1.34783e-10,-1.15438,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,4.80059e-08,-4.42786,0,0,0,0,6.66244e-10,-4.39004,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-2.63767e-07,-4.20465,0,0,0,0,6.15244e-10,-4.24403,0,0,0,True,55.0|162,84
