rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-8.69827e-06,-0.151175,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-1.30331e-06,1.57285,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,3.08594e-06,0.406984,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,6.2191e-06,-1.16893,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-3.44628e-06,-1.64063,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-4.18537e-06,2.19211,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-6.81746e-06,-0.739408,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-5.22283e-06,0.194108,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,3.25101e-06,-1.01057,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,1.46743e-06,-1.51467,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-4.44762e-06,-0.976435,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-1.49145e-05,-4.81432,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,6.19025e-07,-4.37811,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,1.48432e-06,-4.66902,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-5.44135e-06,-4.71812,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,1.39342e-06,-1.03533,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,4.06075e-06,-0.989661,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,9.05127e-07,-0.790092,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,1.05961e-05,0.0519946,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,5.60457e-06,0.9748,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-6.06543e-06,2.46123,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-7.09388e-06,2.595,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,5.79293e-06,0.249064,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,1.34888e-06,1.28916,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-3.87068e-07,0.485377,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,3.61135e-06,-1.50151,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,5.79967e-06,0.384891,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,6.59925e-06,-1.56026,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-3.29754e-07,-3.40382,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-2.72667e-06,-0.408825,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-3.92273e-06,-1.81257,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,2.55867e-06,-0.799745,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-1.90558e-06,1.95247,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,-3.16095e-07,-4.36197,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-4.25791e-06,-0.216574,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,2.48312e-06,0.588613,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,3.69799e-07,0.495235,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-9.31214e-07,-2.4398,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,-6.0874e-06,-2.24889,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-2.89595e-08,-2.37309,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,6.58592e-06,-2.24973,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-5.98569e-07,-0.323138,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,3.07739e-06,-0.0264412,0,0,0,True,32.0|274,719
