rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,680.023,0.728657,0.0372887,26.2756,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|2|1|162,680.023,0.728657,0.0372883,35.612,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|3|1|162,680.023,0.728657,0.0372885,16.9758,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|4|1|162,680.023,0.728657,0.0372888,11.5547,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|5|1|162,680.023,0.728657,0.0372884,36.1318,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|6|1|162,680.023,0.728657,0.0372889,29.817,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|7|1|162,680.023,0.728657,0.0372893,14.7446,7.98756,5.61873,False,69.0|162,84
1,8|84|cc|8|1|162,680.023,0.728657,0.0372889,21.5345,7.98756,5.61873,False,69.0|162,84
1,8|84|sample|10|162,680.022,0.728542,0.014794,29.1435,7.98756,5.61873,True,32.0|162,84
1,8|84|sample|11|162,680.024,0.728455,0.0135142,26.3322,7.98756,5.61873,True,22.0|162,84
1,8|84|sample|12|162,680.024,0.728455,0.0135143,30.176,7.98756,5.61873,True,22.0|162,84
1,8|84|sample|3|162,680.023,0.548426,0.0026702,22.2376,7.98756,5.61873,True,55.0|162,84
1,8|84|sample|4|162,680.023,0.548426,0.00267018,19.7393,7.98756,5.61873,True,55.0|162,84
1,8|84|sample|5|162,680.023,0.548426,0.00267016,12.6409,7.98756,5.61873,True,55.0|162,84
1,8|84|sample|6|162,680.023,0.548426,0.00267016,14.1421,7.98756,5.61873,True,55.0|162,84
1,8|84|sample|7|162,680.022,0.728542,0.0147941,30.6886,7.98756,5.61873,True,32.0|162,84
1,8|84|sample|8|162,680.022,0.728542,0.0147943,27.2763,7.98756,5.61873,True,32.0|162,84
1,8|84|sample|9|162,680.022,0.728542,0.0147941,34.1451,7.98756,5.61873,True,32.0|162,84
1,8|84|vc|1|2|162,680.023,0.728657,0.037289,11.6972,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|2|2|162,680.023,0.728657,0.0372888,19.8774,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|3|2|162,680.023,0.728657,0.0372889,38.0166,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|4|2|162,680.023,0.728657,0.0372887,14.0379,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|5|2|162,680.023,0.728657,0.0372887,14.2256,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|6|2|162,680.023,0.728657,0.0372883,22.9025,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|7|2|162,680.023,0.728657,0.0372893,29.5782,7.98756,5.61873,False,69.0|162,84
1,8|84|vc|8|2|162,680.023,0.728657,0.0372884,17.6629,7.98756,5.61873,False,69.0|162,84
1,8|719|cc|1|1|274,680.023,0.72844,0.0228957,16.7752,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|2|1|274,680.023,0.72844,0.0228952,19.2998,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|3|1|274,680.023,0.72844,0.0228957,16.8702,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|4|1|274,680.023,0.72844,0.0228959,42.2045,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|5|1|274,680.023,0.72844,0.022896,17.4107,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|6|1|274,680.023,0.72844,0.0228954,21.745,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|7|1|274,680.023,0.72844,0.0228959,20.8926,7.98757,5.61867,False,69.0|274,719
1,8|719|cc|8|1|274,680.023,0.72844,0.0228961,16.3998,7.98757,5.61867,False,69.0|274,719
1,8|719|sample|10|274,680.024,0.728514,0.0396553,34.0472,7.98757,5.61867,True,32.0|274,719
1,8|719|sample|11|274,680.023,0.780767,0.0507778,41.1231,7.98757,5.61867,True,22.0|274,719
1,8|719|sample|12|274,680.023,0.780767,0.0507779,40.2904,7.98757,5.61867,True,22.0|274,719
1,8|719|sample|3|274,680.023,0.728567,0.00492278,32.5079,7.98757,5.61867,True,55.0|274,719
1,8|719|sample|4|274,680.023,0.728567,0.00492281,23.9301,7.98757,5.61867,True,55.0|274,719
1,8|719|sample|5|274,680.023,0.728567,0.00492291,28.4175,7.98757,5.61867,True,55.0|274,719
1,8|719|sample|6|274,680.023,0.728567,0.00492287,36.7357,7.98757,5.61867,True,55.0|274,719
1,8|719|sample|7|274,680.024,0.728514,0.0396542,31.8911,7.98757,5.61867,True,32.0|274,719
1,8|719|sample|8|274,680.024,0.728514,0.0396548,32.9728,7.98757,5.61867,True,32.0|274,719
1,8|719|sample|9|274,680.024,0.728514,0.039654,33.2319,7.98757,5.61867,True,32.0|274,719
1,8|719|vc|1|2|274,680.023,0.72844,0.0228956,14.4575,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|2|2|274,680.023,0.72844,0.0228958,11.859,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|3|2|274,680.023,0.72844,0.0228956,22.1951,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|4|2|274,680.023,0.72844,0.0228959,29.7428,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|5|2|274,680.023,0.72844,0.0228959,23.418,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|6|2|274,680.023,0.72844,0.0228955,29.6891,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|7|2|274,680.023,0.72844,0.0228958,14.6475,7.98757,5.61867,False,69.0|274,719
1,8|719|vc|8|2|274,680.023,0.72844,0.0228956,15.7906,7.98757,5.61867,False,69.0|274,719
1,8|488|cc|1|1|322,680.023,0.728519,0.0123114,21.3311,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|2|1|322,680.023,0.728519,0.0123115,33.875,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|3|1|322,680.023,0.728519,0.0123116,20.28,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|4|1|322,680.023,0.728519,0.0123113,22.8122,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|5|1|322,680.023,0.728519,0.0123113,28.8128,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|6|1|322,680.023,0.728519,0.0123114,13.211,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|7|1|322,680.023,0.728519,0.0123113,19.3474,7.98756,5.61871,False,69.0|322,488
1,8|488|cc|8|1|322,680.023,0.728519,0.0123114,41.0514,7.98756,5.61871,False,69.0|322,488
1,8|488|sample|10|322,680.023,0.728478,0.00410842,17.7188,7.98756,5.61871,True,32.0|322,488
1,8|488|sample|11|322,680.023,0.550661,0.0241023,17.687,7.98756,5.61871,True,22.0|322,488
1,8|488|sample|12|322,680.023,0.550661,0.0241019,19.6605,7.98756,5.61871,True,22.0|322,488
1,8|488|sample|3|322,680.023,0.656114,0.000894402,38.9336,7.98756,5.61871,True,55.0|322,488
1,8|488|sample|4|322,680.023,0.656114,0.00089439,24.837,7.98756,5.61871,True,55.0|322,488
1,8|488|sample|5|322,680.023,0.656114,0.000894399,30.5806,7.98756,5.61871,True,55.0|322,488
1,8|488|sample|6|322,680.023,0.656114,0.000894386,23.3032,7.98756,5.61871,True,55.0|322,488
1,8|488|sample|7|322,680.023,0.728478,0.00410834,35.4207,7.98756,5.61871,True,32.0|322,488
1,8|488|sample|8|322,680.023,0.728478,0.00410829,37.2158,7.98756,5.61871,True,32.0|322,488
1,8|488|sample|9|322,680.023,0.728478,0.00410839,14.7341,7.98756,5.61871,True,32.0|322,488
1,8|488|vc|1|2|322,680.023,0.728519,0.0123115,19.7468,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|2|2|322,680.023,0.728519,0.0123114,36.5392,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|3|2|322,680.023,0.728519,0.012311,17.4827,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|4|2|322,680.023,0.728519,0.0123112,55.7083,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|5|2|322,680.023,0.728519,0.0123116,26.2889,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|6|2|322,680.023,0.728519,0.0123114,21.8425,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|7|2|322,680.023,0.728519,0.0123114,17.406,7.98756,5.61871,False,69.0|322,488
1,8|488|vc|8|2|322,680.023,0.728519,0.0123115,19.8078,7.98756,5.61871,False,69.0|322,488
1,8|847|cc|1|1|69,680.023,0.728495,0.0309133,33.9421,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|2|1|69,680.023,0.728495,0.030913,20.8915,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|3|1|69,680.023,0.728495,0.0309133,31.0615,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|4|1|69,680.023,0.728495,0.0309131,32.262,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|5|1|69,680.023,0.728495,0.0309136,12.3361,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|6|1|69,680.023,0.728495,0.0309134,24.4941,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|7|1|69,680.023,0.728495,0.0309137,22.228,7.9876,5.61871,False,69.0|69,847
1,8|847|cc|8|1|69,680.023,0.728495,0.0309138,18.4774,7.9876,5.61871,False,69.0|69,847
1,8|847|sample|10|69,680.023,0.728622,0.120772,34.7819,7.9876,5.61871,True,32.0|69,847
