rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-1.16081e-06,-2.80324e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|3|274,-9.14738e-08,1.06782e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|5|274,4.57216e-07,-2.72929e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|6|274,-3.61597e-06,-6.11166e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|8|274,1.28081e-06,-8.97691e-07,0,0,0,0,True,70.0|274,411
1,9|411|sample|7|274,3.52838e-06,-7.09831e-08,0,0,0,0,True,70.0|274,411
1,9|411|sample|9|274,-1.66768e-07,-8.73333e-08,0,0,0,0,True,70.0|274,411
1,9|411|sample|10|274,-2.78251e-06,-2.68415e-06,0,0,0,0,True,70.0|274,411
1,9|411|sample|12|274,-8.83688e-07,-6.70118e-07,0,0,0,0,True,70.0|274,411
1,9|411|sample|11|274,7.47677e-07,-4.98464e-06,0,0,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,9.1476e-07,-5.75721e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,2.23883e-06,-9.90182e-07,0,0,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-1.92849e-06,1.22252e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-3.00484e-07,-5.17217e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,1.64221e-06,2.16676e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-4.81141e-07,3.44689e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-4.52781e-07,-2.27696e-06,0,0,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,-6.49861e-06,-3.94695e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,4.88293e-07,3.35014e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,-3.76557e-06,2.81097e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,1.98159e-06,-4.36859e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,3.22398e-06,-8.20197e-07,0,0,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-2.81905e-07,5.65431e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,9.59866e-07,-1.42366e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,1.48473e-06,-6.07074e-06,0,0,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,1.24858e-06,-3.4531e-06,0,0,0,0,False,69.0|274,411
1,14|783|sample|3|71,-7.30016e-07,-4.40337e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|4|71,1.29266e-06,2.33657e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|5|71,9.11346e-07,-1.232e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|6|71,-1.3573e-06,3.42664e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|7|71,3.69356e-06,4.54913e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|8|71,1.4389e-06,4.52167e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|10|71,-1.36502e-06,-1.7559e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|9|71,-3.46332e-07,1.28863e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|12|71,4.21805e-06,8.25027e-06,0,0,0,0,True,6.0|71,783
1,14|783|sample|11|71,-2.30426e-06,9.26294e-07,0,0,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,1.20746e-07,-9.9374e-08,0,0,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,2.8496e-06,-1.89648e-06,0,0,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,1.8047e-06,1.4937e-06,0,0,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,-2.42574e-06,-1.49762e-06,0,0,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,-5.25561e-06,-1.698e-06,0,0,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,-3.12555e-08,7.10699e-06,0,0,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,1.52762e-08,-5.22096e-06,0,0,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,1.23996e-06,3.97129e-06,0,0,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,-2.20644e-06,-2.01366e-06,0,0,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,-3.01348e-06,2.4587e-06,0,0,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,-6.24264e-07,-3.52431e-06,0,0,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,2.23579e-07,-6.10475e-07,0,0,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,1.78107e-07,-6.99205e-07,0,0,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,-6.64963e-07,-6.37236e-06,0,0,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,-1.32589e-06,2.24091e-06,0,0,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,1.66737e-06,3.57705e-07,0,0,0,0,False,69.0|71,783
