id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,2.08416e-07,1.08315,59.1122,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|2|1|162,1,2.08416e-07,1.09871,68.9227,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|3|1|162,1,2.08416e-07,1.08688,11.6605,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|4|1|162,1,2.08416e-07,1.1047,26.0236,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|5|1|162,1,2.08416e-07,1.17009,27.235,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|6|1|162,1,2.08416e-07,1.16531,20.4967,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|7|1|162,1,2.08416e-07,1.15689,36.1757,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|cc|8|1|162,1,2.08416e-07,1.15511,29.9806,0.142729,5.54539e-11,1,2.08416e-07,1.0,1.0,0.142178,5.47654e-11,False,69.0|162,84
8|84|sample|10|162,1,7.02161e-08,1.46098,2.69823,0.142729,5.54539e-11,1,7.02161e-08,1.43547,2.76865,0.142178,5.47654e-11,True,32.0|162,84
8|84|sample|11|162,1,4.84253e-09,1.57289,1.78792,0.142729,5.54539e-11,1,4.84253e-09,1.71872,1.6274,0.142178,5.47654e-11,True,22.0|162,84
8|84|sample|12|162,1,4.84253e-09,1.57787,2.27978,0.142729,5.54539e-11,1,4.84253e-09,1.40248,2.69932,0.142178,5.47654e-11,True,22.0|162,84
8|84|sample|3|162,1,7.05879e-08,1.04299,0.936898,0.142729,5.54539e-11,1,7.05879e-08,1.09725,0.829696,0.142178,5.47654e-11,True,55.0|162,84
