rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,7.93156e-08,-0.326599,-0.176182,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,6.45598e-09,0.430644,-5.99459,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,-2.19903e-08,-0.329782,-2.20657,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-1.04401e-08,-0.46858,4.14245,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-3.95374e-08,-0.418618,6.31361,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,6.85611e-08,0.628133,4.60961,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,5.06907e-09,0.597659,1.72332,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,3.23448e-09,0.277721,-3.62669,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,2.29527e-10,0.413853,0.955694,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,4.54332e-09,0.387216,0.584123,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-1.36783e-08,0.540141,0.823617,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,4.97046e-10,0.603265,-0.641515,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,1.15179e-08,-0.120866,-0.220364,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-3.79795e-08,-0.275188,0.137195,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-1.03593e-07,-0.185359,-0.152171,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,5.62186e-08,0.496951,0.628126,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,4.76234e-08,0.573867,0.616389,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-2.72094e-08,0.373643,0.876479,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,2.47034e-08,0.283047,-3.55984,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-1.6601e-08,0.810529,-0.773126,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-1.99293e-08,-0.0326982,-3.73528,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,8.85816e-09,-0.455806,-0.371108,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,1.23147e-09,-0.0895093,2.09905,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,2.19123e-09,-0.193073,0.73338,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,5.22844e-08,-0.201221,-1.47695,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-1.31326e-08,0.325003,1.43356,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-5.19697e-08,0.168275,3.8581,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,1.6811e-08,0.368455,3.78074,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,4.97062e-08,0.0190659,-2.06011,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-3.30678e-09,-0.489218,4.46189,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-6.30818e-09,0.200999,-1.93093,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,2.55414e-08,-0.35728,-4.69681,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,2.35709e-08,0.198801,2.97158,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,-3.20159e-08,-0.515414,-0.0447606,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-3.88887e-08,0.452132,1.73296,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,5.79684e-08,0.437797,2.15178,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,-7.05134e-09,0.669326,2.17404,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,1.65507e-08,0.228156,-0.0092948,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,-1.89095e-08,0.254875,-0.024944,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,1.52189e-08,0.378453,-0.225073,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-4.58063e-08,0.410666,-0.128094,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,1.02407e-10,0.500429,1.89221,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,3.15936e-08,0.321111,2.06771,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,2.10151e-08,0.527709,1.92206,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,1.35947e-08,0.462087,2.01513,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,3.64501e-08,0.309105,-4.1558,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,2.90274e-09,0.31511,-4.05414,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,7.30581e-09,-0.124171,3.42776,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,4.50724e-09,0.157429,0.542596,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,2.90356e-08,0.559224,-0.579508,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,3.02664e-08,-1.02299,4.09753,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,-1.75562e-08,0.265951,1.94974,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,4.03059e-08,0.0246441,0.04125,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,3.77408e-08,-0.293077,-0.0478186,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,-5.97682e-08,0.559036,1.09704,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,6.59589e-08,1.00078,-2.33229,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,4.84442e-08,0.0996428,2.57592,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,6.97934e-08,-0.307989,2.04166,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,1.45165e-08,-0.159207,-1.31018,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,-2.24261e-09,0.458043,-3.75537,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,-5.67938e-08,-0.708495,3.28836,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,5.45708e-08,0.151922,2.10131,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,-2.2619e-09,0.280762,2.1096,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,-7.94895e-08,0.179246,-1.02528,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,-2.52962e-08,-0.0199803,-1.22564,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,4.53372e-08,0.251943,-1.39783,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,-2.49765e-08,0.154344,-1.28231,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,-5.63076e-09,-0.705212,2.78095,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,-1.29036e-08,-0.650494,2.59388,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,1.75675e-08,-0.728819,3.133,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,1.94049e-08,0.0443928,-0.66924,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,5.39467e-08,0.444751,-1.41804,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,1.00253e-08,0.128799,-0.494642,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,1.20721e-09,-0.0197921,3.75824,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,3.83761e-08,-0.398237,2.79724,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,3.45593e-08,0.61091,-0.726223,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,-3.67343e-08,0.776377,-5.62778,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,-4.22468e-08,0.0212096,4.95414,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,5.02567e-08,-0.145373,-1.80378,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,-1.63107e-08,-0.308651,-0.892401,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,-3.8664e-08,-0.000215686,-1.24554,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,5.2306e-08,-0.434578,-0.922992,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,-5.24944e-09,-0.0593178,0.505562,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,1.92322e-08,0.48685,3.45776,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,-4.62962e-08,-0.217077,3.32494,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,-3.23772e-08,-0.140235,1.66249,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,5.75438e-08,0.293718,3.30185,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,4.19412e-08,0.064223,1.66418,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,-7.163e-08,0.433774,1.24183,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,5.89708e-08,-0.334125,1.0058,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,6.10923e-09,-0.578534,1.05374,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,5.35082e-09,-0.56712,0.981205,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,-1.3816e-08,-0.763088,1.87576,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,1.65819e-08,0.336948,2.82478,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,-6.3364e-08,0.598607,2.67369,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,9.69364e-08,0.354426,2.91991,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,-2.73764e-08,0.88488,4.55706,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,-2.25539e-08,-0.327349,-2.54234,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,1.92051e-08,-0.060443,4.25516,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,1.76912e-08,0.548488,0.0429461,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,7.59793e-08,0.484931,4.78733,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,-3.92223e-08,0.0131011,-1.84964,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,-1.10569e-07,0.148295,3.67195,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,-9.59721e-09,0.400222,-0.352396,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,-4.72427e-09,0.183513,8.21995,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,-9.48772e-08,-0.339308,1.86359,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,-4.40392e-09,0.285531,0.461455,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,-4.82939e-08,-0.4653,-0.509933,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,-2.2468e-09,-0.206147,-1.32505,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,-5.16669e-08,-0.091576,4.09609,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,1.56874e-08,-0.00375087,3.0772,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,0,4.98232e-08,0.00153913,-5.49657,0,0,False,69.0|276,474
1,8|474|sample|10|276,0,-2.42671e-08,0.547457,3.95844,0,0,True,32.0|276,474
1,8|474|sample|11|276,0,9.52191e-08,0.629045,2.19829,0,0,True,22.0|276,474
1,8|474|sample|12|276,0,8.01387e-08,0.790645,2.03217,0,0,True,22.0|276,474
1,8|474|sample|3|276,0,-7.09983e-08,0.321396,0.473279,0,0,True,55.0|276,474
1,8|474|sample|4|276,0,-1.80513e-08,0.386437,0.524641,0,0,True,55.0|276,474
1,8|474|sample|5|276,0,-4.08105e-08,0.29334,0.45216,0,0,True,55.0|276,474
1,8|474|sample|6|276,0,5.68635e-08,0.25943,0.59132,0,0,True,55.0|276,474
1,8|474|sample|7|276,0,2.28759e-09,0.50709,3.94306,0,0,True,32.0|276,474
1,8|474|sample|8|276,0,1.02063e-08,0.553321,3.8167,0,0,True,32.0|276,474
1,8|474|sample|9|276,0,1.02202e-08,0.517408,3.8367,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,0,-3.5613e-08,0.220451,-1.31273,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,0,2.44469e-08,-0.399984,-2.11222,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,0,-4.88522e-08,-0.348983,-3.07868,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,0,-4.48619e-08,-0.0960076,-0.428837,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,0,-7.00778e-08,-0.986985,5.88029,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,0,3.19774e-08,0.674904,0.62298,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,0,2.41253e-09,-0.498654,0.916389,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,0,-2.4734e-08,-0.109534,-0.403797,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,0,2.15638e-08,-0.212485,-1.46902,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,0,-1.66559e-09,0.206238,-2.35099,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,0,-2.51517e-08,0.474727,3.35349,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,0,1.12127e-08,-0.0453856,1.30316,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,0,-2.17259e-08,0.430266,4.52322,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,0,-5.56622e-09,0.337987,-2.39135,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,0,-4.02138e-08,-0.613877,7.99158,0,0,False,69.0|292,462
1,8|462|cc|8|1|292,0,-4.13654e-08,0.56234,6.00378,0,0,False,69.0|292,462
1,8|462|sample|10|292,0,6.35608e-09,0.562831,3.78156,0,0,True,32.0|292,462
1,8|462|sample|11|292,0,-7.98493e-08,0.339873,1.47813,0,0,True,22.0|292,462
1,8|462|sample|12|292,0,-2.64245e-08,0.375196,1.56593,0,0,True,22.0|292,462
1,8|462|sample|3|292,0,-5.33766e-08,-0.580508,0.0468848,0,0,True,55.0|292,462
1,8|462|sample|4|292,0,4.6804e-08,-0.452376,0.557554,0,0,True,55.0|292,462
1,8|462|sample|5|292,0,-4.01869e-08,-0.596453,-0.118697,0,0,True,55.0|292,462
1,8|462|sample|6|292,0,-1.85553e-08,-0.719602,0.467746,0,0,True,55.0|292,462
1,8|462|sample|7|292,0,-4.61854e-08,0.639034,3.41007,0,0,True,32.0|292,462
1,8|462|sample|8|292,0,-3.90423e-08,0.826626,3.33534,0,0,True,32.0|292,462
1,8|462|sample|9|292,0,7.77866e-08,0.472541,3.82365,0,0,True,32.0|292,462
1,8|462|vc|1|2|292,0,5.51245e-08,0.254092,7.5422,0,0,False,69.0|292,462
1,8|462|vc|2|2|292,0,7.12047e-09,-0.184797,6.76741,0,0,False,69.0|292,462
1,8|462|vc|3|2|292,0,6.12131e-08,-0.06286,-0.785949,0,0,False,69.0|292,462
1,8|462|vc|4|2|292,0,2.82175e-09,0.0994825,4.62053,0,0,False,69.0|292,462
1,8|462|vc|5|2|292,0,-1.28236e-07,0.00654853,2.14248,0,0,False,69.0|292,462
1,8|462|vc|6|2|292,0,-2.61807e-08,-0.364047,-1.99671,0,0,False,69.0|292,462
1,8|462|vc|7|2|292,0,2.75745e-08,0.842895,-4.76499,0,0,False,69.0|292,462
1,8|462|vc|8|2|292,0,-4.62965e-08,0.0486417,0.726962,0,0,False,69.0|292,462
1,8|75|cc|1|1|65,0,3.37859e-08,0.0857516,0.836791,0,0,False,69.0|65,75
1,8|75|cc|2|1|65,0,-4.46459e-08,0.0719415,-1.14761,0,0,False,69.0|65,75
