rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,3.17804e-08,0,6.68434e-08,-1.85972e-08,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,1.02007e-07,0,-5.70416e-08,-2.77321e-09,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,2.87528e-08,0,5.54195e-08,2.66337e-08,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-5.43835e-08,0,9.26177e-08,5.28375e-08,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-1.06751e-07,0,-2.43502e-08,-1.97822e-08,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-5.43828e-08,0,-1.8659e-08,1.33505e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-3.03301e-08,0,1.777e-08,-4.9136e-08,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,3.48372e-08,0,3.19853e-08,1.03826e-08,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,3.27703e-08,0,8.26593e-08,4.55228e-09,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,1.88961e-08,0,7.68022e-08,-8.67256e-09,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,1.17572e-07,0,-5.90883e-08,-9.38741e-09,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,2.27216e-08,0,4.34021e-08,-6.45686e-09,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-2.08623e-08,0,1.07272e-08,-3.81278e-09,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,1.09044e-08,0,-4.58929e-08,-1.9165e-08,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,6.07574e-08,0,7.59897e-08,-2.49545e-08,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,3.27752e-08,0,5.6634e-08,9.52242e-09,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,1.89691e-08,0,2.04028e-08,-2.87871e-09,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-3.01712e-08,0,-5.54972e-08,-1.46113e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-4.33997e-08,0,5.91195e-08,-1.47942e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,1.99291e-08,0,-2.30211e-08,-6.47436e-09,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-4.63211e-08,0,-1.13165e-07,-9.02871e-10,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-3.28127e-08,0,-2.3445e-08,1.89808e-09,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-1.9276e-08,0,8.483e-08,3.01568e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,1.88726e-08,0,3.62624e-08,5.10441e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-8.24931e-09,0,9.64783e-08,-2.64925e-08,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,6.13021e-09,0,3.29903e-09,-4.49338e-08,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,4.5901e-09,0,-1.82046e-08,-4.73008e-08,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-1.05443e-09,0,1.62608e-08,2.18772e-08,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-1.1925e-08,0,1.04404e-08,1.62844e-08,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,5.78062e-09,0,-1.39806e-08,2.1636e-08,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-4.95858e-08,0,-9.54721e-08,1.08537e-08,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-4.21827e-08,0,7.92643e-08,-3.30646e-08,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-3.75454e-08,0,-8.71408e-09,1.76462e-08,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,-1.55146e-08,0,4.05691e-08,3.52999e-08,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-5.97137e-08,0,-2.37563e-08,-2.25915e-08,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-7.41448e-09,0,-2.82525e-08,6.40239e-09,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,3.3688e-08,0,3.08701e-08,-3.13002e-08,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-4.0244e-08,0,4.2653e-08,-2.03222e-08,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,2.99141e-08,0,-4.22637e-08,1.53714e-08,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-1.60997e-08,0,-1.49665e-08,-1.00137e-08,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-3.29527e-08,0,5.55091e-09,-3.15716e-09,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-9.35349e-09,0,-3.8441e-08,-1.13513e-08,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,6.71112e-09,0,-6.72097e-08,2.77386e-08,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,-4.45759e-08,0,-2.65292e-08,-1.64095e-08,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,4.47892e-08,0,5.28502e-08,7.45803e-11,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,-1.82193e-08,0,-2.17127e-08,-2.2866e-08,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,4.05023e-09,0,4.41089e-08,1.6573e-08,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,4.06151e-08,0,-7.65128e-08,-3.98031e-09,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,1.95178e-08,0,3.23644e-08,-2.48369e-08,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,7.04963e-08,0,3.44532e-08,3.90278e-08,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,-6.72981e-10,0,-3.70608e-08,8.25237e-09,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,9.61369e-08,0,8.66742e-09,-6.3758e-09,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,-3.72557e-08,0,6.18076e-08,1.9837e-08,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,-1.00455e-07,0,2.76138e-08,2.20534e-08,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,7.94577e-08,0,-1.1262e-08,4.67986e-08,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,2.66746e-08,0,3.60226e-08,5.18294e-08,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,-5.11812e-08,0,4.70552e-08,-3.53875e-08,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,2.04443e-08,0,6.02348e-08,-2.02957e-08,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,4.79055e-08,0,1.03164e-07,-2.65468e-09,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,-3.71426e-08,0,8.40453e-09,-2.36396e-08,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,6.70429e-08,0,-7.62914e-09,2.72915e-08,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,4.39484e-08,0,5.92048e-08,-1.78414e-08,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,2.80563e-08,0,-9.18124e-08,8.64309e-09,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,-5.33601e-08,0,-8.1248e-08,-1.08487e-08,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,8.3787e-09,0,-4.58725e-08,2.85701e-09,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,-8.19042e-08,0,3.02234e-08,-3.50982e-08,0,0,True,55.0|322,488
