id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,710.297,1.81779,0.0157349,23.4464,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|2|1|162,710.297,1.8396,0.0157349,19.9976,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|3|1|162,710.297,1.8363,0.0157349,24.99,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|4|1|162,710.297,1.8437,0.0157349,21.4523,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12839,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|5|1|162,710.297,1.82766,0.0157349,19.524,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|6|1|162,710.297,1.83153,0.0157349,18.6319,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|7|1|162,710.297,1.8178,0.0157349,29.0518,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|cc|8|1|162,710.297,1.82143,0.0157349,22.8147,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|sample|10|162,710.297,0.679202,0.0157362,28.6494,-0.00203258,0.00081019,712.558,0.69377,0.0158132,28.9772,-0.00221736,0.000800918,True,32.0|162,84
8|84|sample|11|162,710.297,0.756956,0.0157363,28.7464,-0.00203258,0.00081019,712.558,0.738274,0.0158132,26.8221,-0.00221736,0.000800918,True,22.0|162,84
8|84|sample|12|162,710.297,0.624524,0.0157363,22.5188,-0.00203258,0.00081019,712.558,0.590822,0.0158132,19.4953,-0.00221736,0.000800918,True,22.0|162,84
8|84|sample|3|162,710.297,0.666252,0.0157304,10.636,-0.00203258,0.00081019,712.558,0.727551,0.0158073,12.5277,-0.00221736,0.000800918,True,55.0|162,84
8|84|sample|4|162,710.297,0.739978,0.0157304,13.6629,-0.00203258,0.00081019,712.558,0.69311,0.0158073,12.0644,-0.00221736,0.000800918,True,55.0|162,84
8|84|sample|5|162,710.297,0.474655,0.0157304,5.49375,-0.00203258,0.00081019,712.558,0.468565,0.0158073,5.40886,-0.00221736,0.000800918,True,55.0|162,84
8|84|sample|6|162,710.297,0.532054,0.0157304,5.5591,-0.00203258,0.00081019,712.558,0.501218,0.0158073,5.42565,-0.00221736,0.000800918,True,55.0|162,84
8|84|sample|7|162,710.297,0.752641,0.0157362,33.3399,-0.00203258,0.00081019,712.558,0.724336,0.0158132,28.7321,-0.00221736,0.000800918,True,32.0|162,84
8|84|sample|8|162,710.297,0.714489,0.0157362,29.196,-0.00203258,0.00081019,712.558,0.717147,0.0158132,29.2595,-0.00221736,0.000800918,True,32.0|162,84
8|84|sample|9|162,710.297,0.790592,0.0157362,45.1733,-0.00203258,0.00081019,712.558,0.758462,0.0158132,37.5454,-0.00221736,0.000800918,True,32.0|162,84
8|84|vc|1|2|162,710.297,1.85616,0.0157349,21.156,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|2|2|162,710.297,1.82314,0.0157349,21.6986,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12839,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|3|2|162,710.297,1.81589,0.0157349,13.6399,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|4|2|162,710.297,1.82707,0.0157349,20.2063,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|5|2|162,710.297,1.83222,0.0157349,18.5987,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12839,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|6|2|162,710.297,1.82602,0.0157349,17.4974,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|7|2|162,710.297,1.82972,0.0157349,20.9244,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|84|vc|8|2|162,710.297,1.83748,0.0157349,16.2927,-0.00203258,0.00081019,712.558,1.82907,0.0158119,6.12838,-0.00221736,0.000800918,False,69.0|162,84
8|719|cc|1|1|274,710.297,1.82799,0.0157358,20.1352,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|2|1|274,710.297,1.83738,0.0157358,18.4286,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|3|1|274,710.297,1.83782,0.0157358,56.8539,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|4|1|274,710.297,1.82066,0.0157358,21.3453,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|5|1|274,710.297,1.83765,0.0157358,15.3643,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|6|1|274,710.297,1.81366,0.0157358,17.2817,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12839,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|7|1|274,710.297,1.83496,0.0157358,14.7171,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|cc|8|1|274,710.297,1.81636,0.0157358,21.958,2.35565e-05,-0.000112189,712.558,1.82907,0.0158127,6.12838,2.37343e-05,-0.000111809,False,69.0|274,719
8|719|sample|10|274,710.297,0.807485,0.0157426,91.8949,2.35565e-05,-0.000112189,712.558,0.784605,0.0158195,77.2298,2.37343e-05,-0.000111809,True,32.0|274,719
8|719|sample|11|274,710.297,0.768338,0.0157417,91.1079,2.35565e-05,-0.000112189,712.558,0.79569,0.0158188,101.17,2.37343e-05,-0.000111809,True,22.0|274,719
8|719|sample|12|274,710.297,0.848821,0.0157417,164.447,2.35565e-05,-0.000112189,712.558,0.834886,0.0158188,139.086,2.37343e-05,-0.000111809,True,22.0|274,719
