id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.92133,0.940429,2.70353,-3.75045,1.83551,0.940429,2.67598,-3.75045,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.70718,0.940429,3.6091,-3.75045,1.17613,0.940429,2.87801,-3.75045,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.4946,0.940429,2.20766,-3.75045,1.89373,0.940429,2.58255,-3.75045,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.25075,0.940429,1.90735,-3.75045,1.23352,0.940429,1.90411,-3.75045,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.47954,0.940429,2.79518,-3.75045,1.44347,0.940429,2.70867,-3.75045,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.79676,0.940429,3.28813,-3.75045,1.53415,0.940429,2.95307,-3.75045,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.81061,0.940429,2.62142,-3.75045,1.41731,0.940429,2.25692,-3.75045,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.92534,0.940429,2.52879,-3.75045,2.05795,0.940429,2.61891,-3.75045,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.939024,0.940429,2.20767,-3.75045,1.00473,0.940429,2.30971,-3.75045,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.996221,0.940429,2.13817,-3.75045,1.23237,0.940429,2.4202,-3.75045,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.43649,1.86695,4.57661,-1.92895,1,1.86695,1,-1.92895,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.34287,1.86695,5.35501,-1.92895,1,1.86695,1,-1.92895,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.23182,1.86695,8.14715,-1.92895,1,1.86695,1,-1.92895,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.24454,1.86695,8.70151,-1.92895,1,1.86695,1,-1.92895,69.0|274,411
