rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.466905,1.45019,-9.22218,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.466905,1.45019,-5.08855,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.466905,1.45019,2.42078,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.466905,1.45019,-32.5691,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.466905,1.45019,-33.591,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.466905,1.45019,-17.1577,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.466905,1.45019,-45.7299,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.466905,1.45019,-23.6857,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.466905,1.45019,-6.47952,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.466905,1.45019,-3.27959,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.278067,1.45019,-55.0002,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.278067,1.45019,17.9606,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.278067,1.45019,-41.5066,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.278067,1.45019,-9.58195,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.278067,1.45019,-45.6067,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.278067,1.45019,-1.06179,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.278067,1.45019,-7.56142,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.278067,1.45019,-37.0627,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.278067,1.45019,-16.9081,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.278067,1.45019,-45.7776,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.278067,1.45019,-3.2899,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.278067,1.45019,-45.4264,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.278067,1.45019,-12.9353,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.278067,1.45019,-28.3188,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.278067,1.45019,-7.12694,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.278067,1.45019,-70.161,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.182483,1.12387,-7.6192,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.182483,1.12387,-11.3889,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.182483,1.12387,-43.2503,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.182483,1.12387,-45.9509,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0658304,1.12387,-6.01227,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0658304,1.12387,-14.2525,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0658304,1.12387,-66.2863,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.0658304,1.12387,-4.3165,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.147981,1.12387,-0.401814,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.147981,1.12387,-18.346,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.278067,1.12387,-7.56004,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.278067,1.12387,2.02333,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.278067,1.12387,-40.3872,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.278067,1.12387,-52.378,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.278067,1.12387,-21.3325,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.278067,1.12387,-25.6372,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.278067,1.12387,-46.6232,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.278067,1.12387,-23.1248,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.278067,1.12387,-18.6679,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.278067,1.12387,-21.4749,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.278067,1.12387,-44.6396,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.278067,1.12387,-22.0143,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.278067,1.12387,-9.49152,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.278067,1.12387,21.411,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.278067,1.12387,3.1249,69.0|322,152
