id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.466978,1.45566,-26.2026,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.466978,1.45566,-25.6105,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.466978,1.45566,-24.1464,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.466978,1.45566,-19.8702,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.466978,1.45566,-29.3817,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.466978,1.45566,-25.8736,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.466978,1.45566,-25.8342,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.466978,1.45566,-24.958,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.466978,1.45566,-30.8564,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.466978,1.45566,-28.4651,0.466905,1.45019,-23.4451,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.278055,1.45566,-25.1444,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.278055,1.45566,-25.7309,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.278055,1.45566,-22.0079,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.278055,1.45566,-22.7264,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.278055,1.45566,-24.7052,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.278055,1.45566,-25.5335,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.278055,1.45566,-22.7363,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.278055,1.45566,-25.6996,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.278055,1.45566,-22.109,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.278055,1.45566,-26.8929,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.278055,1.45566,-24.8465,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.278055,1.45566,-22.5215,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.278055,1.45566,-23.8204,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.278055,1.45566,-23.7347,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.278055,1.45566,-26.1555,0.278067,1.45019,-23.4451,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.278055,1.45566,-23.144,0.278067,1.45019,-23.4451,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.182521,1.12383,-27.061,0.182483,1.12387,-23.4451,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.182521,1.12383,-26.156,0.182483,1.12387,-23.4451,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.182521,1.12383,-23.6613,0.182483,1.12387,-23.4451,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.182521,1.12383,-30.6953,0.182483,1.12387,-23.4451,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0658179,1.12383,-28.1371,0.0658304,1.12387,-23.4451,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0658179,1.12383,-25.7715,0.0658304,1.12387,-23.4451,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0658179,1.12383,-25.7965,0.0658304,1.12387,-23.4451,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0658179,1.12383,-25.769,0.0658304,1.12387,-23.4451,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.148041,1.12383,-29.0698,0.147981,1.12387,-23.4451,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.148041,1.12383,-27.852,0.147981,1.12387,-23.4451,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.278055,1.12383,-20.2258,0.278067,1.12387,-23.4451,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.278055,1.12383,-23.7578,0.278067,1.12387,-23.4451,69.0|322,152
