id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.87494,0.919522,2.69407,-1.32331,1.85568,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.0485,0.919522,2.69407,-1.32331,1.06416,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.01397,0.919522,2.69407,-1.32331,2.02416,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.20815,0.919522,2.69407,-1.32331,2.18386,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.44629,0.919522,2.69407,-1.32331,1.42995,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.34206,0.919522,2.69407,-1.32331,1.33349,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.87733,0.919522,2.69407,-1.32331,1.88058,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.16423,0.919522,2.69407,-1.32331,2.15419,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.28521,0.919522,2.69407,-1.32331,1.28913,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.48036,0.919522,2.69407,-1.32331,1.45997,0.919522,2.69407,-1.32331,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.4965,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.2096,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.55303,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.67515,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.35844,1.7779,45.9383,-2.98116,0.999999,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.31981,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.43873,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.13838,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.29501,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.6591,1.7779,45.9383,-2.98116,1,1.7779,45.9383,-2.98116,69.0|274,411
