id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.47943,0.949928,2.34026,-0.982237,1.47943,0.949871,2.34454,-0.0414896,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.47943,0.949928,3.31681,-0.581166,1.47943,0.949871,3.33647,0.0828267,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.47943,0.949928,2.21573,-0.727349,1.47943,0.949871,2.21142,-0.0157566,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.47943,0.949928,2.09969,0.0220965,1.47943,0.949871,2.10492,0.00887688,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.47943,0.949928,2.76756,-0.376673,1.47943,0.949871,2.74602,-0.0695098,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.47943,0.949928,2.86878,-1.01489,1.47943,0.949871,2.884,-0.019625,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.47943,0.949928,2.31174,0.0799676,1.47943,0.949871,2.30978,0.00564998,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.47943,0.949928,2.10992,-1.00239,1.47943,0.949871,2.12822,-0.0162204,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.47943,0.949928,2.91771,-0.249254,1.47943,0.949871,2.89512,0.000608575,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.47943,0.949928,2.71689,-0.100607,1.47943,0.949871,2.70014,0.0142829,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.02399,0.793124,4.68487,-0.432075,1.02399,0.794038,1,4.46746e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.02399,0.793124,6.62152,0.023197,1.02399,0.794038,1,4.00696e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.02399,0.793124,7.04171,-0.40095,1.02399,0.794038,1,-5.35963e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.02399,0.793124,7.5328,0.0341114,1.02399,0.794038,1,4.42639e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.02399,0.793124,6.27601,-0.614687,1.02399,0.794038,1,-3.70207e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.02399,0.793124,10.1625,0.150663,1.02399,0.794038,1,8.38849e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.02399,0.793124,7.58649,-0.494411,1.02399,0.794038,1,-8.4658e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.02399,0.793124,5.83736,0.123434,1.02399,0.794038,1,1.73434e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.02399,0.793124,6.95643,-0.263301,1.02399,0.794038,1,-1.11033e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.02399,0.793124,5.65729,-0.24259,1.02399,0.794038,1,2.37654e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.02399,0.793124,7.06864,0.0317978,1.02399,0.794038,1,4.22029e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.02399,0.793124,5.45955,-0.229713,1.02399,0.794038,1,-3.54665e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.02399,0.793124,3.06604,-0.0907973,1.02399,0.794038,1,-1.07428e-08,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.02399,0.793124,6.10592,-0.357392,1.02399,0.794038,1,-4.32233e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.02399,0.793124,7.10675,-0.0866822,1.02399,0.794038,1,2.68695e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.02399,0.793124,6.42485,-0.318719,1.02399,0.794038,1,-5.1201e-08,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.529747,0.793169,1.98371,-0.352446,0.529747,0.794085,1.99533,-0.0671042,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.529747,0.793169,1.90561,-0.682108,0.529747,0.794085,1.89955,-0.0291644,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.529747,0.793169,1.90133,0.446666,0.529747,0.794085,1.87771,0.0676695,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.529747,0.793169,2.00622,0.435196,0.529747,0.794085,1.96776,0.10918,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.687099,0.61125,3.91216,0.0697718,0.687099,0.610917,3.84335,0.0277362,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.687099,0.61125,3.61589,-0.403483,0.687099,0.610917,3.59405,-0.0318351,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.687099,0.61125,3.58806,0.426105,0.687099,0.610917,3.63448,0.11225,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.687099,0.61125,3.32027,-0.824538,0.687099,0.610917,3.3547,-0.00882471,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.378863,0.793124,1.89249,0.211359,0.378863,0.794038,1.88605,0.292044,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.378863,0.793124,1.81377,0.264831,0.378863,0.794038,1.80371,0.0877551,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,1.77256,0.793124,7.22959,-0.243142,1.77256,0.794038,1,-7.15622e-07,69.0|322,152
