id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|2|1|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|3|1|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|4|1|162,0.00403314,0.182343,1.14698,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|5|1|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|6|1|162,0.00403314,0.182343,1.14698,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|7|1|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|cc|8|1|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|sample|10|162,0.00428707,0.182347,15188.3,177291,13.9905,0.00430559,0.182353,15188.2,177245,13.9857,True,32.0|162,84
8|84|sample|11|162,0.00428707,0.175577,8724.84,177291,13.9905,0.00430559,0.174661,8724.86,177245,13.9857,True,22.0|162,84
8|84|sample|12|162,0.00428707,0.175577,8724.84,177291,13.9905,0.00430559,0.174661,8724.86,177245,13.9857,True,22.0|162,84
8|84|sample|3|162,0.00428707,0.152089,4228.6,177291,13.9905,0.00430559,0.152061,4228.59,177245,13.9857,True,55.0|162,84
8|84|sample|4|162,0.00428707,0.152089,4228.6,177291,13.9905,0.00430559,0.152061,4228.59,177245,13.9857,True,55.0|162,84
8|84|sample|5|162,0.00428707,0.152089,4228.6,177291,13.9905,0.00430559,0.152061,4228.59,177245,13.9857,True,55.0|162,84
8|84|sample|6|162,0.00428707,0.152089,4228.6,177291,13.9905,0.00430559,0.152061,4228.59,177245,13.9857,True,55.0|162,84
8|84|sample|7|162,0.00428707,0.182347,15188.2,177291,13.9905,0.00430559,0.182353,15188.2,177245,13.9857,True,32.0|162,84
8|84|sample|8|162,0.00428707,0.182347,15188.2,177291,13.9905,0.00430559,0.182353,15188.2,177245,13.9857,True,32.0|162,84
8|84|sample|9|162,0.00428707,0.182347,15188.3,177291,13.9905,0.00430559,0.182353,15188.2,177245,13.9857,True,32.0|162,84
8|84|vc|1|2|162,0.00403314,0.182343,1.14698,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|2|2|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|3|2|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|4|2|162,0.00403314,0.182343,1.14698,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|5|2|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|6|2|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|7|2|162,0.00403314,0.182343,1.14698,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|84|vc|8|2|162,0.00403314,0.182343,1.14699,177291,13.9905,0.00405126,0.182349,1.14699,177245,13.9857,False,69.0|162,84
8|719|cc|1|1|274,0.00403314,0.182193,1.76077,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
8|719|cc|2|1|274,0.00403314,0.182193,1.76076,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
8|719|cc|3|1|274,0.00403314,0.182193,1.76076,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
8|719|cc|4|1|274,0.00403314,0.182193,1.76077,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
8|719|cc|5|1|274,0.00403314,0.182193,1.76077,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
8|719|cc|6|1|274,0.00403314,0.182193,1.76076,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
8|719|cc|7|1|274,0.00403314,0.182193,1.76076,177291,15.2941,0.00405126,0.182204,1.76076,177245,15.2947,False,69.0|274,719
