parameter,value,CV
L_goes_down_False_mab_virus_70.0|274,127.133499825454,
L_goes_down_False_mab_virus_55.0|65,127.133606099137,
L_goes_down_False_mab_virus_55.0|69,127.133497181665,
L_goes_down_False_mab_virus_55.0|319,127.13356296233,
L_goes_down_False_mab_virus_55.0|162,127.133499526333,
L_goes_down_False_mab_virus_55.0|218,127.133499904139,
L_goes_down_False_mab_virus_55.0|174,127.133522624691,
L_goes_down_False_mab_virus_55.0|322,127.133562819111,
L_goes_down_False_mab_virus_55.0|292,127.133749719042,
L_goes_down_False_mab_virus_55.0|274,127.133478647412,
L_goes_down_False_mab_virus_55.0|103,127.133511411109,
L_goes_down_False_mab_virus_55.0|276,127.133498509363,
L_goes_down_False_mab_virus_32.0|65,127.13355497748,
L_goes_down_False_mab_virus_32.0|69,127.133461991847,
L_goes_down_False_mab_virus_32.0|319,127.133502346208,
L_goes_down_False_mab_virus_32.0|162,127.132932844873,
L_goes_down_False_mab_virus_32.0|218,127.133509863068,
L_goes_down_False_mab_virus_32.0|174,127.13345452456,
L_goes_down_False_mab_virus_32.0|322,127.133492752223,
L_goes_down_False_mab_virus_32.0|292,127.134486285283,
L_goes_down_False_mab_virus_32.0|274,127.133544512776,
L_goes_down_False_mab_virus_32.0|103,127.133477450257,
L_goes_down_False_mab_virus_32.0|276,127.13293184129,
L_goes_down_False_mab_virus_22.0|65,127.133512195469,
L_goes_down_False_mab_virus_22.0|69,127.133386312652,
L_goes_down_False_mab_virus_22.0|319,127.133519574912,
L_goes_down_False_mab_virus_22.0|162,127.131186582451,
L_goes_down_False_mab_virus_22.0|218,127.133453007898,
L_goes_down_False_mab_virus_22.0|174,127.133517149916,
L_goes_down_False_mab_virus_22.0|322,127.133513251018,
L_goes_down_False_mab_virus_22.0|292,127.133493376894,
L_goes_down_False_mab_virus_22.0|274,127.133503378845,
L_goes_down_False_mab_virus_22.0|103,127.133500873364,
L_goes_down_False_mab_virus_22.0|276,127.133463606268,
L_goes_down_False_mab_virus_69.0|65,127.133587872395,
L_goes_down_False_mab_virus_69.0|69,127.133832963866,
L_goes_down_False_mab_virus_69.0|319,127.133286736869,
L_goes_down_False_mab_virus_69.0|162,127.133423100173,
L_goes_down_False_mab_virus_69.0|218,127.13338671308,
L_goes_down_False_mab_virus_69.0|174,127.133494775252,
L_goes_down_False_mab_virus_69.0|322,127.13368376066,
L_goes_down_False_mab_virus_69.0|292,127.133512985812,
L_goes_down_False_mab_virus_69.0|274,127.133497596459,
L_goes_down_False_mab_virus_69.0|103,202.929461107454,
L_goes_down_False_mab_virus_69.0|276,127.134419459222,
L_goes_down_True_mab_virus_70.0|274,127.133534460688,
L_goes_down_True_mab_virus_55.0|65,127.133640734371,
L_goes_down_True_mab_virus_55.0|69,127.133531816899,
L_goes_down_True_mab_virus_55.0|319,127.133597597564,
L_goes_down_True_mab_virus_55.0|162,127.133534161567,
L_goes_down_True_mab_virus_55.0|218,127.133534539374,
L_goes_down_True_mab_virus_55.0|174,127.133557259925,
