id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,173.117062
9|411|9|411|sample|3|274|3|274|70.0,169.756785
9|411|9|411|sample|5|274|5|274|70.0,193.286236
9|411|9|411|sample|6|274|6|274|70.0,194.496082
9|411|9|411|sample|8|274|8|274|70.0,170.672243
9|411|9|411|sample|7|274|7|274|70.0,170.765983
9|411|9|411|sample|9|274|9|274|70.0,193.271550
9|411|9|411|sample|10|274|10|274|70.0,193.769989
9|411|9|411|sample|12|274|12|274|70.0,168.984358
9|411|9|411|sample|11|274|11|274|70.0,170.897366
9|411|9|411|cc|1|1|274|1|274|69.0,22.843067
9|411|9|411|cc|2|1|274|1|274|69.0,23.517879
9|411|9|411|cc|3|1|274|1|274|69.0,23.621627
9|411|9|411|cc|4|1|274|1|274|69.0,23.722408
9|411|9|411|cc|5|1|274|1|274|69.0,23.674603
9|411|9|411|cc|6|1|274|1|274|69.0,23.683720
9|411|9|411|cc|7|1|274|1|274|69.0,-7.719875
9|411|9|411|cc|8|1|274|1|274|69.0,-8.419785
9|411|9|411|vc|1|2|274|2|274|69.0,24.786913
9|411|9|411|vc|2|2|274|2|274|69.0,24.870327
9|411|9|411|vc|3|2|274|2|274|69.0,25.029022
9|411|9|411|vc|4|2|274|2|274|69.0,24.960589
9|411|9|411|vc|5|2|274|2|274|69.0,25.026862
9|411|9|411|vc|6|2|274|2|274|69.0,24.938490
9|411|9|411|vc|7|2|274|2|274|69.0,24.809834
9|411|9|411|vc|8|2|274|2|274|69.0,24.701863
14|783|14|783|sample|3|71|3|71|6.0,199.405521
14|783|14|783|sample|4|71|4|71|6.0,199.583692
14|783|14|783|sample|5|71|5|71|6.0,196.613574
14|783|14|783|sample|6|71|6|71|6.0,165.692617
14|783|14|783|sample|7|71|7|71|6.0,137.902302
14|783|14|783|sample|8|71|8|71|6.0,169.327801
14|783|14|783|sample|10|71|10|71|6.0,199.991207
14|783|14|783|sample|9|71|9|71|6.0,200.055332
14|783|14|783|sample|12|71|12|71|6.0,160.365580
14|783|14|783|sample|11|71|11|71|6.0,160.886441
14|783|14|783|cc|1|1|71|1|71|69.0,22.793047
14|783|14|783|cc|2|1|71|1|71|69.0,23.481295
14|783|14|783|cc|3|1|71|1|71|69.0,23.676651
14|783|14|783|cc|4|1|71|1|71|69.0,23.669280
14|783|14|783|cc|5|1|71|1|71|69.0,23.657481
