id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,136.874713
9|411|9|411|sample|3|274|3|274|70.0,132.815631
9|411|9|411|sample|5|274|5|274|70.0,158.800645
9|411|9|411|sample|6|274|6|274|70.0,160.932989
9|411|9|411|sample|8|274|8|274|70.0,136.077809
9|411|9|411|sample|7|274|7|274|70.0,134.870768
9|411|9|411|sample|9|274|9|274|70.0,157.488456
9|411|9|411|sample|10|274|10|274|70.0,159.352205
9|411|9|411|sample|12|274|12|274|70.0,135.125909
9|411|9|411|sample|11|274|11|274|70.0,135.264360
9|411|9|411|cc|1|1|274|1|274|69.0,11.922741
9|411|9|411|cc|2|1|274|1|274|69.0,12.152857
9|411|9|411|cc|3|1|274|1|274|69.0,11.843193
9|411|9|411|cc|4|1|274|1|274|69.0,-21.361150
9|411|9|411|cc|5|1|274|1|274|69.0,12.515914
9|411|9|411|cc|6|1|274|1|274|69.0,11.979954
9|411|9|411|cc|7|1|274|1|274|69.0,12.145527
9|411|9|411|cc|8|1|274|1|274|69.0,12.959075
9|411|9|411|vc|1|2|274|2|274|69.0,20.331825
9|411|9|411|vc|2|2|274|2|274|69.0,20.164196
9|411|9|411|vc|3|2|274|2|274|69.0,20.766283
9|411|9|411|vc|4|2|274|2|274|69.0,20.225700
9|411|9|411|vc|5|2|274|2|274|69.0,20.723324
9|411|9|411|vc|6|2|274|2|274|69.0,20.086412
9|411|9|411|vc|7|2|274|2|274|69.0,20.013363
9|411|9|411|vc|8|2|274|2|274|69.0,20.032564
14|783|14|783|sample|3|71|3|71|6.0,138.642423
14|783|14|783|sample|4|71|4|71|6.0,174.354243
14|783|14|783|sample|5|71|5|71|6.0,178.773048
14|783|14|783|sample|6|71|6|71|6.0,181.219678
14|783|14|783|sample|7|71|7|71|6.0,136.713026
14|783|14|783|sample|8|71|8|71|6.0,134.529036
14|783|14|783|sample|10|71|10|71|6.0,141.637968
14|783|14|783|sample|9|71|9|71|6.0,173.863128
14|783|14|783|sample|12|71|12|71|6.0,101.079317
14|783|14|783|sample|11|71|11|71|6.0,134.481232
14|783|14|783|cc|1|1|71|1|71|69.0,12.905533
14|783|14|783|cc|2|1|71|1|71|69.0,11.507379
14|783|14|783|cc|3|1|71|1|71|69.0,11.069235
14|783|14|783|cc|4|1|71|1|71|69.0,11.081243
14|783|14|783|cc|5|1|71|1|71|69.0,11.307309
14|783|14|783|cc|6|1|71|1|71|69.0,11.106403
14|783|14|783|cc|7|1|71|1|71|69.0,11.354965
14|783|14|783|cc|8|1|71|1|71|69.0,11.053171
14|783|14|783|vc|1|2|71|2|71|69.0,20.921675
14|783|14|783|vc|2|2|71|2|71|69.0,21.196632
14|783|14|783|vc|3|2|71|2|71|69.0,20.752419
14|783|14|783|vc|4|2|71|2|71|69.0,20.705882
14|783|14|783|vc|5|2|71|2|71|69.0,20.384070
14|783|14|783|vc|6|2|71|2|71|69.0,20.373930
14|783|14|783|vc|7|2|71|2|71|69.0,20.610614
14|783|14|783|vc|8|2|71|2|71|69.0,20.378762
14|491|14|491|sample|10|99|10|99|6.0,157.305769
14|491|14|491|sample|9|99|9|99|6.0,153.161979
14|491|14|491|sample|12|99|12|99|6.0,147.644580
14|491|14|491|sample|11|99|11|99|6.0,150.068703
14|491|14|491|sample|4|99|4|99|44.0,163.481402
14|491|14|491|sample|3|99|3|99|44.0,165.432029
14|491|14|491|sample|6|99|6|99|44.0,157.443700
14|491|14|491|sample|5|99|5|99|44.0,156.865901
14|491|14|491|sample|7|99|7|99|63.0,139.679460
14|491|14|491|sample|8|99|8|99|63.0,139.517145
14|491|14|491|cc|1|1|99|1|99|69.0,9.765355
14|491|14|491|cc|2|1|99|1|99|69.0,9.978356
14|491|14|491|cc|3|1|99|1|99|69.0,10.090735
14|491|14|491|cc|4|1|99|1|99|69.0,9.669617
14|491|14|491|cc|5|1|99|1|99|69.0,-23.577087
14|491|14|491|cc|6|1|99|1|99|69.0,10.024688
14|491|14|491|cc|7|1|99|1|99|69.0,-23.612312
14|491|14|491|cc|8|1|99|1|99|69.0,10.192911
14|491|14|491|vc|1|2|99|2|99|69.0,20.004778
14|491|14|491|vc|2|2|99|2|99|69.0,21.367582
14|491|14|491|vc|3|2|99|2|99|69.0,20.591197
14|491|14|491|vc|4|2|99|2|99|69.0,20.273032
14|491|14|491|vc|5|2|99|2|99|69.0,19.712433
14|491|14|491|vc|6|2|99|2|99|69.0,-13.020217
