rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.68604,1.57266,0.571941,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.68604,1.46587,0.335514,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.68604,1.46261,0.564576,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.68604,1.30812,0.529441,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.68604,1.62714,0.447178,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.68604,1.80526,0.609219,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.68604,1.53697,0.629497,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.68604,1.50567,0.737677,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.68604,1.42261,0.404019,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.68604,1.68955,0.562115,0.0534948,0.206606,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.34783,-0.123209,0.00074485,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.34783,-0.719681,0.113228,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.34783,0.886922,0.302705,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.34783,-3.21339,0.339128,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.34783,0.920099,196.909,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.34783,-2.67502,12.5434,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.34783,-0.463241,0.725588,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.34783,2.16595,0.473229,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.34783,3.36026,193.235,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.34783,1.8773,2.7926,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.34783,0.395507,27.3002,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.34783,1.03468,2.72692,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.34783,-0.086142,0.648505,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.34783,-1.07949,0.565685,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.34783,-1.48151,0.515183,0.0534948,0.206606,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.34783,-1.30325,0.119702,0.0534948,0.206606,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0.926851,0.781571,13.2722,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0.926851,1.02993,15.784,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0.926851,0.736357,4.32834,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0.926851,0.76538,5.81734,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0.926851,1.44344,0.057973,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0.926851,1.36882,0.0659778,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0.926851,0.725183,12.6212,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0.926851,0.536266,13.8358,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0.926851,1.6356,0.0242847,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0.926851,1.9321,0.0256728,0.0534945,0.206605,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,1.50566,0.0178727,2.67455,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,1.50566,1.90884,8.35579,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,1.50566,-1.56318,115.959,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,1.50566,-1.14619,1.51133,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,1.50566,0.749279,0.00354822,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,1.50566,-2.87296,0.107622,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,1.50566,2.52445,0.00196503,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,1.50566,-1.85959,11.3478,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,1.50566,1.50091,0.853814,0.0534945,0.206605,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,1.50566,-1.77455,0.593891,0.0534945,0.206605,False,69.0|71,783
