id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.645408,6.05301e-09,0,-6.73362e-09,0.637602,-2.4647e-14,0,-9.9476e-14,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.0683077,1.68149e-09,0,-6.93198e-09,0.0812104,1.20126e-13,0,-5.17808e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.716398,-6.68887e-09,0,-9.27548e-09,0.725313,-6.9611e-14,0,2.69118e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.803658,5.32731e-11,0,4.41593e-09,0.804066,2.65787e-13,0,2.62013e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.372498,-5.14844e-09,0,3.32695e-09,0.376245,-3.6493e-13,0,3.49054e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.290897,2.08271e-09,0,-2.4246e-09,0.306014,-3.2041e-13,0,-3.67706e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.675911,3.64245e-09,0,-4.80708e-09,0.653506,7.70495e-14,0,5.86198e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.797597,-1.14305e-09,0,-1.3033e-09,0.78794,-4.68403e-13,0,1.15019e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.276745,4.05106e-09,0,1.1174e-08,0.275039,1.12466e-13,0,-3.43725e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.399192,1.74847e-09,0,-7.2403e-09,0.398626,-7.53841e-14,0,-1.35003e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.00447816,-9.28285e-10,0,-6.8131e-09,-0.00455431,7.52776e-12,0,-7.82441e-12,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.228345,-1.6825e-09,0,9.78942e-09,-4.64688e-07,5.77316e-15,0,-1.24345e-14,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0951711,5.68117e-09,0,-5.17657e-09,1.59123e-07,2.66454e-15,0,2.57572e-14,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0079176,-7.44642e-11,0,7.30637e-10,0.00820178,-1.42997e-13,0,3.06377e-12,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.00627035,2.37027e-09,0,-5.75784e-09,4.37736e-07,7.54952e-15,0,2.35367e-14,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.129964,4.95258e-09,0,6.69841e-09,2.28075e-07,1.33227e-15,0,1.11022e-14,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.0204446,-2.81587e-10,0,-2.79503e-09,7.05359e-08,7.54952e-15,0,-1.5099e-14,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0418159,-3.14953e-10,0,5.86146e-09,-2.3362e-07,8.43769e-15,0,5.55112e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0354084,1.94152e-09,0,-1.41105e-09,-4.9036e-07,-1.73195e-14,0,4.44089e-14,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.225527,5.47233e-10,0,-2.87539e-09,-5.37625e-07,2.66454e-15,0,5.77316e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.259204,-6.91304e-10,0,3.33272e-09,6.82043e-07,-1.5099e-14,0,4.88498e-15,69.0|274,411
