rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.616977,1.71614e-08,0,-1.19823e-07,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.11098,3.85972e-08,0,-2.31727e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.641519,-2.55602e-09,0,7.5188e-09,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.814563,1.39154e-09,0,-1.10051e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.451326,2.11428e-08,0,6.00642e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.304389,-2.29566e-08,0,5.60303e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.758028,2.43864e-08,0,3.63423e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.904169,-4.22822e-08,0,-9.31417e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.313291,2.16276e-08,0,1.71645e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.450602,5.7478e-09,0,-2.21417e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.00964214,-3.29989e-08,0,1.27668e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.575029,1.57565e-08,0,-2.19303e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-2.66885,-2.21255e-09,0,-6.79597e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-2.02864,-1.16686e-08,0,6.20548e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0226051,2.78658e-08,0,-6.48036e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.146385,-6.80081e-09,0,1.08376e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.977296,-2.05521e-08,0,4.98149e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.122516,8.97438e-09,0,-1.18056e-07,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.430624,-2.13433e-08,0,-2.75606e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.67339,1.77932e-08,0,-5.23139e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.206909,-1.74001e-08,0,-4.80246e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.30379,-1.55569e-08,0,1.27777e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.548576,2.38532e-08,0,-9.37193e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-1.76187,2.26647e-08,0,-2.0488e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,3.03262,4.72907e-08,0,7.05597e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.03884,-5.79686e-08,0,-7.39814e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.314728,1.76163e-08,0,4.35355e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-0.136231,8.62443e-09,0,-2.14793e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.0585801,5.27192e-09,0,-3.86419e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.215269,-1.53737e-08,0,-2.7084e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.40873,-2.56477e-08,0,7.62659e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-1.13873,-3.87019e-09,0,9.39085e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-1.13242,-5.6937e-08,0,-1.76046e-09,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-1.06195,2.15634e-09,0,-1.49205e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-0.41509,3.80805e-08,0,-3.07679e-09,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-0.251214,-1.09892e-08,0,3.86059e-09,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.3674,3.33621e-08,0,-3.74763e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,1.71035,-3.9562e-09,0,-2.56268e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,-1.37235,1.76505e-08,0,5.09487e-08,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-0.890373,-1.50612e-08,0,7.31249e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,2.89592,-1.49487e-09,0,9.44398e-09,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.862388,4.09745e-08,0,3.73634e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-0.0239892,2.99536e-08,0,-1.11193e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.933527,-5.05345e-08,0,-6.60013e-08,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.69498,-2.57148e-08,0,-7.42136e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.77148,-5.3397e-08,0,7.19142e-08,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-0.477728,-5.64997e-09,0,8.85281e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.65058,-1.82336e-08,0,-1.40913e-08,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.0495692,2.19293e-08,0,-3.64219e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-3.08486,-1.25693e-09,0,3.21456e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.961438,1.99132e-08,0,7.20629e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-1.8175,5.98441e-09,0,1.23396e-07,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.0106715,2.18185e-08,0,8.499e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.0196826,1.51558e-08,0,3.43999e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.0912808,-2.4943e-08,0,-7.88218e-09,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.0125691,-4.02102e-08,0,5.36653e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-1.36885,1.31692e-08,0,3.60408e-08,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-1.07643,2.70641e-08,0,-5.80641e-08,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-0.764732,-8.23527e-09,0,1.94408e-08,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-0.702626,1.23334e-08,0,-5.62695e-09,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,-0.197656,3.90535e-08,0,-3.90561e-08,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,-0.284962,5.7118e-09,0,-3.64366e-08,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,1.7887,-3.80397e-08,0,4.09785e-08,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.204805,9.33591e-09,0,7.04506e-08,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,1.82111,8.33743e-09,0,-6.07722e-08,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,-3.43569,3.85035e-08,0,2.33462e-08,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,-0.780712,1.17728e-08,0,-1.46382e-08,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,-0.750254,1.11052e-08,0,-3.25906e-08,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,1.86805,5.16445e-08,0,2.65074e-08,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,-2.17477,4.66251e-08,0,-1.27773e-07,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,2.42378,-4.99584e-08,0,3.39687e-08,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,2.56666,-2.86665e-08,0,4.85001e-08,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.612981,2.02046e-08,0,-4.09666e-08,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,-1.01147,-2.25854e-08,0,-2.57126e-08,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,-0.46673,-2.99156e-08,0,1.0272e-08,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.0984357,7.05152e-08,0,1.03973e-07,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,-0.439062,-2.50054e-08,0,-8.62493e-08,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,1.97922,-1.84723e-08,0,2.16869e-09,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,2.73184,-4.4574e-09,0,-4.59705e-08,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,3.00645,3.51045e-08,0,-7.69685e-08,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,2.47896,1.76037e-08,0,4.54744e-08,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,2.78931,-2.82397e-08,0,7.26356e-08,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,-3.08393,1.70795e-08,0,3.48605e-08,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,-2.96658,2.56121e-09,0,8.85386e-08,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,-2.90538,2.62244e-08,0,-9.29417e-08,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,-2.83487,2.35883e-08,0,-1.02722e-08,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,-0.434443,5.13194e-09,0,2.83793e-08,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,-0.476311,-2.73967e-08,0,-7.10764e-08,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,1.51285,6.2423e-09,0,-1.4565e-07,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.645563,3.90671e-08,0,5.07532e-08,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,1.58382,-4.21351e-08,0,9.51438e-08,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.62934,1.25175e-08,0,3.77361e-08,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,1.12907,2.95253e-08,0,6.76695e-08,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,-1.12816,-2.45721e-08,0,6.68863e-09,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,-0.939875,4.76489e-09,0,5.88983e-09,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,-2.39263,2.38925e-08,0,7.99679e-08,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,1.09947,1.21406e-08,0,-2.45643e-08,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,1.85876,3.46744e-09,0,4.22045e-08,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,-0.067212,-3.29703e-08,0,-1.39015e-08,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.396329,5.51456e-09,0,-6.74991e-08,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,-1.1039,1.96841e-08,0,1.01929e-08,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,-1.10168,-1.62208e-08,0,-7.96194e-08,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,-1.15303,-1.46217e-08,0,-4.04656e-08,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,-0.950404,2.59677e-08,0,7.8997e-09,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.295733,-6.77252e-08,0,2.3325e-08,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.384321,-6.69791e-08,0,5.64601e-08,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.32419,4.06989e-09,0,1.70677e-08,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.386867,1.25207e-08,0,4.6735e-08,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-1.33264,7.5486e-09,0,-4.61714e-08,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-1.50122,-2.79188e-08,0,7.52636e-08,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-0.741528,3.06632e-08,0,7.82195e-08,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-0.748806,-2.29614e-08,0,3.13875e-08,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.700874,-1.48544e-08,0,-7.23862e-08,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.421849,-4.93447e-08,0,-3.29057e-08,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,1.02489,2.68516e-09,0,9.45735e-08,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-0.572652,3.95157e-08,0,-8.23756e-08,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,-1.8275,3.49575e-10,0,1.41973e-08,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0.692372,-1.28261e-08,0,2.28114e-08,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0.0388389,1.54417e-08,0,-6.87248e-08,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,1.1079,5.52244e-08,0,-4.8118e-08,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0.00594869,-5.94285e-08,0,7.5541e-08,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,1.00263,3.26438e-09,0,3.97201e-08,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,-2.70647,1.62371e-08,0,-3.33601e-08,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,-1.97769,4.10449e-08,0,-5.73538e-08,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,-1.38719,4.39986e-08,0,9.93045e-08,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0.0302379,4.46215e-08,0,7.99597e-08,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,-1.9018,-1.21954e-08,0,-5.72336e-08,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,1.73801,1.59109e-08,0,7.04077e-08,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,-0.0736075,1.98108e-08,0,-8.7059e-09,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,2.32068,-3.16334e-08,0,5.30707e-08,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,-1.83168,5.13908e-08,0,6.54292e-08,65.0|103,1197
