id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.520156,1.48474,-7.08766,0.513356,1.48147,-6.7052,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.353098,1.48474,-6.50218,0.351346,1.48147,-6.70523,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.565184,1.48474,-6.51583,0.556827,1.48147,-6.70512,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.584326,1.48474,-7.67197,0.578564,1.48147,-6.70508,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.436704,1.48474,-6.86515,0.427325,1.48147,-6.70528,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.410544,1.48474,-6.99588,0.407811,1.48147,-6.70525,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.52277,1.48474,-6.27033,0.518553,1.48147,-6.7051,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.585506,1.48474,-6.92144,0.581571,1.48147,-6.70511,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.399107,1.48474,-6.95144,0.397018,1.48147,-6.70524,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.445518,1.48474,-6.66709,0.435143,1.48147,-6.70522,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.0924252,1.48474,-6.63882,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0927678,1.48474,-6.52672,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0940132,1.48474,-6.88648,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0938313,1.48474,-6.90875,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0941151,1.48474,-6.96938,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0949813,1.48474,-6.71606,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0948163,1.48474,-6.67457,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.0935156,1.48474,-7.19068,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.0938245,1.48474,-6.93979,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.092998,1.48474,-6.80468,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0957586,1.48474,-7.05867,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.0924251,1.48474,-6.58829,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.0927001,1.48474,-6.6447,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.0942309,1.48474,-6.75166,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.094754,1.48474,-6.63868,0.0925995,1.48147,-6.70512,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.0948308,1.48474,-6.87794,0.0925995,1.48147,-6.70512,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.189172,1.12644,-8.49629,0.186783,1.12276,-8.29854,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.203377,1.12644,-7.95166,0.199644,1.12276,-8.29853,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.197028,1.12644,-8.06176,0.194518,1.12276,-8.29851,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.185489,1.12644,-8.45309,0.182546,1.12276,-8.29852,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0634907,1.12644,-8.28649,0.0619134,1.12276,-8.29854,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0696372,1.12644,-8.28567,0.0684768,1.12276,-8.29854,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0689066,1.12644,-8.06575,0.0675676,1.12276,-8.29852,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0768554,1.12644,-8.42915,0.0753908,1.12276,-8.29852,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.150738,1.12644,-8.64358,0.148825,1.12276,-8.2985,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.162328,1.12644,-8.18049,0.1592,1.12276,-8.29851,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.252379,1.12644,-8.08018,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.257927,1.12644,-7.89962,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.254383,1.12644,-8.29148,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.2575,1.12644,-8.37786,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.255405,1.12644,-8.32095,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.252844,1.12644,-8.16325,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.260697,1.12644,-8.14193,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.255872,1.12644,-7.70151,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.257956,1.12644,-8.30422,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.257898,1.12644,-8.38327,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.252163,1.12644,-7.98705,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.255194,1.12644,-8.07001,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.25551,1.12644,-8.01489,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.253192,1.12644,-8.14009,0.255704,1.12276,-8.29851,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.256466,1.12644,-8.08879,0.255704,1.12276,-8.29851,69.0|322,152
