id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|vc|7|2|274|2|274|69.0,0,4.30784e-10,2.14297e-09,-1.99499e-09,0,0,0,3.41061e-12,1.49245e-11,2.23617e-11,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-2.87252e-09,-6.66605e-10,9.65977e-10,0,0,0,1.46656e-11,-5.37104e-12,1.8771e-11,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,3.48808e-11,6.91404e-09,-3.54976e-09,0,0,0,-2.95586e-12,-2.68987e-11,-3.8181e-11,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,2.76086e-09,-4.52834e-09,4.35396e-09,0,0,0,5.57066e-12,-1.65574e-11,-3.69531e-11,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,6.69507e-11,1.29228e-09,-3.20524e-09,0,0,0,-7.27596e-12,-7.51577e-12,-5.20046e-11,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,3.37794e-09,-2.6647e-10,-3.03787e-09,0,0,0,1.13687e-12,1.54567e-11,-2.65485e-11,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,-2.68699e-11,-1.35096e-09,1.39686e-09,0,0,0,-8.41283e-12,1.6831e-12,-2.55556e-11,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,2.60906e-09,2.63831e-09,-2.07291e-09,0,0,0,2.04636e-12,3.1935e-11,4.37446e-11,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,1.57465e-09,4.09129e-09,-2.37775e-09,0,0,0,-6.70752e-12,1.46205e-11,2.50786e-11,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,2.23054e-10,6.68585e-10,-4.69776e-09,0,0,0,-1.56888e-11,1.89468e-11,2.47571e-11,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,-4.42545e-10,-6.45245e-10,-1.20914e-09,0,0,0,3.86535e-12,-1.5953e-11,-4.20104e-11,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,8.82599e-10,-4.45919e-09,-7.54974e-10,0,0,0,5.11591e-12,-2.13265e-11,8.86846e-12,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,-3.01842e-10,4.7238e-10,-1.07151e-09,0,0,0,-1.20508e-11,1.50426e-11,1.41869e-11,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,7.45486e-10,4.27542e-09,3.82201e-09,0,0,0,-2.95586e-12,5.33174e-12,1.8523e-11,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,2.46557e-09,4.03404e-09,2.40058e-09,0,0,0,1.95541e-11,1.66456e-11,1.67555e-12,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,1.58072e-09,9.02065e-10,1.22889e-09,0,0,0,2.50111e-11,-5.12812e-12,-2.77347e-11,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,5.53317e-10,1.38493e-09,-7.0631e-09,0,0,0,-3.18323e-12,4.32054e-12,-2.81872e-11,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,-1.45201e-09,1.33302e-09,-3.41646e-09,0,0,0,1.81899e-12,-2.39342e-12,4.51847e-11,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,6.81056e-10,-4.60779e-10,2.34099e-10,0,0,0,3.41061e-12,-1.46465e-11,-3.5044e-11,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,1.74908e-09,-1.25081e-09,-3.36175e-09,0,0,0,4.77485e-12,-4.93272e-12,-8.90084e-11,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,-9.79163e-10,-3.43825e-10,-1.20945e-09,0,0,0,-1.36424e-12,-1.12363e-11,5.57669e-11,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,-2.51367e-10,-2.55185e-09,6.93262e-10,0,0,0,-4.54747e-12,-1.00324e-11,4.08198e-11,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,-2.4887e-09,4.48359e-09,-3.97095e-09,0,0,0,1.56888e-11,1.69273e-11,1.35865e-11,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,-8.31724e-10,3.3435e-11,2.28892e-09,0,0,0,-1.15961e-11,1.46065e-11,7.20268e-12,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,-6.98859e-10,-8.30095e-10,1.06966e-09,0,0,0,-1.26192e-11,1.88272e-12,2.96607e-11,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,-2.86315e-11,-2.44926e-10,-3.30661e-10,0,0,0,1.26192e-11,-1.87443e-11,-2.43894e-12,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,-3.41061e-14,1.17062e-09,-3.98878e-09,0,0,0,1.18234e-11,-2.47402e-11,-5.28733e-12,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,6.16404e-11,-1.97734e-09,-7.9913e-09,0,0,0,-9.54969e-12,2.20906e-11,-2.55378e-11,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,4.83592e-10,-3.1475e-09,2.66422e-09,0,0,0,-3.04681e-11,-2.88947e-11,6.56781e-11,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0,-2.95403e-09,-1.32568e-09,-3.2954e-09,0,0,0,1.27329e-11,-4.21239e-11,2.834e-11,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0,-3.951e-10,-2.9883e-09,-1.26464e-09,0,0,0,-1.02318e-11,1.58757e-11,-2.85327e-11,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0,1.54905e-09,-4.88977e-10,2.62902e-09,0,0,0,-8.18545e-12,-2.94942e-11,2.73381e-11,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,0,4.25412e-10,1.19611e-09,-7.41945e-09,0,0,0,-3.41061e-12,-1.29767e-11,-1.79678e-11,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0,-1.76409e-10,-7.29666e-10,-1.9002e-09,0,0,0,-1.7053e-12,-2.1826e-11,-1.7307e-11,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0,-1.03666e-09,3.43363e-09,-3.10476e-10,0,0,0,6.82121e-13,-2.29008e-11,-5.54401e-12,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0,6.14161e-10,2.12623e-09,3.76271e-09,0,0,0,9.09495e-12,1.63923e-11,5.09353e-11,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0,-1.65899e-09,1.55897e-09,6.58117e-09,0,0,0,-1.40972e-11,-3.14377e-11,1.04805e-11,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0,1.6691e-09,3.22055e-09,-6.99159e-10,0,0,0,-1.20508e-11,8.44724e-12,3.56337e-11,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0,-2.33269e-09,3.56234e-09,-1.68502e-09,0,0,0,2.04636e-11,1.97518e-11,9.39462e-11,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0,2.21002e-09,1.08697e-10,-2.17706e-09,0,0,0,-2.52385e-11,3.98925e-12,-9.30189e-12,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,0,-2.58619e-09,3.01256e-10,-2.66384e-09,0,0,0,-1.18234e-11,-2.98468e-11,-7.45675e-11,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,0,-5.93692e-10,4.26357e-09,-2.79292e-09,0,0,0,-1.13687e-12,2.14948e-11,-3.4162e-11,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0,5.30756e-10,3.5886e-09,-1.77242e-09,0,0,0,7.04858e-12,1.3141e-11,-2.61124e-11,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0,5.01629e-10,-2.08226e-09,2.23049e-09,0,0,0,1.20508e-11,-3.45901e-11,1.74261e-11,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0,1.98081e-09,2.73738e-09,4.71591e-09,0,0,0,-1.15961e-11,9.0723e-12,-3.35785e-11,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0,3.29609e-09,-4.35603e-09,-2.96642e-09,0,0,0,-1.20508e-11,-3.83524e-11,-8.07798e-12,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0,-1.25243e-09,1.51686e-09,-1.78688e-09,0,0,0,4.38831e-11,-2.06273e-11,-8.13611e-11,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0,-4.86658e-10,-4.41882e-09,-1.03492e-10,0,0,0,2.0691e-11,-1.50333e-11,-2.87814e-11,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0,2.6251e-09,-1.39628e-10,-4.36481e-09,0,0,0,-7.95808e-12,2.64908e-11,2.68652e-11,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0,1.27773e-09,-8.57972e-10,3.50861e-09,0,0,0,-5.00222e-12,-1.48295e-11,-9.59233e-14,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0,7.4596e-10,-2.82683e-09,2.72323e-09,0,0,0,2.95586e-12,-1.68787e-11,4.01936e-11,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,0,7.00873e-10,1.2537e-09,5.23536e-09,0,0,0,-3.41061e-13,-1.22988e-11,-5.43539e-11,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0,8.35527e-10,-2.25518e-09,-6.34573e-09,0,0,0,8.6402e-12,8.57581e-12,5.08562e-11,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0,-1.72149e-09,1.11543e-10,3.04384e-09,0,0,0,-9.20863e-12,4.26357e-11,-2.74736e-11,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0,3.07841e-09,-7.86774e-10,-6.476e-10,0,0,0,-7.16227e-12,2.65765e-12,-2.69456e-11,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,0,9.63575e-10,1.9101e-09,1.49643e-09,0,0,0,-2.95586e-12,3.668e-11,-2.16307e-11,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,0,1.55805e-09,-1.64096e-10,2.68347e-09,0,0,0,-1.25056e-11,-1.09648e-11,7.77334e-12,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,0,-9.84189e-10,-2.22739e-10,-1.22632e-09,0,0,0,-3.06954e-11,3.31124e-12,-7.92504e-11,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,0,-1.94698e-09,1.68994e-09,-1.52602e-10,0,0,0,-4.54747e-13,-1.83752e-11,2.90212e-11,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,0,1.43546e-09,-1.19743e-09,2.30093e-09,0,0,0,-5.68434e-12,-2.11205e-11,-3.58344e-11,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,0,1.16319e-09,-2.95687e-11,7.28243e-10,0,0,0,3.52429e-12,-8.98193e-12,-5.87717e-11,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,0,1.24436e-09,3.08595e-09,5.44505e-09,0,0,0,-1.02318e-11,5.41789e-12,1.01608e-12,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,0,2.32482e-09,6.52468e-10,2.87841e-09,0,0,0,7.27596e-12,2.31395e-11,-4.86633e-11,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0,6.87856e-10,-2.3945e-09,4.31161e-10,0,0,0,-5.79803e-12,1.4815e-11,1.99805e-11,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,0,-1.03467e-09,-1.85199e-09,-1.13214e-09,0,0,0,-1.27329e-11,2.66542e-12,-2.25122e-11,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0,4.27297e-10,-1.50906e-09,7.48619e-10,0,0,0,-4.66116e-12,1.50835e-11,2.07541e-11,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0,5.07606e-10,-3.18129e-09,1.73819e-09,0,0,0,-1.18234e-11,1.78555e-11,2.87756e-11,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0,1.65035e-09,-1.33758e-09,5.16313e-09,0,0,0,7.04858e-12,-1.50577e-11,3.085e-11,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,0,-1.96831e-09,1.92023e-09,2.98729e-09,0,0,0,-4.77485e-12,-1.47953e-11,3.11084e-12,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0,2.81568e-09,-1.14745e-09,-3.86561e-09,0,0,0,1.18234e-11,-2.22629e-11,1.91558e-11,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0,8.35532e-10,-3.47703e-09,-1.47159e-09,0,0,0,1.50067e-11,-2.07048e-11,1.24567e-11,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,0,-1.87879e-09,8.42383e-10,-4.47313e-09,0,0,0,-7.38964e-12,7.94431e-12,1.47651e-11,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0,-2.67352e-11,-3.59661e-10,-5.76719e-09,0,0,0,3.18323e-12,-3.70801e-11,-1.36025e-12,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0,2.2485e-09,-1.18856e-09,5.4575e-10,0,0,0,-3.06954e-12,-2.36215e-11,3.82911e-11,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0,-2.15666e-09,4.95608e-11,5.33142e-09,0,0,0,-1.84173e-11,1.94034e-11,-1.56457e-11,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0,-4.70594e-10,4.57514e-09,-3.79905e-09,0,0,0,3.86535e-12,-1.93121e-11,-1.73648e-11,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0,-2.07445e-09,8.08711e-10,-4.19603e-09,0,0,0,7.7307e-12,-2.12543e-11,-3.2657e-11,0,0,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,0,-2.50284e-09,1.69634e-10,-3.10394e-09,0,0,0,7.50333e-12,-1.90514e-12,4.386e-11,0,0,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0,9.63161e-10,-2.39053e-09,2.55821e-09,0,0,0,-8.86757e-12,-8.00693e-12,-2.3034e-11,0,0,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0,1.27706e-09,-1.47555e-09,-4.9384e-11,0,0,0,5.34328e-12,-7.74092e-12,-4.12101e-11,0,0,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0,1.30745e-09,7.67466e-11,1.56801e-09,0,0,0,2.84217e-12,-1.83419e-11,2.43654e-11,0,0,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,0,9.56982e-11,-1.98024e-09,-3.82963e-09,0,0,0,9.66338e-12,-1.53161e-11,4.48086e-12,0,0,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,0,-8.82108e-10,-6.09816e-09,1.34511e-08,0,0,0,-3.63798e-12,-2.0739e-12,4.42748e-11,0,0,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,0,-8.57429e-10,-1.60854e-09,3.02859e-09,0,0,0,1.20508e-11,-1.76291e-11,1.53815e-11,0,0,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,0,-6.19294e-10,-4.28783e-10,4.36933e-09,0,0,0,1.90994e-11,-4.06786e-12,1.20579e-11,0,0,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,0,-1.59646e-09,-2.39423e-09,2.03881e-09,0,0,0,6.59384e-12,-1.39384e-11,7.36953e-11,0,0,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,0,6.36203e-11,-1.31152e-09,-4.02389e-09,0,0,0,7.27596e-12,-3.88756e-12,-1.25144e-11,0,0,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0,2.16043e-09,3.35513e-09,-8.31987e-09,0,0,0,-1.93268e-12,-2.15501e-11,6.19265e-11,0,0,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0,-1.2575e-09,1.46357e-09,5.86236e-09,0,0,0,-1.76215e-11,-6.85374e-12,-2.61116e-11,0,0,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0,2.12938e-09,4.84109e-09,-3.94349e-09,0,0,0,-9.32232e-12,-1.30147e-11,-2.79403e-11,0,0,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0,-1.82418e-09,1.97763e-09,-1.84655e-09,0,0,0,-1.56888e-11,-2.0568e-11,-3.73088e-11,0,0,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0,-2.56499e-10,-1.09886e-09,5.83643e-09,0,0,0,-1.65983e-11,-1.79485e-11,4.59073e-11,0,0,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,0,-2.75382e-09,-3.73136e-09,3.61226e-10,0,0,0,1.11413e-11,1.36193e-11,6.18261e-12,0,0,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,0,5.07313e-10,5.66601e-10,7.75535e-10,0,0,0,1.31877e-11,-1.3586e-11,3.6815e-13,0,0,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,0,1.53292e-09,-5.23838e-10,-3.80758e-09,0,0,0,2.0691e-11,3.04301e-11,2.5917e-11,0,0,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0,2.29005e-10,2.29803e-09,3.53125e-09,0,0,0,6.59384e-12,-2.79567e-11,-5.27125e-11,0,0,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0,9.79991e-10,-5.59399e-09,1.98663e-09,0,0,0,-5.00222e-12,-3.04055e-11,1.96518e-11,0,0,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0,4.39815e-11,-3.06775e-09,2.6082e-09,0,0,0,7.38964e-12,2.35292e-11,1.20726e-11,0,0,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,0,1.16576e-09,-1.24019e-09,2.34682e-09,0,0,0,-1.04592e-11,4.50506e-12,-4.63896e-12,0,0,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,0,1.85148e-09,-1.87743e-09,1.85718e-09,0,0,0,5.34328e-12,2.56088e-11,1.33089e-11,0,0,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,0,-1.0537e-09,-6.72798e-10,9.52747e-10,0,0,0,3.04681e-11,-1.73657e-11,-7.89546e-11,0,0,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,0,-9.69501e-10,-3.21736e-09,2.36726e-10,0,0,0,-1.84173e-11,-1.91178e-11,2.09948e-11,0,0,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,0,7.62823e-10,-2.40832e-09,9.8933e-11,0,0,0,1.96678e-11,2.99778e-11,-2.97904e-11,0,0,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,0,-1.38685e-09,1.23663e-09,4.38248e-09,0,0,0,1.47793e-12,-5.13545e-12,-3.21156e-11,0,0,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,0,1.94861e-09,-7.33438e-10,-1.8412e-09,0,0,0,-4.88853e-12,1.18825e-11,1.34519e-11,0,0,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,0,4.36254e-10,7.3248e-10,6.19719e-09,0,0,0,7.95808e-12,1.50442e-11,-1.51585e-11,0,0,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,0,1.81074e-09,-2.53297e-10,-3.23478e-09,0,0,0,-5.00222e-12,-2.33715e-11,-1.69766e-11,0,0,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,0,1.76686e-09,1.74325e-09,-3.54546e-09,0,0,0,1.13687e-12,1.09441e-11,3.38165e-11,0,0,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,0,2.01267e-09,3.57089e-09,4.28084e-09,0,0,0,-1.33014e-11,-3.19567e-12,-2.78622e-11,0,0,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,0,6.04286e-10,4.58992e-09,6.97701e-09,0,0,0,6.82121e-12,2.91561e-11,1.90212e-11,0,0,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,0,5.93274e-10,-1.48344e-10,2.87728e-09,0,0,0,-1.93268e-11,6.81899e-12,3.15783e-11,0,0,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,0,1.75072e-09,1.06705e-09,-1.62788e-09,0,0,0,9.66338e-12,4.5125e-12,-2.03411e-11,0,0,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,0,9.39298e-10,1.01863e-09,-3.33487e-09,0,0,0,-1.3074e-11,1.28075e-12,5.39124e-12,0,0,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,0,-1.44995e-09,-8.29395e-10,2.30892e-09,0,0,0,1.77351e-11,-4.17111e-12,-1.6394e-11,0,0,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,0,-1.26076e-09,-3.62654e-09,-4.55331e-09,0,0,0,-4.43379e-12,-4.75175e-13,3.37188e-11,0,0,True,6.0|233,183
14|183|14|183|sample|11|233|11|233|6.0,0,1.33795e-10,1.52236e-09,-3.57571e-09,0,0,0,1.13687e-11,-1.36557e-12,-1.5417e-11,0,0,True,6.0|233,183
14|183|14|183|cc|1|1|233|1|233|69.0,0,1.24145e-09,3.2785e-09,3.81536e-09,0,0,0,-1.61435e-11,3.68949e-12,5.87841e-11,0,0,False,69.0|233,183
