id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,2.73443e-08,0.348557,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|2|1|162,1,2.73443e-08,0.308789,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|3|1|162,1,2.73443e-08,0.379277,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|4|1|162,1,2.73443e-08,0.29347,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|5|1|162,1,2.73443e-08,0.291871,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|6|1|162,1,2.73443e-08,0.366051,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|7|1|162,1,2.73443e-08,0.309061,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|cc|8|1|162,1,2.73443e-08,0.282613,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|sample|10|162,1,2.73431e-08,1.20289,5.58941,0.000179415,3.68074e-08,1,2.73842e-08,1.19753,5.58295,0.000149337,3.64215e-08,True,32.0|162,84
8|84|sample|11|162,1,2.73431e-08,1.01058,5.58996,0.000179415,3.68074e-08,1,2.73842e-08,1.01753,5.58348,0.000149337,3.64215e-08,True,22.0|162,84
8|84|sample|12|162,1,2.73431e-08,1.13489,5.58996,0.000179415,3.68074e-08,1,2.73842e-08,1.15331,5.58348,0.000149337,3.64215e-08,True,22.0|162,84
8|84|sample|3|162,1,2.73431e-08,0.467374,5.5907,0.000179415,3.68074e-08,1,2.73842e-08,0.492648,5.58424,0.000149337,3.64215e-08,True,55.0|162,84
8|84|sample|4|162,1,2.73431e-08,0.462448,5.5907,0.000179415,3.68074e-08,1,2.73842e-08,0.520871,5.58424,0.000149337,3.64215e-08,True,55.0|162,84
8|84|sample|5|162,1,2.73431e-08,0.51953,5.5907,0.000179415,3.68074e-08,1,2.73842e-08,0.55179,5.58424,0.000149337,3.64215e-08,True,55.0|162,84
8|84|sample|6|162,1,2.73431e-08,0.497448,5.5907,0.000179415,3.68074e-08,1,2.73842e-08,0.519277,5.58424,0.000149337,3.64215e-08,True,55.0|162,84
8|84|sample|7|162,1,2.73431e-08,0.966175,5.58941,0.000179415,3.68074e-08,1,2.73842e-08,1.04304,5.58295,0.000149337,3.64215e-08,True,32.0|162,84
8|84|sample|8|162,1,2.73431e-08,1.04029,5.58941,0.000179415,3.68074e-08,1,2.73842e-08,1.09612,5.58295,0.000149337,3.64215e-08,True,32.0|162,84
8|84|sample|9|162,1,2.73431e-08,1.16712,5.58941,0.000179415,3.68074e-08,1,2.73842e-08,1.20939,5.58295,0.000149337,3.64215e-08,True,32.0|162,84
8|84|vc|1|2|162,1,2.73443e-08,0.371864,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|2|2|162,1,2.73443e-08,0.276354,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|3|2|162,1,2.73443e-08,0.40823,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|4|2|162,1,2.73443e-08,0.330379,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|5|2|162,1,2.73443e-08,0.3593,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|6|2|162,1,2.73443e-08,0.367551,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|7|2|162,1,2.73443e-08,0.292338,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|84|vc|8|2|162,1,2.73443e-08,0.299276,5.58886,0.000179415,3.68074e-08,1,2.73853e-08,0.17364,5.5824,0.000149337,3.64215e-08,False,69.0|162,84
8|719|cc|1|1|274,1,2.73443e-08,0.321279,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|2|1|274,1,2.73443e-08,0.342838,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|3|1|274,1,2.73443e-08,0.36483,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|4|1|274,1,2.73443e-08,0.28288,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|5|1|274,1,2.73443e-08,0.355224,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|6|1|274,1,2.73443e-08,0.390686,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|7|1|274,1,2.73443e-08,0.345382,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|cc|8|1|274,1,2.73443e-08,0.318755,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|sample|10|274,1,2.73431e-08,1.75431,5.58935,0.196583,3.68038e-08,1,2.73842e-08,1.78408,5.58289,0.196816,3.64181e-08,True,32.0|274,719
8|719|sample|11|274,1,2.73431e-08,2.06363,5.58929,0.196583,3.68038e-08,1,2.73842e-08,2.13102,5.58283,0.196816,3.64181e-08,True,22.0|274,719
8|719|sample|12|274,1,2.73431e-08,2.51607,5.58929,0.196583,3.68038e-08,1,2.73842e-08,2.47706,5.58283,0.196816,3.64181e-08,True,22.0|274,719
8|719|sample|3|274,1,2.73431e-08,0.406925,5.58927,0.196583,3.68038e-08,1,2.73842e-08,0.443183,5.58281,0.196816,3.64181e-08,True,55.0|274,719
8|719|sample|4|274,1,2.73431e-08,0.401792,5.58927,0.196583,3.68038e-08,1,2.73842e-08,0.435782,5.58281,0.196816,3.64181e-08,True,55.0|274,719
8|719|sample|5|274,1,2.73431e-08,0.537615,5.58927,0.196583,3.68038e-08,1,2.73842e-08,0.606417,5.58281,0.196816,3.64181e-08,True,55.0|274,719
8|719|sample|6|274,1,2.73431e-08,0.618834,5.58927,0.196583,3.68038e-08,1,2.73842e-08,0.618565,5.58281,0.196816,3.64181e-08,True,55.0|274,719
8|719|sample|7|274,1,2.73431e-08,1.68809,5.58935,0.196583,3.68038e-08,1,2.73842e-08,1.7331,5.58289,0.196816,3.64181e-08,True,32.0|274,719
8|719|sample|8|274,1,2.73431e-08,1.71601,5.58935,0.196583,3.68038e-08,1,2.73842e-08,1.74144,5.58289,0.196816,3.64181e-08,True,32.0|274,719
8|719|sample|9|274,1,2.73431e-08,1.69507,5.58935,0.196583,3.68038e-08,1,2.73842e-08,1.797,5.58289,0.196816,3.64181e-08,True,32.0|274,719
8|719|vc|1|2|274,1,2.73443e-08,0.275963,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|vc|2|2|274,1,2.73443e-08,0.238011,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|vc|3|2|274,1,2.73443e-08,0.239949,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|vc|4|2|274,1,2.73443e-08,0.265636,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|vc|5|2|274,1,2.73443e-08,0.257287,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
8|719|vc|6|2|274,1,2.73443e-08,0.319935,5.58934,0.196583,3.68038e-08,1,2.73853e-08,0.17364,5.58287,0.196816,3.64181e-08,False,69.0|274,719
