id,importanceSampling
411|4,134.761462
411|3,143.579263
411|5,160.360434
411|6,165.351863
411|8,136.268042
411|7,137.327442
411|9,157.504568
411|10,162.572102
411|12,136.798012
411|11,134.701104
411|1,82.958915
411|2,147.227638
152|8,146.903430
152|7,146.713532
152|6,151.525578
152|5,151.448127
152|12,139.399652
152|11,140.432698
152|10,146.080172
152|9,151.835197
152|3,145.339207
152|4,146.576230
152|1,77.793637
152|2,150.726028
1056|8,142.071425
1056|7,143.899143
1056|6,117.391766
1056|5,150.569002
1056|12,115.259198
1056|11,142.474625
1056|10,116.522816
1056|9,153.036032
1056|4,145.195733
1056|3,143.460968
1056|1,77.148137
1056|2,163.740963
462|6,203.972281
462|5,201.983128
462|4,203.668338
462|3,202.130112
462|9,141.260148
462|10,143.859712
462|7,153.452636
462|8,153.561703
462|11,127.907094
462|12,165.680396
462|1,91.038115
462|2,161.609835
1159|8,151.392985
1159|7,152.897044
1159|5,158.885187
1159|6,126.468027
1159|11,147.824761
1159|12,157.403676
1159|9,121.546491
1159|10,154.738288
1159|4,162.232921
1159|3,163.271136
1159|1,49.641438
1159|2,158.582951
1197|7,133.533247
1197|8,133.221055
1197|6,139.518632
1197|5,138.673685
1197|12,134.738223
1197|10,109.494998
1197|9,139.127594
1197|3,141.402834
1197|4,145.737604
1197|11,133.902151
1197|1,81.421109
1197|2,159.294732
