id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,84734.9,769.639,1.5517,0.422462,0.391968,84720.5,769.639,1.5517,0.41191,0.407835,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,84734.9,769.639,1.5517,0.251923,0.391968,84720.5,769.639,1.5517,0.233647,0.407835,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,84734.9,769.639,1.5517,0.509168,0.391968,84720.5,769.639,1.5517,0.475462,0.407835,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,84734.9,769.639,1.5517,0.578421,0.391968,84720.5,769.639,1.5517,0.530162,0.407835,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,84734.9,769.639,1.5517,0.322704,0.391968,84720.5,769.639,1.5517,0.318223,0.407835,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,84734.9,769.639,1.5517,0.318205,0.391968,84720.5,769.639,1.5517,0.295374,0.407835,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,84734.9,769.639,1.5517,0.502419,0.391968,84720.5,769.639,1.5517,0.4428,0.407835,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,84734.9,769.639,1.5517,0.503464,0.391968,84720.5,769.639,1.5517,0.501325,0.407835,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,84734.9,769.639,1.5517,0.339493,0.391968,84720.5,769.639,1.5517,0.314742,0.407835,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,84734.9,769.639,1.5517,0.328261,0.391968,84720.5,769.639,1.5517,0.337305,0.407835,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,84734.9,766.878,-0.397621,415.261,0.391968,84720.5,766.878,-0.397621,1.00001,0.407835,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,84734.9,766.878,-0.397621,13731.4,0.391968,84720.5,766.878,-0.397621,1.00001,0.407835,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,84734.9,766.878,-0.397621,212.578,0.391968,84720.5,766.878,-0.397621,1.00001,0.407835,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,84734.9,766.878,-0.397621,1909.59,0.391968,84720.5,766.878,-0.397621,0.999998,0.407835,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,84734.9,766.878,-0.397621,1293.54,0.391968,84720.5,766.878,-0.397621,1,0.407835,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,84734.9,766.878,-0.397621,2074,0.391968,84720.5,766.878,-0.397621,0.999981,0.407835,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,84734.9,766.878,-0.397621,7005.8,0.391968,84720.5,766.878,-0.397621,0.999989,0.407835,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,84734.9,766.878,-0.397621,425.156,0.391968,84720.5,766.878,-0.397621,1,0.407835,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,84734.9,766.878,-0.397621,392.517,0.391968,84720.5,766.878,-0.397621,1.00001,0.407835,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,84734.9,766.878,-0.397621,11442.3,0.391968,84720.5,766.878,-0.397621,1.00002,0.407835,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,84734.9,766.878,-0.397621,243.479,0.391968,84720.5,766.878,-0.397621,1,0.407835,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,84734.9,766.878,-0.397621,5403.25,0.391968,84720.5,766.878,-0.397621,0.999997,0.407835,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,84734.9,766.878,-0.397621,4496.04,0.391968,84720.5,766.878,-0.397621,0.999999,0.407835,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,84734.9,766.878,-0.397621,699.568,0.391968,84720.5,766.878,-0.397621,1.00001,0.407835,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,84734.9,766.878,-0.397621,453.865,0.391968,84720.5,766.878,-0.397621,0.994917,0.407835,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,84734.9,766.878,-0.397621,8806.3,0.391968,84720.5,766.878,-0.397621,1.00001,0.407835,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,84734.9,768.338,0.129707,1.17764e-05,1.61733,84720.6,768.338,0.129707,5.57655e-06,1.61563,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,84734.9,768.338,0.129707,2.98344e-05,1.61733,84720.6,768.338,0.129707,1.22676e-05,1.61563,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,84734.9,768.338,0.129707,2.89526e-05,1.61733,84720.6,768.338,0.129707,1.14612e-05,1.61563,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,84734.9,768.338,0.129707,5.90063e-05,1.61733,84720.6,768.338,0.129707,1.26209e-05,1.61563,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,84734.9,768.338,0.129707,1.56797e-05,1.61733,84720.6,768.338,0.129707,5.80642e-06,1.61563,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,84734.9,768.338,0.129707,3.17484e-05,1.61733,84720.6,768.338,0.129707,1.15412e-05,1.61563,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,84734.9,768.338,2.23335,0.0707177,1.61733,84720.6,768.338,2.23335,0.0628321,1.61563,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,84734.9,768.338,2.23335,0.0708897,1.61733,84720.6,768.338,2.23335,0.0714528,1.61563,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,84734.9,768.338,2.23335,0.174077,1.61733,84720.6,768.338,2.23335,0.168701,1.61563,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,84734.9,768.338,2.23335,0.092655,1.61733,84720.6,768.338,2.23335,0.0862717,1.61563,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,84734.9,766.519,1.29276,203.664,1.61733,84720.6,766.519,1.29276,1,1.61563,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,84734.9,766.519,1.29276,36741.9,1.61733,84720.6,766.519,1.29276,0.999998,1.61563,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,84734.9,766.519,1.29276,467.251,1.61733,84720.6,766.519,1.29276,1.00002,1.61563,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,84734.9,766.519,1.29276,183.72,1.61733,84720.6,766.519,1.29276,0.999999,1.61563,False,69.0|233,705
