rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,9.83441e-06,-1.06655e-05,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,1.73208e-05,3.84635e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,3.55001e-05,1.41506e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-5.13023e-06,4.10361e-07,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,3.72783e-06,-6.02484e-07,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-1.20438e-05,1.05385e-05,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-9.65495e-06,1.09828e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-1.40013e-05,-1.65536e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-1.24213e-05,7.02035e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,1.57005e-05,-1.98082e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,5.85059e-07,2.98223e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,1.55285e-05,-7.42747e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-2.94368e-06,-1.78956e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-7.60769e-06,-4.9052e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,3.57463e-06,-5.14948e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,1.74125e-05,-1.28293e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-5.1364e-06,-2.86678e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,5.34612e-06,1.04345e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-4.31172e-06,-1.68023e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-1.66094e-06,1.12538e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,-1.97373e-05,-3.92002e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,-4.99536e-06,7.43625e-07,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,1.53557e-05,-3.5384e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,1.5137e-05,-2.1421e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,6.04785e-07,-8.93932e-08,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,1.61474e-05,-7.87171e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,6.79545e-06,1.05776e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,-2.28156e-05,-2.35548e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-7.54009e-06,-2.08533e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,-2.60601e-05,1.49847e-06,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,8.27622e-07,1.49651e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,1.50244e-05,-1.22394e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,2.84185e-05,-7.48851e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,1.57967e-05,-7.86617e-06,0,0,False,69.0|274,719
