id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.22589,0.885813,3.03048,-2.5217,2.22943,0.886123,3.03637,-2.51835,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.22589,0.885813,4.35611,-2.52488,2.22943,0.886123,4.33805,-2.51834,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.22589,0.885813,2.86581,-2.51936,2.22943,0.886123,2.87608,-2.51835,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.22589,0.885813,2.73133,-2.53203,2.22943,0.886123,2.72415,-2.51835,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.22589,0.885813,3.56231,-2.53152,2.22943,0.886123,3.56773,-2.51835,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.22589,0.885813,3.7846,-2.51521,2.22943,0.886123,3.75114,-2.51835,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.22589,0.885813,2.99738,-2.51803,2.22943,0.886123,2.99257,-2.51835,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.22589,0.885813,2.79072,-2.51005,2.22943,0.886123,2.767,-2.51835,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.22589,0.885813,3.76875,-2.50608,2.22943,0.886123,3.75862,-2.51835,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.22589,0.885813,3.48392,-2.5313,2.22943,0.886123,3.51143,-2.51835,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,2.22589,0.791853,12.6564,-2.51456,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,2.22589,0.791853,10.9091,-2.51038,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,2.22589,0.791853,12.0013,-2.52233,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,2.22589,0.791853,10.9492,-2.51681,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,2.22589,0.791853,10.1659,-2.51667,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,2.22589,0.791853,9.54966,-2.5165,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,2.22589,0.791853,11.3384,-2.52395,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,2.22589,0.791853,12.3257,-2.52491,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,2.22589,0.791853,10.5143,-2.51602,2.22943,0.790064,7.64704,-2.51835,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,2.22589,0.791853,11.9016,-2.51526,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,2.22589,0.791853,12.1961,-2.50983,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,2.22589,0.791853,9.61676,-2.52439,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,2.22589,0.791853,11.7276,-2.52301,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,2.22589,0.791853,12.8336,-2.51041,2.22943,0.790064,7.64704,-2.51835,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,2.22589,0.791853,11.23,-2.51896,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,2.22589,0.791853,10.2366,-2.51996,2.22943,0.790064,7.64705,-2.51835,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,2.22589,0.630917,4.00521,-4.54232,2.22943,0.630903,4.00076,-4.53204,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,2.22589,0.630917,3.77505,-4.53283,2.22943,0.630903,3.80866,-4.53204,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,2.22589,0.630917,3.65329,-4.50622,2.22943,0.630903,3.7033,-4.53204,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,2.22589,0.630917,3.8463,-4.52791,2.22943,0.630903,3.87385,-4.53204,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,2.22589,0.551751,6.26226,-4.51582,2.22943,0.552371,6.27802,-4.53204,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,2.22589,0.551751,5.84802,-4.5426,2.22943,0.552371,5.83942,-4.53204,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,2.22589,0.551751,5.90333,-4.52293,2.22943,0.552371,5.92202,-4.53204,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,2.22589,0.551751,5.35243,-4.5269,2.22943,0.552371,5.44009,-4.53204,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,2.22589,0.600378,4.33687,-4.5147,2.22943,0.601067,4.37197,-4.53204,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,2.22589,0.600378,4.15958,-4.51663,2.22943,0.601067,4.1478,-4.53204,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,2.22589,0.791827,9.253,-4.53623,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,2.22589,0.791827,12.2697,-4.53488,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,2.22589,0.791827,9.81371,-4.5179,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,2.22589,0.791827,10.7048,-4.52491,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,2.22589,0.791827,9.56621,-4.53316,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,2.22589,0.791827,10.6765,-4.53017,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,2.22589,0.791827,11.0974,-4.53029,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,2.22589,0.791827,11.481,-4.52942,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,2.22589,0.791827,12.4454,-4.53165,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,2.22589,0.791827,10.0342,-4.51995,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,2.22589,0.791827,10.1995,-4.52518,2.22943,0.790039,7.64705,-4.53204,69.0|322,152
