rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,3.71041,770.694,1.4204,1.69155,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|3|274,3.71042,770.694,1.37051,3.17651,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|5|274,3.71041,770.694,1.58442,1.58354,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|6|274,3.71043,770.694,1.41963,1.80803,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|8|274,3.7104,770.694,1.42879,2.68669,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|7|274,3.71042,770.694,1.58795,2.16414,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|9|274,3.71041,770.694,1.30681,1.77851,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|10|274,3.71042,770.694,1.29911,1.44509,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|12|274,3.71041,770.694,1.47188,2.94005,2609.91,10.9845,True,70.0|274,411
1,9|411|sample|11|274,3.71043,770.694,1.18282,2.54681,2609.91,10.9845,True,70.0|274,411
1,9|411|cc|1|1|274,1.58161,771.691,1.31263,0.0060776,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|2|1|274,1.58162,771.691,2.12764,0.0211221,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|3|1|274,1.58162,771.691,1.53573,0.00490501,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|4|1|274,1.58162,771.691,0.935924,0.004737,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|5|1|274,1.58162,771.691,1.59859,0.000387315,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|6|1|274,1.58162,771.691,1.22225,0.0026991,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|7|1|274,1.58163,771.691,1.3942,0.000619921,2609.91,10.9845,False,69.0|274,411
1,9|411|cc|8|1|274,1.58162,771.691,1.29605,0.0124342,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|1|2|274,1.58162,771.691,1.36242,0.00591222,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|2|2|274,1.58162,771.691,0.919479,0.000591771,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|3|2|274,1.58162,771.691,1.07335,0.0155609,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|4|2|274,1.58162,771.691,1.65339,0.0787176,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|5|2|274,1.58162,771.691,1.49463,0.000597275,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|6|2|274,1.58162,771.691,1.31569,0.0123325,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|7|2|274,1.58162,771.691,1.26573,7.7712e-05,2609.91,10.9845,False,69.0|274,411
1,9|411|vc|8|2|274,1.58162,771.691,1.97199,0.00748613,2609.91,10.9845,False,69.0|274,411
1,14|783|sample|3|71,2.68633,770.852,0.76215,0.0613869,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|4|71,2.68633,770.852,0.695147,0.114129,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|5|71,2.68633,770.852,0.666406,0.328811,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|6|71,2.68632,770.852,0.748943,0.238997,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|7|71,2.68634,770.852,1.32559,18.571,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|8|71,2.68633,770.852,1.50685,15.0477,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|10|71,2.68632,770.852,0.717677,0.0806598,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|9|71,2.68633,770.852,0.714124,0.0966999,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|12|71,2.68634,770.852,1.52609,47.0417,2609.91,10.9845,True,6.0|71,783
1,14|783|sample|11|71,2.68632,770.852,1.65531,47.8555,2609.91,10.9845,True,6.0|71,783
1,14|783|cc|1|1|71,1.28812,770.526,1.92108,0.0456192,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|2|1|71,1.28811,770.526,1.31347,0.000174853,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|3|1|71,1.28811,770.526,1.71898,0.00937317,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|4|1|71,1.28811,770.526,1.14717,0.000687981,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|5|1|71,1.28812,770.526,1.42077,0.0109542,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|6|1|71,1.28812,770.526,2.53849,0.00950045,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|7|1|71,1.28811,770.526,1.60927,0.00752891,2609.91,10.9845,False,69.0|71,783
1,14|783|cc|8|1|71,1.28812,770.526,1.0335,0.00284524,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|1|2|71,1.28812,770.526,1.61903,0.000176743,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|2|2|71,1.28812,770.526,1.73458,0.00174508,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|3|2|71,1.28812,770.526,1.79457,0.0263711,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|4|2|71,1.28812,770.526,2.24745,0.000374915,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|5|2|71,1.28812,770.526,0.805564,0.000992235,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|6|2|71,1.28812,770.526,1.63442,0.113929,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|7|2|71,1.28812,770.526,2.10473,0.000617038,2609.91,10.9845,False,69.0|71,783
1,14|783|vc|8|2|71,1.28812,770.526,2.19012,0.000255482,2609.91,10.9845,False,69.0|71,783
1,14|491|sample|10|99,1.77895,770.545,1.70671,131.684,2609.91,10.9845,True,6.0|99,491
1,14|491|sample|9|99,1.77895,770.545,1.78276,129.701,2609.91,10.9845,True,6.0|99,491
1,14|491|sample|12|99,1.77895,770.545,1.31393,35.5386,2609.91,10.9845,True,6.0|99,491
1,14|491|sample|11|99,1.77895,770.545,1.39435,29.2012,2609.91,10.9845,True,6.0|99,491
1,14|491|sample|4|99,1.34249,772.075,1.92959,9.62722,2609.91,10.9845,True,44.0|99,491
1,14|491|sample|3|99,1.34249,772.075,2.04563,8.22413,2609.91,10.9845,True,44.0|99,491
1,14|491|sample|6|99,1.34249,772.075,1.22149,8.3884,2609.91,10.9845,True,44.0|99,491
1,14|491|sample|5|99,1.34249,772.075,0.947848,15.3187,2609.91,10.9845,True,44.0|99,491
1,14|491|sample|7|99,1.53984,773.89,1.23893,405.466,2609.91,10.9845,True,63.0|99,491
1,14|491|sample|8|99,1.53984,773.89,2.06318,275.13,2609.91,10.9845,True,63.0|99,491
1,14|491|cc|1|1|99,5.64805,771.027,1.42857,0.00772893,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|2|1|99,5.64806,771.027,1.32982,0.0250131,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|3|1|99,5.64805,771.027,1.80644,0.010791,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|4|1|99,5.64808,771.027,2.87651,0.00916171,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|5|1|99,5.64804,771.027,0.621991,0.0352137,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|6|1|99,5.64806,771.027,1.67918,0.00538309,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|7|1|99,5.64809,771.027,1.44845,0.0163411,2609.91,10.9845,False,69.0|99,491
1,14|491|cc|8|1|99,5.64808,771.027,1.5999,0.00084907,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|1|2|99,5.64808,771.027,1.25823,0.074265,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|2|2|99,5.64806,771.027,2.28039,0.00402733,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|3|2|99,5.64806,771.027,1.36096,0.000159682,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|4|2|99,5.64805,771.027,1.32591,0.000373604,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|5|2|99,5.64806,771.027,1.01957,0.00106475,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|6|2|99,5.64808,771.027,2.02328,0.00151249,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|7|2|99,5.64807,771.027,0.731976,0.000177924,2609.91,10.9845,False,69.0|99,491
1,14|491|vc|8|2|99,5.64806,771.027,0.953813,0.00773049,2609.91,10.9845,False,69.0|99,491
1,14|433|sample|4|99,1.77895,770.545,0.692291,162.766,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|3|99,1.77895,770.545,0.844346,99.7931,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|6|99,1.77895,770.545,1.39675,1.27689,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|5|99,1.77895,770.545,0.989956,2.79655,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|8|99,1.77895,770.545,1.22327,132.958,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|7|99,1.77895,770.545,1.45208,112.347,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|10|99,1.77895,770.545,1.32276,11.2862,2609.91,10.9845,True,6.0|99,433
1,14|433|sample|9|99,1.77895,770.545,1.07711,16.3494,2609.91,10.9845,True,6.0|99,433
