rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-2.1064e-06,-9.89501e-07,0.0607515,-1.50092,0,0,True,70.0|274,411
1,9|411|sample|3|274,4.81761e-07,-1.01003e-06,0.0108651,-0.870786,0,0,True,70.0|274,411
1,9|411|sample|5|274,-2.68365e-06,8.35795e-08,0.224777,-1.56691,0,0,True,70.0|274,411
1,9|411|sample|6|274,2.92152e-06,5.32766e-07,0.0599816,-1.43433,0,0,True,70.0|274,411
1,9|411|sample|8|274,-3.1736e-06,1.17778e-07,0.069148,-1.03826,0,0,True,70.0|274,411
1,9|411|sample|7|274,1.58169e-06,-1.83726e-06,0.228304,-1.25455,0,0,True,70.0|274,411
1,9|411|sample|9|274,-2.16025e-06,-3.80089e-06,-0.0528316,-1.45079,0,0,True,70.0|274,411
1,9|411|sample|10|274,1.25943e-07,1.10233e-06,-0.060535,-1.6584,0,0,True,70.0|274,411
1,9|411|sample|12|274,-2.39254e-06,-1.31204e-06,0.112233,-0.948144,0,0,True,70.0|274,411
1,9|411|sample|11|274,2.8485e-06,-6.38307e-07,-0.17683,-1.09173,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,-4.6302e-06,-3.0274e-06,-0.239747,0.540111,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,-3.79272e-08,1.73663e-06,0.575259,1.78582,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,4.2831e-07,1.98309e-06,-0.0166444,0.325757,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-1.04521e-06,5.68639e-07,-0.616452,0.290904,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,1.99624e-06,-1.20205e-06,0.0462118,-2.21302,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,1.78344e-06,-1.87145e-06,-0.330123,-0.271582,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,4.03759e-06,6.47123e-07,-0.158172,-1.74266,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,-1.78789e-06,3.08522e-06,-0.25633,1.25595,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,2.5959e-06,-1.57364e-07,-0.189956,0.512522,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,-6.23942e-08,5.18871e-08,-0.632897,-1.78913,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,8.18338e-07,-5.33533e-07,-0.479025,1.48026,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,4.1564e-07,1.89973e-07,0.101018,3.10137,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-1.06403e-06,-2.89816e-07,-0.0577503,-1.77988,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,-6.78172e-07,2.47898e-06,-0.236687,1.24774,0,0,False,69.0|274,411
