rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,272.808,1.09732,2.43104,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|2|1|162,272.808,1.09733,19.0626,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|3|1|162,272.808,1.09732,1.11468,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|4|1|162,272.808,1.09733,2.6645,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|5|1|162,272.808,1.09733,3.91528,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|6|1|162,272.808,1.09733,3.00734,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|7|1|162,272.808,1.09733,1.58742,23775.1,12.6776,False,69.0|162,84
1,8|84|cc|8|1|162,272.808,1.09733,941.069,23775.1,12.6776,False,69.0|162,84
1,8|84|sample|10|162,272.112,1.21943,3.05282,23775.1,12.6776,True,32.0|162,84
1,8|84|sample|11|162,272.753,1.26065,2.19567,23775.1,12.6776,True,22.0|162,84
1,8|84|sample|12|162,272.753,1.26064,2.41065,23775.1,12.6776,True,22.0|162,84
1,8|84|sample|3|162,273.874,0.769088,1.01159,23775.1,12.6776,True,55.0|162,84
1,8|84|sample|4|162,273.874,0.769081,1.0923,23775.1,12.6776,True,55.0|162,84
1,8|84|sample|5|162,273.874,0.76908,1.14527,23775.1,12.6776,True,55.0|162,84
1,8|84|sample|6|162,273.874,0.769084,0.902808,23775.1,12.6776,True,55.0|162,84
1,8|84|sample|7|162,272.112,1.21943,2.46032,23775.1,12.6776,True,32.0|162,84
1,8|84|sample|8|162,272.112,1.21942,2.66712,23775.1,12.6776,True,32.0|162,84
1,8|84|sample|9|162,272.112,1.21942,3.32327,23775.1,12.6776,True,32.0|162,84
1,8|84|vc|1|2|162,272.808,1.09733,250.274,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|2|2|162,272.808,1.09732,51.6717,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|3|2|162,272.808,1.09733,5.10207,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|4|2|162,272.808,1.09732,8.9541,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|5|2|162,272.808,1.09733,140.679,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|6|2|162,272.808,1.09733,52.1984,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|7|2|162,272.808,1.09733,18.471,23775.1,12.6776,False,69.0|162,84
1,8|84|vc|8|2|162,272.808,1.09733,2.01748,23775.1,12.6776,False,69.0|162,84
1,8|719|cc|1|1|274,272.662,1.59933,35.7723,23775.1,13.368,False,69.0|274,719
1,8|719|cc|2|1|274,272.662,1.59933,5.76601,23775.1,13.368,False,69.0|274,719
1,8|719|cc|3|1|274,272.662,1.59932,97.8047,23775.1,13.368,False,69.0|274,719
1,8|719|cc|4|1|274,272.662,1.59932,4.59476,23775.1,13.368,False,69.0|274,719
1,8|719|cc|5|1|274,272.662,1.59932,10.5328,23775.1,13.368,False,69.0|274,719
1,8|719|cc|6|1|274,272.662,1.59932,109.159,23775.1,13.368,False,69.0|274,719
1,8|719|cc|7|1|274,272.662,1.59933,10.1396,23775.1,13.368,False,69.0|274,719
1,8|719|cc|8|1|274,272.662,1.59932,5.33781,23775.1,13.368,False,69.0|274,719
1,8|719|sample|10|274,272.324,1.49212,6.29998,23775.1,13.368,True,32.0|274,719
1,8|719|sample|11|274,269.23,1.52248,7.6619,23775.1,13.368,True,22.0|274,719
1,8|719|sample|12|274,269.23,1.52248,8.53783,23775.1,13.368,True,22.0|274,719
1,8|719|sample|3|274,271.981,1.18093,1.05555,23775.1,13.368,True,55.0|274,719
1,8|719|sample|4|274,271.981,1.18092,0.86052,23775.1,13.368,True,55.0|274,719
1,8|719|sample|5|274,271.981,1.18093,1.04798,23775.1,13.368,True,55.0|274,719
1,8|719|sample|6|274,271.981,1.18093,1.03987,23775.1,13.368,True,55.0|274,719
1,8|719|sample|7|274,272.324,1.49212,5.77846,23775.1,13.368,True,32.0|274,719
1,8|719|sample|8|274,272.324,1.49212,8.09833,23775.1,13.368,True,32.0|274,719
1,8|719|sample|9|274,272.324,1.49213,6.84339,23775.1,13.368,True,32.0|274,719
1,8|719|vc|1|2|274,272.662,1.59932,133.979,23775.1,13.368,False,69.0|274,719
1,8|719|vc|2|2|274,272.662,1.59932,10.9839,23775.1,13.368,False,69.0|274,719
1,8|719|vc|3|2|274,272.662,1.59932,2.75556,23775.1,13.368,False,69.0|274,719
1,8|719|vc|4|2|274,272.662,1.59932,1.0742,23775.1,13.368,False,69.0|274,719
