rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|sample|10|162,1,0.00493842,0.633503,0.00746644,36.244,0.424559,0.744352,True,32.0|162,84
1,8|84|sample|11|162,1,0.00493827,0.636988,0.0057338,36.244,0.424559,0.744352,True,22.0|162,84
1,8|84|sample|12|162,1,0.00493827,0.636988,0.0057338,36.244,0.424559,0.744352,True,22.0|162,84
1,8|84|sample|3|162,1,0.00493835,0.624811,0.000551704,36.244,0.424559,0.744352,True,55.0|162,84
1,8|84|sample|4|162,1,0.00493835,0.624811,0.000551704,36.244,0.424559,0.744352,True,55.0|162,84
1,8|84|sample|5|162,1,0.00493835,0.624811,0.000551704,36.244,0.424559,0.744352,True,55.0|162,84
1,8|84|sample|6|162,1,0.00493835,0.624811,0.000551704,36.244,0.424559,0.744352,True,55.0|162,84
1,8|84|sample|7|162,1,0.00493842,0.633503,0.00746644,36.244,0.424559,0.744352,True,32.0|162,84
1,8|84|sample|8|162,1,0.00493842,0.633503,0.00746644,36.244,0.424559,0.744352,True,32.0|162,84
1,8|84|sample|9|162,1,0.00493842,0.633503,0.00746644,36.244,0.424559,0.744352,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00493811,0.624686,0.0269633,36.2442,0.424559,0.744352,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.00493893,0.624645,0.00645412,36.2442,0.30922,0.744314,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.00493893,0.624645,0.00645412,36.2442,0.30922,0.744314,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.00493893,0.624645,0.00645412,36.2442,0.30922,0.744314,False,69.0|274,719
