id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.631795,0.0809351,0.153458,0,0,-0.0885092,0.0915641,0.144466,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.050264,0.120001,-0.379864,0,0,0.0391239,0.103992,-0.414349,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.32871,0.0714326,0.232954,0,0,-0.0153732,0.0532254,0.207746,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.54974,-0.0981668,0.1553,0,0,0.00306362,-0.126736,0.131465,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.918338,0.149423,-0.0605407,0,0,-0.203014,0.113581,-0.0951804,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.721939,0.209301,-0.103204,0,0,-0.0798637,0.144034,-0.146417,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.750077,-0.0793134,0.000515081,0,0,0.000648578,-0.0240526,0.0612429,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.088917,0.0834122,0.276816,0,0,-0.0126046,0.0504203,0.257243,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.926679,0.154037,-0.188303,0,0,-0.245022,-0.00272202,-0.35204,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-1.30413,0.0482333,-0.108871,0,0,-0.16299,0.0204889,-0.155161,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.183692,-0.00242094,0.0212736,0,0,2.21296e-07,7.83628e-08,4.09594e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.21712,-0.0253067,-0.0961861,0,0,1.80205e-07,1.06717e-07,1.71808e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.141933,0.0619886,-0.0178368,0,0,1.98923e-07,-6.38696e-08,-1.72722e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.377202,-0.0135507,0.00496611,0,0,2.59121e-07,-5.56015e-08,-2.08626e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.226798,0.0172265,0.0477199,0,0,-3.90046e-07,-1.49231e-08,-5.69326e-08,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.442887,0.0408356,0.102035,0,0,-7.27101e-08,-1.41862e-07,8.49741e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0469568,-0.047036,-0.00766345,0,0,-4.50858e-08,1.37831e-08,1.98862e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.185227,0.00136247,0.00083548,0,0,-1.82677e-07,-6.30082e-08,-1.06744e-08,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.0752024,-0.0259616,-0.0569351,0,0,-1.48252e-07,1.26311e-08,-1.57456e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.136803,-0.0386797,0.0762761,0,0,4.24782e-07,8.30148e-08,7.32478e-08,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.277416,0.0407331,0.0790819,0,0,2.29172e-07,-7.70042e-08,8.7605e-08,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.0518971,-0.0194101,-0.0101425,0,0,-9.60123e-07,4.02964e-08,-2.17102e-07,0,0,False,69.0|274,411
