id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|3|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|5|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|6|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|8|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|7|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|9|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|10|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|12|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|sample|11|274,0,0,0,0,0,0,0,0,0,0,0,0,True,70.0|274,411
9|411|cc|1|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|2|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|3|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|4|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|5|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|6|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|7|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|cc|8|1|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|1|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|2|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|3|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|4|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|5|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|6|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|7|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
9|411|vc|8|2|274,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|274,411
14|783|sample|3|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|4|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|5|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|6|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|7|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|8|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|10|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|9|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|12|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|sample|11|71,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|71,783
14|783|cc|1|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|2|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|3|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|4|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|5|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|6|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|7|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|cc|8|1|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|1|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|2|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|3|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|4|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|5|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|6|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|7|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|783|vc|8|2|71,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|71,783
14|491|sample|10|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,491
14|491|sample|9|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,491
14|491|sample|12|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,491
14|491|sample|11|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,491
14|491|sample|4|99,0,0,0,0,0,0,0,0,0,0,0,0,True,44.0|99,491
14|491|sample|3|99,0,0,0,0,0,0,0,0,0,0,0,0,True,44.0|99,491
14|491|sample|6|99,0,0,0,0,0,0,0,0,0,0,0,0,True,44.0|99,491
14|491|sample|5|99,0,0,0,0,0,0,0,0,0,0,0,0,True,44.0|99,491
14|491|sample|7|99,0,0,0,0,0,0,0,0,0,0,0,0,True,63.0|99,491
14|491|sample|8|99,0,0,0,0,0,0,0,0,0,0,0,0,True,63.0|99,491
14|491|cc|1|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|2|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|3|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|4|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|5|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|6|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|7|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|cc|8|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|1|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|2|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|3|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|4|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|5|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|6|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|7|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|491|vc|8|2|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,491
14|433|sample|4|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|3|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|6|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|5|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|8|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|7|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|10|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|9|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|11|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|sample|12|99,0,0,0,0,0,0,0,0,0,0,0,0,True,6.0|99,433
14|433|cc|1|1|99,0,0,0,0,0,0,0,0,0,0,0,0,False,69.0|99,433
