id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.4792,0.961071,2.35762,0.226797,1.48412,0.961071,2.34186,-0.0339636,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.4792,0.961071,3.36504,0.39136,1.48412,0.961071,3.34547,0.0850009,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.4792,0.961071,2.1823,-0.42835,1.48412,0.961071,2.20995,-0.0133675,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.4792,0.961071,2.08704,0.310686,1.48412,0.961071,2.10091,0.0101045,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.4792,0.961071,2.76199,-1.08875,1.48412,0.961071,2.74598,-0.0603185,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.4792,0.961071,2.90192,-0.0492055,1.48412,0.961071,2.88656,-0.0130882,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.4792,0.961071,2.32206,-0.638672,1.48412,0.961071,2.30749,0.007797,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.4792,0.961071,2.1273,-0.505828,1.48412,0.961071,2.12671,-0.0140115,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.4792,0.961071,2.89539,-0.283246,1.48412,0.961071,2.89512,0.0064223,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.4792,0.961071,2.6791,-1.0737,1.48412,0.961071,2.7007,0.0198434,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.4792,1.50202,4.48902,0.623262,1.48412,1.50202,1,-3.62249e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.4792,1.50202,5.14152,-0.233047,1.48412,1.50202,1,-2.94631e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.4792,1.50202,5.01959,0.132365,1.48412,1.50202,1,5.00413e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.4792,1.50202,4.99223,-0.119086,1.48412,1.50202,1,-3.72313e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.4792,1.50202,6.80777,0.19887,1.48412,1.50202,1,3.16389e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.4792,1.50202,8.65293,-0.0222663,1.48412,1.50202,1,-1.23259e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.4792,1.50202,4.30442,-0.030436,1.48412,1.50202,1,2.71831e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.4792,1.50202,6.87475,0.18042,1.48412,1.50202,1,3.66761e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.4792,1.50202,5.77838,-0.158944,1.48412,1.50202,1,-3.17313e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.4792,1.50202,4.70579,0.213634,1.48412,1.50202,1,-2.80345e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.4792,1.50202,3.91602,0.123375,1.48412,1.50202,1,-1.74556e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.4792,1.50202,4.23225,0.0352513,1.48412,1.50202,1,-4.28037e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.4792,1.50202,5.17574,0.251535,1.48412,1.50202,1,-2.40469e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.4792,1.50202,6.35748,-0.238096,1.48412,1.50202,1,1.41444e-07,69.0|274,411
