rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,7.83552e-08,0,-0.412044,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.91129e-08,0,-1.01272,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-4.40277e-08,0,-0.467687,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,3.80927e-08,0,-0.527545,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-4.4748e-09,0,-0.78418,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.54118e-08,0,-0.926776,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,8.48765e-09,0,-0.218017,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-7.80119e-09,0,-0.340433,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-3.6266e-09,0,-1.08765,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,8.0347e-08,0,-0.637046,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.07361e-08,0,6.8305,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.96115e-08,0,-0.335176,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.65761e-08,0,1.82689,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.21127e-08,0,1.35523,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.94131e-08,0,4.18247,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-2.32011e-08,0,6.68336,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.75946e-08,0,3.6575,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-4.93508e-08,0,3.58461,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-2.02749e-08,0,4.2698,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-8.57557e-08,0,-3.23201,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-3.60051e-08,0,0.462383,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-4.05378e-08,0,-2.95006,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.73334e-08,0,2.11309,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,6.70773e-09,0,-0.0833744,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,6.32336e-08,0,1.39374,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-2.69434e-08,0,-3.12066,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,1.23471e-08,0,3.49473,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,-1.99855e-08,0,3.3495,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,5.4133e-08,0,3.04855,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,-4.99324e-09,0,2.90647,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-4.61911e-08,0,-2.7777,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,8.33168e-08,0,-2.60372,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,7.0088e-08,0,3.38598,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,-7.18549e-09,0,3.41854,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,1.79792e-08,0,-3.86921,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,1.40323e-08,0,-3.83647,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,4.0354e-08,0,2.60624,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,4.3241e-08,0,-0.47432,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,-3.03902e-08,0,2.75347,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,7.68209e-08,0,0.223628,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,5.82823e-08,0,-0.663046,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,8.46865e-09,0,-1.77353,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,-2.78611e-09,0,-0.645477,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,2.8509e-08,0,5.74589,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,4.77031e-09,0,2.36312,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,1.32549e-08,0,-2.28843,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,1.46388e-08,0,-2.58918,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,-3.36095e-08,0,-5.59646,0,0,False,69.0|71,783
