id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
14|783|14|783|cc|3|1|71|1|71|69.0,1.00004,789.669,2.28475,9.71282e+14,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,1.00004,789.669,2.28475,9.39198e+13,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,1.00004,789.669,2.28475,3.78345e+10,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,1.00004,789.669,2.28475,9.91546e+11,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,1.00004,789.669,2.28475,3.47745e+11,6.41327e-11,0.457872,1.00004,789.669,2.28475,0.999999,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,1.00004,789.669,2.28475,1.28542e+13,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,1.00004,789.669,2.28475,7.08246e+13,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,1.00004,789.669,2.28475,2.24498e+16,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,1.00004,789.669,2.28475,1.03186e+16,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,1.00004,789.669,2.28475,2.07771e+11,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,1.00004,789.669,2.28475,6.37324e+14,6.41327e-11,0.457872,1.00004,789.669,2.28475,0.999999,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,1.00004,789.669,2.28475,1.18645e+18,6.41327e-11,0.457872,1.00004,789.669,2.28475,1,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,1.00004,789.669,2.28475,2.23591e+12,6.41327e-11,0.457872,1.00004,789.669,2.28475,1.00366,6.44048e-11,0.457034,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,1.00004,789.669,2.28475,1.24046e+14,6.41327e-11,0.457872,1.00004,789.669,2.28475,0.999999,6.44048e-11,0.457034,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,1.00002,794.208,-1.16503,569089,6.41463e-11,0.457805,1.00002,794.208,-1.16503,0.00181663,6.44186e-11,0.456968,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,1.00002,794.208,-1.16503,2.84684e+09,6.41463e-11,0.457805,1.00002,794.208,-1.16503,0.00163788,6.44186e-11,0.456968,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,1.00002,794.208,-1.16503,1.00974e+13,6.41463e-11,0.457805,1.00002,794.208,-1.16503,0.00280099,6.44186e-11,0.456968,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,1.00002,794.208,-1.16503,3.04195e+10,6.41463e-11,0.457805,1.00002,794.208,-1.16503,0.0048686,6.44186e-11,0.456968,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,1.00002,803.293,-0.393949,2.95325e+12,6.41463e-11,0.457805,1.00002,803.293,-0.393949,0.00404717,6.44186e-11,0.456968,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,1.00002,803.293,-0.393949,6.21881e+12,6.41463e-11,0.457805,1.00002,803.293,-0.393949,0.00533828,6.44186e-11,0.456968,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,1.00002,803.293,-0.393949,4.27325e+14,6.41463e-11,0.457805,1.00002,803.293,-0.393949,0.0034552,6.44186e-11,0.456968,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,1.00002,803.293,-0.393949,2.235e+12,6.41463e-11,0.457805,1.00002,803.293,-0.393949,0.00257403,6.44186e-11,0.456968,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,1.00002,799.094,-1.20618,7.78297e+08,6.41463e-11,0.457805,1.00002,799.094,-1.20618,0.000351899,6.44186e-11,0.456968,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,1.00002,799.094,-1.20618,2.01872e+14,6.41463e-11,0.457805,1.00002,799.094,-1.20618,0.000691505,6.44186e-11,0.456968,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,1.00002,787.675,0.596016,8.87002e+10,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999991,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,1.00002,787.675,0.596016,8.49575e+16,6.41463e-11,0.457805,1.00002,787.675,0.596016,1.00002,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,1.00002,787.675,0.596016,4.65741e+15,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999994,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,1.00002,787.675,0.596016,1.39754e+16,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999998,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,1.00002,787.675,0.596016,8.03559e+13,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999997,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,1.00002,787.675,0.596016,4.15421e+10,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999996,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,1.00002,787.675,0.596016,1.68833e+15,6.41463e-11,0.457805,1.00002,787.675,0.596016,1.00001,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,1.00002,787.675,0.596016,6.2074e+13,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999989,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,1.00002,787.675,0.596016,1.96066e+18,6.41463e-11,0.457805,1.00002,787.675,0.596016,1,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,1.00002,787.675,0.596016,1.58428e+11,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999983,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,1.00002,787.675,0.596016,6.25174e+10,6.41463e-11,0.457805,1.00002,787.675,0.596016,1,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,1.00002,787.675,0.596016,7.20314e+11,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999991,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,1.00002,787.675,0.596016,1.70069e+12,6.41463e-11,0.457805,1.00002,787.675,0.596016,1,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,1.00002,787.675,0.596016,3.45994e+11,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999999,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,1.00002,787.675,0.596016,1.24889e+10,6.41463e-11,0.457805,1.00002,787.675,0.596016,0.999999,6.44186e-11,0.456968,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,1.00002,787.675,0.596016,3.15614e+13,6.41463e-11,0.457805,1.00002,787.675,0.596016,1.00002,6.44186e-11,0.456968,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,1,794.208,-1.16503,15.3748,6.41365e-11,0.457849,1,794.208,-1.16503,5.99655e-05,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,1,794.208,-1.16503,2.43112e+13,6.41365e-11,0.457849,1,794.208,-1.16503,0.00335689,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,1,794.208,-1.16503,4.32407e+11,6.41365e-11,0.457849,1,794.208,-1.16503,0.223806,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,1,794.208,-1.16503,1.40566e+11,6.41365e-11,0.457849,1,794.208,-1.16503,0.137499,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,1,794.208,-1.16503,5.28062e+08,6.41365e-11,0.457849,1,794.208,-1.16503,0.00461092,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,1,794.208,-1.16503,1.52371e+07,6.41365e-11,0.457849,1,794.208,-1.16503,0.00500018,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,1,794.208,-1.16503,1.4267e+12,6.41365e-11,0.457849,1,794.208,-1.16503,0.0326112,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,1,794.208,-1.16503,2.38301e+10,6.41365e-11,0.457849,1,794.208,-1.16503,0.0340826,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,1,794.208,-1.16503,5.15766e+13,6.41365e-11,0.457849,1,794.208,-1.16503,0.116733,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,1,794.208,-1.16503,1.42479e+08,6.41365e-11,0.457849,1,794.208,-1.16503,0.0475291,6.44087e-11,0.457011,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,1,787.675,0.596016,1.7622e+15,6.41365e-11,0.457849,1,787.675,0.596016,1.00002,6.44087e-11,0.457011,False,69.0|99,433
